GameID,Team,Player,PlayerID,G,A,PTS,SOG,HIT,BLK,TOI,PIM,SAT-F,SAT-A,CF%,CRel%
202310110LAK,LAK,Drew Doughty,doughdr01,0,0,0,3,3,1,26.3,0,39,22,63.90%,16.70%
202310110LAK,LAK,Kevin Fiala,fialake01,0,0,0,5,1,1,21.17,0,33,21,61.10%,10.50%
202310110LAK,LAK,Matt Roy,royma04,0,0,0,3,1,4,20.42,2,28,20,58.30%,5.40%
202310110LAK,LAK,Michael Anderson,andermi02,0,0,0,0,2,1,20.57,0,22,22,50.00%,-7.30%
202310110LAK,LAK,Phillip Danault,danauph01,0,1,1,4,0,0,19.27,0,27,13,67.50%,18.00%
202310110LAK,LAK,Pierre-Luc Dubois,duboipi01,0,0,0,3,2,0,20.47,2,32,22,59.30%,7.40%
202310110LAK,LAK,Quinton Byfield,byfiequ01,1,0,1,3,0,1,16.25,0,22,11,66.70%,15.70%
202310110LAK,LAK,Tobias Björnfot,bjornto01,0,0,0,0,1,1,10.2,0,6,11,35.30%,-22.50%
202310110LAK,LAK,Trevor Lewis,lewistr01,0,0,0,1,2,0,12.37,0,6,17,26.10%,-34.80%
202310110LAK,LAK,Trevor Moore,mooretr01,0,0,0,3,1,0,19.52,0,22,11,66.70%,15.70%
202310110LAK,LAK,Vladislav Gavrikov,gavrivl01,0,0,0,0,0,2,20.7,0,18,25,41.90%,-19.20%
202310110TOR,MTL,Alex Newhook,newhoal01,2,0,2,2,3,0,16.77,2,16,11,59.30%,22.50%
202310110TOR,MTL,Arber Xhekaj,xhekaar01,0,1,1,0,3,0,10.35,17,16,5,76.20%,41.50%
202310110TOR,MTL,Brendan Gallagher,gallabr01,0,0,0,0,1,0,12.57,0,9,12,42.90%,1.30%
202310110TOR,MTL,Cole Caufield,caufico01,1,0,1,1,2,0,19.18,0,21,16,56.80%,21.50%
202310110TOR,MTL,David Savard,savarda01,0,0,0,0,0,1,24.67,0,12,33,26.70%,-23.90%
202310110TOR,MTL,Jake Evans,evansja02,1,0,1,1,4,0,11.37,2,3,19,13.60%,-34.40%
202310110TOR,MTL,Jesse Ylönen,yloneje01,1,0,1,1,0,1,11.02,0,2,22,8.30%,-41.70%
202310110TOR,MTL,Johnathan Kovacevic,kovacjo01,0,0,0,0,1,1,20.05,0,13,24,35.10%,-9.60%
202310110TOR,MTL,Jordan Harris,harrijo01,0,0,0,2,4,1,18.5,0,23,16,59.00%,25.30%
202310110TOR,MTL,Josh Anderson,anderjo05,0,0,0,3,2,1,17.52,2,17,17,50.00%,11.40%
202310110TOR,MTL,Juraj Slafkovsky,slafkju01,0,1,1,1,4,0,15.42,0,19,7,73.10%,39.80%
202310110TOR,MTL,Kaiden Guhle,guhleka01,0,0,0,2,5,3,19.4,0,13,21,38.20%,-5.00%
202310110TOR,MTL,Kirby Dach,dachki01,0,2,2,3,3,0,21.37,0,25,14,64.10%,32.80%
202310110TOR,MTL,Mike Matheson,mathemi01,0,1,1,2,3,5,26.65,0,12,38,24.00%,-30.20%
202310110TOR,MTL,Nick Suzuki,suzukni01,0,1,1,3,1,0,21.78,2,21,24,46.70%,7.70%
202310110TOR,MTL,Rafaël Harvey-Pinard,harvera01,0,1,1,0,3,2,13.65,0,4,21,16.00%,-32.50%
202310110TOR,MTL,Sean Monahan,monahse01,0,0,0,3,0,0,18.85,0,17,20,45.90%,5.90%
202310110TOR,MTL,Tanner Pearson,pearsta01,0,0,0,0,4,0,12.17,0,5,16,23.80%,-21.70%
202310110TOR,TOR,Auston Matthews,matthau01,3,0,3,8,3,1,24.53,0,33,15,68.80%,17.40%
202310110TOR,TOR,Calle Järnkrok,jarnkca01,0,0,0,0,1,0,15.8,2,14,11,56.00%,-2.80%
202310110TOR,TOR,David Kämpf,kampfda01,0,0,0,1,1,0,13.13,2,11,11,50.00%,-10.00%
202310110TOR,TOR,Fraser Minten,mintefr01,0,0,0,1,1,0,11.53,0,7,11,38.90%,-22.60%
202310110TOR,TOR,Jake McCabe,mccabja01,0,0,0,0,1,1,21.45,0,14,24,36.80%,-31.10%
202310110TOR,TOR,John Klingberg,klingjo01,0,2,2,1,2,0,24.63,0,25,17,59.50%,2.00%
202310110TOR,TOR,John Tavares,tavarjo01,0,3,3,3,2,1,19.78,0,30,14,68.20%,15.60%
202310110TOR,TOR,Mark Giordano,giordma01,0,0,0,2,2,2,15.83,0,18,15,54.50%,-5.10%
202310110TOR,TOR,Matthew Knies,kniesma01,0,0,0,1,0,0,12.95,2,8,14,36.40%,-26.60%
202310110TOR,TOR,Max Domi,domima01,0,0,0,2,1,1,11.65,0,17,11,60.70%,3.30%
202310110TOR,TOR,Mitch Marner,marnemi01,0,1,1,2,0,0,25.28,0,32,14,69.60%,18.30%
202310110TOR,TOR,Morgan Rielly,riellmo01,0,1,1,2,3,1,23.95,0,31,15,67.40%,14.80%
202310110TOR,TOR,Noah Gregor,gregono01,1,0,1,4,3,0,11.63,0,14,8,63.60%,6.60%
202310110TOR,TOR,Ryan Reaves,reavery01,0,0,0,1,4,0,8.05,5,8,6,57.10%,-1.20%
202310110TOR,TOR,T.J. Brodie,broditj01,0,0,0,2,1,3,18.07,0,19,14,57.60%,-0.80%
202310110TOR,TOR,Timothy Liljegren,liljeti01,0,0,0,2,3,3,18.08,0,20,15,57.10%,-1.50%
202310110TOR,TOR,Tyler Bertuzzi,bertuty01,0,0,0,5,1,0,14.65,4,17,9,65.40%,9.20%
202310110TOR,TOR,William Nylander,nylanwi01,1,1,2,5,1,0,22.68,0,34,15,69.40%,18.70%
202310110VAN,EDM,Brett Kulak,kulakbr01,0,0,0,2,0,0,16.17,2,9,18,33.30%,-22.80%
202310110VAN,EDM,Cody Ceci,cecico01,0,0,0,0,1,0,22.3,0,16,26,38.10%,-20.10%
202310110VAN,EDM,Connor Brown,brownco02,0,0,0,2,2,1,16.58,0,17,15,53.10%,3.70%
202310110VAN,EDM,Connor McDavid,mcdavco01,0,1,1,2,3,0,20.22,2,27,13,67.50%,26.90%
202310110VAN,EDM,Darnell Nurse,nurseda01,0,0,0,0,4,2,23.52,0,23,19,54.80%,7.00%
202310110VAN,EDM,Derek Ryan,ryande01,0,0,0,0,2,0,8.53,0,2,8,20.00%,-33.50%
202310110VAN,EDM,Dylan Holloway,hollody01,0,0,0,4,2,2,12.13,2,13,8,61.90%,14.20%
202310110VAN,EDM,Evan Bouchard,bouchev01,0,1,1,5,0,2,24.68,2,29,18,61.70%,19.80%
202310110VAN,EDM,Evander Kane,kaneev01,0,0,0,2,5,0,18.18,0,9,19,32.10%,-24.70%
202310110VAN,EDM,Leon Draisaitl,draisle01,1,0,1,2,1,0,20.93,4,32,10,76.20%,41.90%
202310110VAN,EDM,Mattias Janmark,janmama02,0,0,0,0,0,0,10.45,0,2,14,12.50%,-44.50%
202310110VAN,EDM,Philip Broberg,brobeph01,0,0,0,0,0,0,16.05,0,13,16,44.80%,-7.70%
202310110VAN,EDM,Ryan McLeod,mcleory01,0,0,0,1,1,0,14.5,0,13,13,50.00%,-0.60%
202310110VAN,EDM,Ryan Nugent-Hopkins,nugenry01,0,0,0,2,1,0,21.28,0,21,17,55.30%,7.40%
202310110VAN,EDM,Vincent Desharnais,deshavi01,0,0,0,1,1,2,13.87,5,10,13,43.50%,-8.80%
202310110VAN,EDM,Warren Foegele,foegewa01,0,0,0,2,1,0,12.02,0,12,7,63.20%,15.40%
202310110VAN,EDM,Zach Hyman,hymanza01,0,0,0,2,2,1,19.18,0,25,15,62.50%,19.00%
202310110VAN,VAN,Akito Hirose,hirosak01,0,0,0,0,1,2,15.35,0,5,9,35.70%,-15.90%
202310110VAN,VAN,Andrei Kuzmenko,kuzmean01,0,1,1,3,0,0,16.38,0,22,3,88.00%,49.90%
202310110VAN,VAN,Anthony Beauvillier,beauvan01,0,0,0,1,1,0,16.02,0,11,8,57.90%,10.10%
202310110VAN,VAN,Brock Boeser,boesebr01,4,0,4,8,0,0,18.78,0,30,20,60.00%,19.30%
202310110VAN,VAN,Conor Garland,garlaco01,1,0,1,1,0,1,9.87,0,7,4,63.60%,15.60%
202310110VAN,VAN,Dakota Joshua,joshuda01,1,0,1,2,3,0,15.35,7,11,19,36.70%,-17.70%
202310110VAN,VAN,Elias Pettersson,petteel01,1,3,4,5,2,0,18.43,0,25,10,71.40%,32.20%
202310110VAN,VAN,Filip Hronek,hronefi01,0,2,2,1,0,0,22.02,0,21,19,52.50%,4.70%
202310110VAN,VAN,Ian Cole,coleia01,0,0,0,0,2,2,22.02,2,16,26,38.10%,-18.60%
202310110VAN,VAN,J.T. Miller,millejt01,1,3,4,3,3,1,20.12,2,28,21,57.10%,13.80%
202310110VAN,VAN,Nils Höglander,hoglani01,0,1,1,0,1,1,12.9,0,9,11,45.00%,-5.60%
202310110VAN,VAN,Noah Juulsen,juulsno01,0,1,1,0,4,1,15.45,0,5,15,25.00%,-30.10%
202310110VAN,VAN,Phillip Di Giuseppe,digiuph01,0,1,1,1,2,0,16,0,13,21,38.20%,-16.50%
202310110VAN,VAN,Pius Suter,suterpi01,0,0,0,2,1,0,17.52,0,12,14,46.20%,-4.40%
202310110VAN,VAN,Quinn Hughes,hughequ01,0,3,3,3,0,1,21.63,0,31,17,64.60%,26.90%
202310110VAN,VAN,Sam Lafferty,laffesa01,0,1,1,1,5,1,18,0,9,21,30.00%,-27.00%
202310110VAN,VAN,Tyler Myers,myersty01,0,0,0,1,0,3,19.12,2,16,25,39.00%,-16.90%
202310120BUF,BUF,Alex Tuch,tuchal01,0,0,0,1,2,0,17.57,0,31,12,72.10%,32.10%
202310120BUF,BUF,Casey Mittelstadt,mitteca01,0,0,0,0,0,1,15.27,0,15,12,55.60%,5.10%
202310120BUF,BUF,Connor Clifton,cliftco01,0,0,0,2,6,0,16.83,0,11,8,57.90%,7.40%
202310120BUF,BUF,Dylan Cozens,cozendy01,0,0,0,2,3,0,19.17,0,24,16,60.00%,12.60%
202310120BUF,BUF,Erik Johnson,johnser01,0,0,0,1,2,1,12.78,0,4,20,16.70%,-43.90%
202310120BUF,BUF,Henri Jokiharju,jokihhe01,0,1,1,0,2,1,15.13,0,11,18,37.90%,-18.30%
202310120BUF,BUF,Jeff Skinner,skinnje01,0,0,0,2,0,0,18.03,2,33,12,73.30%,34.90%
202310120BUF,BUF,John-Jason Peterka,peterjo01,1,0,1,1,0,0,14.85,0,9,11,45.00%,-8.10%
202310120BUF,BUF,Jordan Greenway,greenjo02,0,0,0,0,3,1,16.93,2,10,20,33.30%,-24.70%
202310120BUF,BUF,Kyle Okposo,okposky01,0,0,0,2,2,1,10.4,2,10,13,43.50%,-10.20%
202310120BUF,BUF,Mattias Samuelsson,samuema02,0,0,0,1,5,3,20.45,0,18,25,41.90%,-15.40%
202310120BUF,BUF,Owen Power,powerow01,0,1,1,1,0,3,22.88,0,19,22,46.30%,-8.20%
202310120BUF,BUF,Peyton Krebs,krebspe01,0,0,0,0,1,0,12.9,0,7,22,24.10%,-36.60%
202310120BUF,BUF,Rasmus Dahlin,dahlira01,0,0,0,3,1,2,25.73,2,38,20,65.50%,27.20%
202310120BUF,BUF,Tage Thompson,thompta01,0,0,0,3,0,0,16.9,0,32,8,80.00%,42.80%
202310120BUF,BUF,Victor Olofsson,olofsvi01,0,0,0,1,0,0,14.65,0,7,12,36.80%,-17.70%
202310120BUF,BUF,Zach Benson,bensoza01,0,0,0,2,0,1,14.45,2,15,13,53.60%,2.50%
202310120BUF,BUF,Zemgus Girgensons,girgeze01,0,0,0,3,2,0,8.8,0,9,11,45.00%,-8.10%
202310120BUF,NYR,Adam Fox,foxad01,0,1,1,0,0,1,20.03,0,26,15,63.40%,23.10%
202310120BUF,NYR,Alexis Lafrenière,lafreal01,1,0,1,3,2,0,15.48,0,21,8,72.40%,32.00%
202310120BUF,NYR,Artemi Panarin,panarar01,1,1,2,3,0,0,15.73,0,20,7,74.10%,33.40%
202310120BUF,NYR,Barclay Goodrow,goodrba01,0,0,0,1,2,1,13.07,0,8,16,33.30%,-18.80%
202310120BUF,NYR,Blake Wheeler,wheelbl01,0,0,0,2,0,0,15,0,18,11,62.10%,18.30%
202310120BUF,NYR,Braden Schneider,schnebr01,0,0,0,0,2,3,15.8,0,13,15,46.40%,-2.50%
202310120BUF,NYR,Chris Kreider,kreidch01,2,1,3,3,0,0,14.47,2,16,9,64.00%,19.90%
202310120BUF,NYR,Erik Gustafsson,gustaer02,0,0,0,0,1,2,15.55,2,16,14,53.30%,6.70%
202310120BUF,NYR,Filip Chytil,chytifi01,0,1,1,3,1,0,15.75,2,19,13,59.40%,15.20%
202310120BUF,NYR,Jacob Trouba,troubja01,1,0,1,1,1,8,21.22,0,14,31,31.10%,-27.80%
202310120BUF,NYR,Kaapo Kakko,kakkoka01,0,0,0,3,0,0,14.57,0,14,10,58.30%,12.60%
202310120BUF,NYR,K'Andre Miller,milleka01,0,1,1,3,1,2,23.65,0,19,23,45.20%,-4.80%
202310120BUF,NYR,Mika Zibanejad,zibanmi01,0,3,3,1,0,0,15.5,0,17,10,63.00%,19.00%
202310120BUF,NYR,Nick Bonino,boninni01,0,0,0,1,0,4,12.68,0,8,31,20.50%,-41.50%
202310120BUF,NYR,Ryan Lindgren,lindgry01,0,0,0,1,1,2,19.83,0,15,26,36.60%,-17.90%
202310120BUF,NYR,Tyler Pitlick,pitlity01,0,0,0,1,2,0,12.57,0,8,23,25.80%,-30.50%
202310120BUF,NYR,Vincent Trocheck,trochvi01,0,0,0,4,1,0,18.53,2,18,12,60.00%,15.70%
202310120BUF,NYR,William Cuylle,cuyllwi01,0,0,0,1,4,0,12.57,0,13,10,56.50%,10.20%
202310120CBJ,CBJ,Adam Fantilli,fantiad01,0,1,1,2,1,2,13.67,0,14,17,45.20%,0.00%
202310120CBJ,CBJ,Alexandre Texier,texieal01,0,0,0,3,0,1,18.23,2,20,22,47.60%,3.50%
202310120CBJ,CBJ,Andrew Peeke,peekean01,0,0,0,0,3,3,17.17,0,10,25,28.60%,-22.40%
202310120CBJ,CBJ,Boone Jenner,jennebo01,0,1,1,3,2,1,21.02,0,31,19,62.00%,26.70%
202310120CBJ,CBJ,Cole Sillinger,sillico01,0,0,0,1,4,3,14.4,0,14,19,42.40%,-3.70%
202310120CBJ,CBJ,Damon Severson,severda01,0,0,0,0,0,1,21.5,0,23,27,46.00%,1.30%
202310120CBJ,CBJ,Emil Bemström,bemstem01,0,0,0,2,1,0,14.45,0,20,13,60.60%,20.40%
202310120CBJ,CBJ,Eric Robinson,robiner01,0,0,0,0,1,1,11.5,0,6,21,22.20%,-28.70%
202310120CBJ,CBJ,Erik Gudbranson,gudbrer01,0,0,0,1,2,1,17.35,2,17,15,53.10%,10.40%
202310120CBJ,CBJ,Ivan Provorov,provoiv01,0,0,0,3,1,3,25.18,0,27,31,46.60%,2.40%
202310120CBJ,CBJ,Jack Roslovic,rosloja01,0,0,0,0,0,1,9.52,0,5,19,20.80%,-29.70%
202310120CBJ,CBJ,Jake Bean,beanja01,1,0,1,2,3,3,18.1,0,26,18,59.10%,20.60%
202310120CBJ,CBJ,Johnny Gaudreau,gaudrjo01,0,0,0,2,0,0,21.93,2,23,26,46.90%,2.70%
202310120CBJ,CBJ,Justin Danforth,danfoju01,0,0,0,2,1,1,10.2,0,14,6,70.00%,29.10%
202310120CBJ,CBJ,Kirill Marchenko,marchki01,0,2,2,4,0,1,14.65,2,24,14,63.20%,25.10%
202310120CBJ,CBJ,Patrik Laine,lainepa01,1,0,1,5,0,2,19.18,0,24,22,52.20%,10.60%
202310120CBJ,CBJ,Sean Kuraly,kuralse01,0,0,0,2,3,0,12.22,0,6,23,20.70%,-31.20%
202310120CBJ,CBJ,Zach Werenski,werenza01,0,0,0,1,0,0,13.72,0,6,25,19.40%,-33.50%
202310120CBJ,PHI,Bobby Brink,brinkbo01,0,0,0,2,0,2,13.27,0,16,10,61.50%,8.30%
202310120CBJ,PHI,Cam Atkinson,atkinca01,1,0,1,3,0,0,16.18,0,19,14,57.60%,3.70%
202310120CBJ,PHI,Cameron York,yorkca01,0,0,0,2,1,1,22.52,0,32,18,64.00%,14.60%
202310120CBJ,PHI,Garnet Hathaway,hathaga01,0,0,0,2,2,3,12.55,2,14,15,48.30%,-8.30%
202310120CBJ,PHI,Joel Farabee,farabjo01,1,0,1,3,0,0,14.08,0,18,10,64.30%,12.00%
202310120CBJ,PHI,Marc Staal,staalma01,0,0,0,1,0,3,20.23,2,19,25,43.20%,-17.20%
202310120CBJ,PHI,Morgan Frost,frostmo01,0,0,0,1,1,1,12.72,0,14,14,50.00%,-6.10%
202310120CBJ,PHI,Nick Seeler,seeleni01,0,0,0,2,1,0,14.72,0,20,14,58.80%,5.30%
202310120CBJ,PHI,Nicolas Deslauriers,deslani01,0,0,0,1,7,0,10.55,0,14,6,70.00%,17.80%
202310120CBJ,PHI,Noah Cates,catesno01,0,0,0,1,0,0,15.7,0,21,24,46.70%,-12.20%
202310120CBJ,PHI,Owen Tippett,tippeow01,0,0,0,2,1,0,13.18,0,17,13,56.70%,2.40%
202310120CBJ,PHI,Ryan Poehling,poehlry01,0,0,0,2,0,0,12.33,0,16,12,57.10%,2.90%
202310120CBJ,PHI,Scott Laughton,laughsc01,0,2,2,4,1,0,14.37,0,20,21,48.80%,-8.60%
202310120CBJ,PHI,Sean Couturier,coutuse01,0,1,1,2,1,1,20.65,2,26,14,65.00%,14.50%
202310120CBJ,PHI,Sean Walker,walkese01,0,0,0,1,1,2,19.92,0,26,27,49.10%,-9.40%
202310120CBJ,PHI,Travis Konecny,konectr01,2,0,2,5,1,0,16.93,2,20,19,51.30%,-4.90%
202310120CBJ,PHI,Travis Sanheim,sanhetr01,0,1,1,2,0,2,26.28,2,30,28,51.70%,-5.40%
202310120CBJ,PHI,Yegor Zamula,zamulye01,0,1,1,1,1,2,13.82,0,18,10,64.30%,12.00%
202310120DAL,DAL,Craig Smith,smithcr01,0,0,0,0,0,1,9.83,0,10,6,62.50%,3.70%
202310120DAL,DAL,Esa Lindell,lindees01,0,0,0,2,0,1,19.8,0,16,17,48.50%,-15.00%
202310120DAL,DAL,Evgenii Dadonov,dadonev01,0,0,0,1,1,0,16.58,0,21,12,63.60%,6.00%
202310120DAL,DAL,Jamie Benn,bennja01,1,0,1,4,1,0,17.07,0,29,7,80.60%,30.60%
202310120DAL,DAL,Jani Hakanpää,hakanja01,0,0,0,0,4,0,15.65,0,14,11,56.00%,-4.20%
202310120DAL,DAL,Jason Robertson,roberja01,0,0,0,2,0,0,19.95,2,27,19,58.70%,-1.00%
202310120DAL,DAL,Joe Pavelski,paveljo01,0,0,0,5,0,2,17.35,2,23,18,56.10%,-4.90%
202310120DAL,DAL,Mason Marchment,marchma01,0,0,0,0,1,0,15.37,0,10,11,47.60%,-14.30%
202310120DAL,DAL,Matt Duchene,duchema01,0,0,0,0,3,1,20.73,0,13,18,41.90%,-23.60%
202310120DAL,DAL,Miro Heiskanen,heiskmi01,0,0,0,6,1,3,27.88,0,37,22,62.70%,6.80%
202310120DAL,DAL,Nils Lundkvist,lundkni01,0,0,0,1,0,2,19.35,0,19,14,57.60%,-2.40%
202310120DAL,DAL,Radek Faksa,faksara01,0,0,0,0,1,0,12.05,0,8,6,57.10%,-2.50%
202310120DAL,DAL,Ryan Suter,suterry01,0,0,0,3,2,1,18.23,0,23,13,63.90%,6.60%
202310120DAL,DAL,Sam Steel,steelsa01,0,0,0,2,1,0,10.93,0,6,9,40.00%,-22.10%
202310120DAL,DAL,Thomas Harley,harleth01,0,0,0,0,2,2,19.42,0,19,13,59.40%,0.10%
202310120DAL,DAL,Ty Dellandrea,dellaty01,0,1,1,1,0,0,13.42,0,11,5,68.80%,11.00%
202310120DAL,DAL,Tyler Seguin,seguity01,0,0,0,4,0,1,18.85,2,20,21,48.80%,-16.10%
202310120DAL,DAL,Wyatt Johnston,johnswy01,0,1,1,3,1,1,17.25,0,29,9,76.30%,25.10%
202310120DAL,STL,Alexey Toropchenko,toropal01,0,0,0,0,4,1,11.78,0,7,18,28.00%,-16.10%
202310120DAL,STL,Brandon Saad,saadbr01,0,0,0,0,0,1,15.22,0,10,18,35.70%,-6.50%
202310120DAL,STL,Brayden Schenn,schenbr01,0,0,0,1,5,2,17.35,4,10,20,33.30%,-9.90%
202310120DAL,STL,Colton Parayko,parayco01,0,0,0,2,0,1,24.72,0,17,18,48.60%,11.30%
202310120DAL,STL,Jake Neighbours,neighja01,0,0,0,0,3,0,11.05,0,3,15,16.70%,-28.30%
202310120DAL,STL,Jakub Vrána,vranaja01,0,1,1,1,0,0,11.38,0,10,1,90.90%,55.40%
202310120DAL,STL,Jordan Kyrou,kyroujo01,0,0,0,6,1,0,18.32,0,19,24,44.20%,5.50%
202310120DAL,STL,Justin Faulk,faulkju01,0,0,0,5,1,4,24.9,2,19,43,30.60%,-21.20%
202310120DAL,STL,Kasperi Kapanen,kapanka01,0,0,0,0,1,0,16.55,0,17,12,58.60%,23.80%
202310120DAL,STL,Kevin Hayes,hayeske01,0,0,0,0,0,0,14.82,2,10,6,62.50%,25.20%
202310120DAL,STL,Marco Scandella,scandma01,0,0,0,0,0,0,11.88,0,11,10,52.40%,14.30%
202310120DAL,STL,Nick Leddy,leddyni01,0,0,0,0,0,1,24.35,0,18,18,50.00%,13.40%
202310120DAL,STL,Oskar Sundqvist,sundqos01,0,0,0,3,2,2,15.12,0,9,25,26.50%,-19.90%
202310120DAL,STL,Pavel Buchnevich,buchnpa01,0,0,0,0,0,0,21.35,0,14,25,35.90%,-7.10%
202310120DAL,STL,Robert Thomas,thomaro01,0,0,0,2,0,2,22.22,0,19,28,40.40%,-0.40%
202310120DAL,STL,Sammy Blais,blaissa01,0,1,1,0,6,0,12.57,0,11,2,84.60%,49.40%
202310120DAL,STL,Torey Krug,krugto01,0,0,0,2,0,4,22.58,0,16,34,32.00%,-15.10%
202310120DAL,STL,Tyler Tucker,tuckety01,1,0,1,2,3,0,13.02,0,10,13,43.50%,3.50%
202310120MIN,FLA,Aleksander Barkov,barkoal01,0,0,0,3,1,0,23,0,35,13,72.90%,8.90%
202310120MIN,FLA,Anton Lundell,lundean01,0,0,0,1,0,1,14.53,0,19,11,63.30%,-5.50%
202310120MIN,FLA,Carter Verhaeghe,verhaca01,0,0,0,3,0,0,19.62,0,38,10,79.20%,19.20%
202310120MIN,FLA,Dmitry Kulikov,kulikdm01,0,0,0,2,0,2,19.72,2,25,11,69.40%,2.70%
202310120MIN,FLA,Eetu Luostarinen,luostee01,0,0,0,0,2,1,14.1,0,20,9,69.00%,2.00%
202310120MIN,FLA,Evan Rodrigues,rodriev01,0,0,0,4,1,0,19.88,2,33,9,78.60%,16.90%
202310120MIN,FLA,Gustav Forsling,forslgu02,0,0,0,0,1,1,23.6,0,32,16,66.70%,-1.30%
202310120MIN,FLA,Josh Mahura,mahurjo01,0,0,0,0,0,2,11.63,2,11,11,50.00%,-21.30%
202310120MIN,FLA,Kevin Stenlund,stenlke01,0,0,0,1,0,1,9.6,0,9,7,56.20%,-13.00%
202310120MIN,FLA,Mackie Samoskevich,samosma01,0,0,0,2,0,0,14.6,0,17,11,60.70%,-8.80%
202310120MIN,FLA,Matthew Tkachuk,tkachma01,0,0,0,10,1,0,21.48,0,45,11,80.40%,23.70%
202310120MIN,FLA,Nick Cousins,cousini01,0,0,0,3,1,0,10.52,0,15,5,75.00%,9.00%
202310120MIN,FLA,Niko Mikkola,mikkoni01,0,0,0,1,2,1,18.05,2,24,13,64.90%,-3.70%
202310120MIN,FLA,Oliver Ekman-Larsson,ekmanol01,0,0,0,4,0,1,26.53,0,38,17,69.10%,2.90%
202310120MIN,FLA,Ryan Lomberg,lombery01,0,0,0,2,0,0,6.43,0,6,4,60.00%,-8.10%
202310120MIN,FLA,Sam Reinhart,reinhsa01,0,0,0,2,0,0,22.92,0,32,15,68.10%,1.00%
202310120MIN,FLA,Steven Lorentz,lorenst01,0,0,0,1,0,0,5.85,0,5,5,50.00%,-19.00%
202310120MIN,FLA,Uvis Balinskis,balinuv01,0,0,0,2,2,1,12.5,4,14,10,58.30%,-11.40%
202310120MIN,MIN,Alex Goligoski,goligal01,0,0,0,1,1,3,18.18,0,14,25,35.90%,4.90%
202310120MIN,MIN,Brandon Duhaime,duhaibr01,0,0,0,1,1,1,7.98,0,7,18,28.00%,-5.70%
202310120MIN,MIN,Brock Faber,faberbr01,1,0,1,1,1,1,21.55,2,8,30,21.10%,-16.50%
202310120MIN,MIN,Calen Addison,addisca01,0,0,0,1,0,1,17.47,0,14,20,41.20%,12.00%
202310120MIN,MIN,Connor Dewar,dewarco01,0,0,0,1,2,0,10.87,0,11,23,32.40%,-0.20%
202310120MIN,MIN,Frédérick Gaudreau,gaudrfr01,0,0,0,2,0,0,15.6,0,6,22,21.40%,-14.40%
202310120MIN,MIN,Jacob Middleton,middlja01,0,0,0,1,1,2,17.38,2,13,30,30.20%,-3.60%
202310120MIN,MIN,Joel Eriksson Ek,eriksjo02,1,1,2,2,1,3,18.48,0,9,30,23.10%,-13.80%
202310120MIN,MIN,Jonas Brodin,brodijo01,0,0,0,2,2,3,20.97,0,8,31,20.50%,-17.60%
202310120MIN,MIN,Jonathon Merrill,merrijo01,0,0,0,0,0,0,18.32,0,14,28,33.30%,1.20%
202310120MIN,MIN,Kirill Kaprizov,kapriki01,0,1,1,4,0,1,19.47,0,15,18,45.50%,17.70%
202310120MIN,MIN,Marco Rossi,rossima01,0,0,0,2,0,1,13.05,0,10,13,43.50%,13.50%
202310120MIN,MIN,Marcus Foligno,foligma01,0,0,0,0,7,2,14.52,2,10,17,37.00%,5.80%
202310120MIN,MIN,Marcus Johansson,johanma03,0,0,0,0,0,1,12.05,0,8,17,32.00%,-0.70%
202310120MIN,MIN,Mats Zuccarello,zuccama01,0,1,1,1,0,4,19.27,0,15,19,44.10%,16.00%
202310120MIN,MIN,Matt Boldy,boldyma01,0,1,1,1,0,0,18.25,2,10,26,27.80%,-6.70%
202310120MIN,MIN,Pat Maroon,maroopa01,0,0,0,0,1,0,10.67,0,10,16,38.50%,7.60%
202310120MIN,MIN,Ryan Hartman,hartmry01,0,0,0,1,0,3,17.93,2,12,16,42.90%,13.40%
202310120NJD,DET,Alex DeBrincat,debrial01,1,0,1,2,0,1,16.8,0,18,19,48.60%,3.70%
202310120NJD,DET,Andrew Copp,coppan01,0,0,0,5,0,1,17.18,0,21,28,42.90%,-5.20%
202310120NJD,DET,Ben Chiarot,chiarbe01,0,0,0,0,1,0,19.38,0,13,25,34.20%,-16.90%
202310120NJD,DET,Christian Fischer,fischch01,0,0,0,0,4,0,6.98,2,4,7,36.40%,-10.60%
202310120NJD,DET,Daniel Sprong,spronda01,1,0,1,2,0,0,14.95,0,20,16,55.60%,13.40%
202310120NJD,DET,David Perron,perroda01,0,0,0,3,2,0,16.27,4,17,19,47.20%,1.60%
202310120NJD,DET,Dylan Larkin,larkidy01,0,1,1,6,1,0,19.02,0,21,21,50.00%,6.00%
202310120NJD,DET,J.T. Compher,comphj.01,0,1,1,2,0,1,19.93,0,16,20,44.40%,-2.30%
202310120NJD,DET,Jake Walman,walmaja01,0,1,1,3,1,4,21.37,2,22,23,48.90%,4.50%
202310120NJD,DET,Jeff Petry,petryje01,0,0,0,1,4,1,18.08,4,9,23,28.10%,-24.00%
202310120NJD,DET,Joe Veleno,velenjo01,0,0,0,1,1,0,10.37,0,6,8,42.90%,-3.50%
202310120NJD,DET,Justin Holl,hollju01,0,0,0,0,0,1,14.45,0,17,18,48.60%,3.50%
202310120NJD,DET,Klim Kostin,kostikl01,0,0,0,1,4,0,7.42,0,5,6,45.50%,-0.60%
202310120NJD,DET,Lucas Raymond,raymolu01,0,0,0,1,1,0,14.92,0,15,11,57.70%,14.70%
