GameID,Team,Time,Player,PlayerID,Penalty,PIM
202312100CBJ,CBJ,6.82,Erik Gudbranson,gudbrer01,Fighting,5 min
202312100CBJ,CBJ,6.82,Erik Gudbranson,gudbrer01,Instigator,10 min
202312100CBJ,CBJ,6.82,Erik Gudbranson,gudbrer01,Misconduct,10 min
202312100CBJ,CBJ,18.88,Justin Danforth,danfoju01,Misconduct,10 min
202312100CBJ,FLA,18.88,Oliver Ekman-Larsson,ekmanol01,Misconduct,10 min
202312160CBJ,NJD,12.42,Michael McLeod,mcleomi01,Interference,2 min
202312160CBJ,NJD,18.4,Bench,,Too Many Men on the Ice,2 min
202312160CBJ,CBJ,25.78,Sean Kuraly,kuralse01,Slashing,2 min
202312160CBJ,CBJ,33.87,Erik Gudbranson,gudbrer01,Tripping,2 min
202312160CBJ,NJD,33.87,Akira Schmid,schmiak01,Goalie Interference,2 min
202312160CBJ,CBJ,34.82,Zach Werenski,werenza01,Holding,2 min
202312160CBJ,NJD,40.57,Colin Miller,milleco02,Hooking,2 min
202312160CBJ,NJD,55.98,Timo Meier,meierti01,Tripping,2 min
202312210CBJ,WSH,9.33,Beck Malenstyn,malenbe01,Delay of Game,2 min
202312210CBJ,CBJ,17.03,David Jiříček,jiricda01,Interference,2 min
202312210CBJ,CBJ,26.68,Alexandre Texier,texieal01,Tripping,2 min
202312210CBJ,CBJ,62.7,Elvis MerzÄ¼ikins,Elvis MerzÄ¼ikins,Roughing,2 min
202312230CBJ,TOR,12.27,T.J. Brodie,broditj01,Slashing,2 min
202312230CBJ,CBJ,12.27,Zach Werenski,werenza01,Slashing,2 min
202312230CBJ,CBJ,22.1,Adam Fantilli,fantiad01,Unsportsmanlike Conduct,2 min
202312230CBJ,TOR,22.1,David Kämpf,kampfda01,Hooking,2 min
202312230CBJ,CBJ,26.55,Adam Fantilli,fantiad01,Holding,2 min
202312230CBJ,TOR,29.23,Bobby McMann,mcmanbo02,Holding,2 min
202312230CBJ,TOR,34.57,Tyler Bertuzzi,bertuty01,Delay of Game,2 min
202312230CBJ,TOR,47.78,Noah Gregor,gregono01,Holding Stick,2 min
202312230CBJ,TOR,50.1,Max Domi,domima01,High Sticking,2 min
202312230CBJ,CBJ,55.45,Justin Danforth,danfoju01,Interference,2 min
202312290CBJ,CBJ,17.68,Dmitri Voronkov,vorondi01,Interference,2 min
202312290CBJ,CBJ,28.3,Bench,,Too Many Men on the Ice,2 min
202312290CBJ,TOR,29.93,Calle Järnkrok,jarnkca01,Roughing,2 min
202312290CBJ,CBJ,29.93,Cole Sillinger,sillico01,Roughing,2 min
202312290CBJ,TOR,30.17,William Nylander,nylanwi01,Hooking,2 min
202312290CBJ,TOR,38.9,Simon Benoit,benoisi01,Fighting,5 min
202312290CBJ,CBJ,38.9,Erik Gudbranson,gudbrer01,Fighting,5 min
202312290CBJ,CBJ,39,Alexandre Texier,texieal01,High Sticking,2 min
202312290CBJ,CBJ,41.2,Damon Severson,severda01,Slashing,2 min
202312290CBJ,TOR,42.22,Mitch Marner,marnemi01,Tripping,2 min
202401020CBJ,CBJ,7.52,David Jiříček,jiricda01,Delay of Game,2 min
202401020CBJ,BOS,10.83,Mason Lohrei,lohrema01,Holding,2 min
202401020CBJ,CBJ,10.83,Alexandre Texier,texieal01,Unsportsmanlike Conduct,2 min
202401020CBJ,CBJ,13.15,Damon Severson,severda01,Roughing,2 min
202401020CBJ,BOS,28.68,Matt Grzelcyk,grzelma01,Holding,2 min
202401020CBJ,CBJ,31.2,Damon Severson,severda01,Tripping,2 min
202401060CBJ,MIN,9.43,Matt Boldy,boldyma01,High Sticking,4 min
202401060CBJ,CBJ,14.72,Alexandre Texier,texieal01,Holding Stick,2 min
202401060CBJ,MIN,22.77,Jonathon Merrill,merrijo01,Roughing,2 min
202401060CBJ,MIN,22.77,Jonathon Merrill,merrijo01,Boarding,2 min
202401060CBJ,CBJ,22.77,Mathieu Olivier,olivima01,Roughing,2 min
202401060CBJ,CBJ,29.27,Erik Gudbranson,gudbrer01,Tripping,2 min
202401060CBJ,CBJ,37.83,Bench,,Too Many Men on the Ice,2 min
202401060CBJ,CBJ,41.7,Jake Bean,beanja01,High Sticking,2 min
202401060CBJ,MIN,54.15,Jonathon Merrill,merrijo01,Tripping,2 min
202401130CBJ,SEA,3.12,Adam Larsson,larssad01,Tripping,2 min
202401130CBJ,SEA,23.97,Bench,,Too Many Men on the Ice,2 min
202401130CBJ,SEA,23.97,William Borgen,borgewi01,Holding,2 min
202401130CBJ,CBJ,27.37,Alexandre Texier,texieal01,Hooking,2 min
202401130CBJ,SEA,32.05,Vince Dunn,dunnvi02,Fighting,5 min
202401130CBJ,CBJ,32.05,Cole Sillinger,sillico01,Boarding,2 min
202401130CBJ,CBJ,32.05,Cole Sillinger,sillico01,Fighting,5 min
202401150CBJ,CBJ,2.43,Jack Roslovic,rosloja01,Tripping,2 min
202401150CBJ,VAN,8.4,Ian Cole,coleia01,Hooking,2 min
202401150CBJ,VAN,22.88,J.T. Miller,millejt01,High Sticking,2 min
202401150CBJ,CBJ,27.03,Jake Bean,beanja01,Hooking,2 min
202401150CBJ,CBJ,33.15,Damon Severson,severda01,High Sticking,2 min
202401150CBJ,VAN,36.4,Nikita Zadorov,zadorni01,Interference,2 min
202401150CBJ,VAN,38.4,Tyler Myers,myersty01,Tripping,2 min
202401150CBJ,CBJ,61.8,Bench,,Too Many Men on the Ice,2 min
202401150CBJ,VAN,62.47,Elias Pettersson,petteel01,Tripping,2 min
202401190CBJ,NJD,4.97,Erik Haula,haulaer01,Interference,2 min
202401190CBJ,CBJ,6.45,Ivan Provorov,provoiv01,Interference,2 min
202401190CBJ,NJD,13.57,Tyler Toffoli,toffoty01,Tripping,2 min
202401190CBJ,CBJ,17.63,Andrew Peeke,peekean01,Holding,2 min
202401190CBJ,CBJ,21.38,Jack Roslovic,rosloja01,Tripping,2 min
202401190CBJ,NJD,30.65,Kevin Bahl,bahlke01,Interference,2 min
202401190CBJ,CBJ,40.77,Alexandre Texier,texieal01,High Sticking,2 min
202402100CBJ,CBJ,13.53,Kent Johnson,johnske01,High Sticking,4 min
202402100CBJ,TBL,25.37,Erik Černák,cernaer01,High Sticking,2 min
202402100CBJ,TBL,39.83,Darren Raddysh,raddyda01,Fighting,5 min
202402100CBJ,CBJ,39.83,Damon Severson,severda01,Cross Checking,2 min
202402100CBJ,CBJ,39.83,Damon Severson,severda01,Fighting,5 min
202402100CBJ,TBL,43.08,Victor Hedman,hedmavi01,Interference,2 min
202402100CBJ,TBL,51.43,Michael Eyssimont,eyssimi01,Roughing,2 min
202402100CBJ,TBL,51.43,Michael Eyssimont,eyssimi01,Roughing,2 min
202402100CBJ,CBJ,51.43,Ivan Provorov,provoiv01,Cross Checking,2 min
202402100CBJ,CBJ,51.43,Ivan Provorov,provoiv01,Roughing,2 min
202402100CBJ,TBL,54.65,Tyler Motte,mottety01,Slashing,2 min
202402230CBJ,CBJ,3.58,Sean Kuraly,kuralse01,Tripping,2 min
202402230CBJ,BUF,7.65,Ukko-Pekka Luukkonen,luukkuk01,Hooking,2 min
202402230CBJ,CBJ,7.87,Boone Jenner,jennebo01,Tripping,2 min
202402230CBJ,BUF,10.5,Rasmus Dahlin,dahlira01,Holding Stick,2 min
202402230CBJ,BUF,30,Kale Clague,claguka01,Hooking,2 min
202402230CBJ,CBJ,35.43,Damon Severson,severda01,Holding,2 min
202402230CBJ,CBJ,38.6,Dmitri Voronkov,vorondi01,Tripping,2 min
202402230CBJ,CBJ,60,Zach Werenski,werenza01,Interference,2 min
202402250CBJ,CBJ,2.2,Mathieu Olivier,olivima01,Fighting,5 min
202402250CBJ,NYR,2.2,Matt Rempe,rempema01,Fighting,5 min
202402250CBJ,NYR,2.57,Jacob Trouba,troubja01,Holding,2 min
202402250CBJ,CBJ,28.57,Ivan Provorov,provoiv01,Tripping,2 min
202402250CBJ,NYR,34.22,Jacob Trouba,troubja01,Holding,2 min
202402250CBJ,NYR,52.72,Ryan Lindgren,lindgry01,High Sticking,2 min
202402250CBJ,CBJ,57.62,Dmitri Voronkov,vorondi01,Delay of Game,2 min
202402290CBJ,CBJ,15.02,Damon Severson,severda01,Tripping,2 min
202402290CBJ,CAR,34.37,Brady Skjei,skjeibr01,Holding,2 min
202402290CBJ,CAR,47.83,Jordan Martinook,martijo01,Tripping,2 min
202402290CBJ,CAR,53.2,Michael Bunting,buntimi01,Roughing,2 min
202402290CBJ,CBJ,53.2,Damon Severson,severda01,Roughing,2 min
202403040CBJ,CBJ,7.28,Cole Sillinger,sillico01,Hooking,2 min
202403040CBJ,VEG,31.93,Michael Amadio,amadimi01,Holding,2 min
202403040CBJ,VEG,52.32,Paul Cotter,cottepa01,Slashing,2 min
202403070CBJ,CBJ,8.63,Sean Kuraly,kuralse01,Delay of Game,2 min
202403070CBJ,EDM,14.9,Sam Carrick,carrisa01,Fighting,5 min
202403070CBJ,CBJ,14.9,Mathieu Olivier,olivima01,Fighting,5 min
202403070CBJ,EDM,41.48,Adam Henrique,henriad01,High Sticking,2 min
202403070CBJ,CBJ,49.27,Justin Danforth,danfoju01,Tripping,2 min
202403070CBJ,EDM,49.27,Warren Foegele,foegewa01,Unsportsmanlike Conduct,2 min
202403070CBJ,CBJ,49.27,Mathieu Olivier,olivima01,Unsportsmanlike Conduct,2 min
202403070CBJ,CBJ,50.43,Boone Jenner,jennebo01,Slashing,2 min
202403090CBJ,CBJ,0.28,Mathieu Olivier,olivima01,Tripping,2 min
202403090CBJ,CBJ,25.6,Boone Jenner,jennebo01,High Sticking,2 min
202403090CBJ,NSH,30.3,Roman Josi,josiro01,Holding,2 min
202403090CBJ,CBJ,38.92,Zach Werenski,werenza01,Cross Checking,2 min
202403090CBJ,NSH,47.05,Alexandre Carrier,carrial01,Hooking,2 min
202403140CBJ,CBJ,7.3,Cole Sillinger,sillico01,Holding,2 min
202403140CBJ,OTT,18,Tim Stützle,stuetti02,High Sticking,2 min
202403140CBJ,OTT,30.45,Shane Pinto,pintosh01,High Sticking,2 min
202403140CBJ,CBJ,31.72,Boone Jenner,jennebo01,Interference,2 min
202403140CBJ,OTT,44,Brady Tkachuk,tkachbr01,Hooking,2 min
202403140CBJ,CBJ,63,Alexandre Texier,texieal01,Tripping,2 min
202403160CBJ,CBJ,2.43,Jake Christiansen,chrisja01,Cross Checking,2 min
202403160CBJ,SJS,5.57,Kevin Labanc,labanke01,Interference,2 min
202403160CBJ,CBJ,19.62,Jake Bean,beanja01,Delay of Game,2 min
202403160CBJ,CBJ,49,Kirill Marchenko,marchki01,Tripping,2 min
202403160CBJ,SJS,60,Kevin Labanc,labanke01,Cross Checking,2 min
202403170CBJ,WPG,5.48,Tyler Toffoli,toffoty01,Hooking,2 min
202403170CBJ,CBJ,10.78,Trey Fix-Wolansky,fixwotr01,Tripping,2 min
202403170CBJ,CBJ,51.23,Erik Gudbranson,gudbrer01,Roughing,2 min
202403170CBJ,WPG,51.23,Mark Scheifele,scheima01,Roughing,2 min
202403170CBJ,WPG,51.93,Mason Appleton,applema01,Holding,2 min
202403300CBJ,CBJ,6.78,Dmitri Voronkov,vorondi01,Hooking,2 min
202403300CBJ,PIT,7.78,Bench,,Delay of Game,2 min
202403300CBJ,PIT,10.63,Reilly Smith,smithre01,High Sticking,2 min
202403300CBJ,PIT,22.68,Pierre-Olivier Joseph,joseppi01,Tripping,2 min
202403300CBJ,PIT,34.17,Sidney Crosby,crosbsi01,Tripping,2 min
202403300CBJ,CBJ,44.98,Cole Sillinger,sillico01,Slashing,2 min
202404010CBJ,COL,16.47,Samuel Girard,girarsa01,Holding,2 min
202404010CBJ,CBJ,17.75,Zach Werenski,werenza01,Tripping,2 min
202404010CBJ,COL,23.47,Chris Wagner,wagnech01,Tripping,2 min
202404010CBJ,CBJ,35.12,Cole Sillinger,sillico01,Holding,2 min
202404010CBJ,CBJ,41.55,Bench,,Too Many Men on the Ice,2 min
202404010CBJ,CBJ,46.5,Johnny Gaudreau,gaudrjo01,High Sticking,2 min
202404040CBJ,CBJ,5.97,Justin Danforth,danfoju01,Hooking,2 min
202404040CBJ,NYI,8.33,Brock Nelson,nelsobr01,Slashing,2 min
202404040CBJ,CBJ,31.58,Jake Bean,beanja01,Holding,2 min
202404040CBJ,CBJ,50.65,Damon Severson,severda01,Hooking,2 min
202404060CBJ,CBJ,1.97,Nick Blankenburg,blankni01,High Sticking,4 min
202404060CBJ,PHI,23.35,Scott Laughton,laughsc01,Elbowing,2 min
202404060CBJ,PHI,47.28,Samuel Ersson,erssosa01,Tripping,2 min
202404060CBJ,PHI,49.42,Travis Konecny,konectr01,Hooking,2 min
202404160CBJ,CBJ,1.42,Bench,,Too Many Men on the Ice,2 min
202404160CBJ,CAR,13.12,Jordan Martinook,martijo01,High Sticking,2 min
202404160CBJ,CBJ,21.27,Erik Gudbranson,gudbrer01,Cross Checking,2 min
202404160CBJ,CAR,26.35,Jalen Chatfield,chatfja01,Tripping,2 min
202404160CBJ,CBJ,29.75,David Jiříček,jiricda01,Holding,2 min
202404160CBJ,CBJ,42.93,Cole Sillinger,sillico01,Tripping,2 min
202404160CBJ,CBJ,56.32,Damon Severson,severda01,Tripping,2 min
202310110CGY,CGY,3.33,Mikael Backlund,backlmi01,Holding,2 min
202310110CGY,WPG,8.88,Dylan Samberg,sambedy01,Interference,2 min
202310110CGY,WPG,11.05,Josh Morrissey,morrijo04,Delay of Game,2 min
202310110CGY,CGY,20.83,Mikael Backlund,backlmi01,Tripping,2 min
202310110CGY,WPG,26.32,Cole Perfetti,perfeco01,Hooking,2 min
202310110CGY,CGY,32.58,Dillon Dubé,dubedi01,Cross Checking,2 min
202310110CGY,CGY,38.3,Andrew Mangiapane,mangian01,Hooking,2 min
202310240CGY,NYR,0.87,Bench,,Too Many Men on the Ice,2 min
202310240CGY,CGY,6.1,Matthew Coronato,coronma01,Holding,2 min
202310240CGY,NYR,8.62,Vincent Trocheck,trochvi01,Slashing,2 min
202310240CGY,CGY,12.3,Nikita Zadorov,zadorni01,Holding,2 min
202310240CGY,NYR,15.37,Vincent Trocheck,trochvi01,Slashing,2 min
202310240CGY,CGY,15.78,MacKenzie Weegar,weegama01,Tripping,2 min
202310240CGY,NYR,19.58,William Cuylle,cuyllwi01,Boarding,2 min
202310240CGY,CGY,58.4,Chris Tanev,tanevch01,Interference,2 min
202310240CGY,CGY,58.97,Blake Coleman,colembl01,Hooking,2 min
202310260CGY,STL,10.18,Justin Faulk,faulkju01,Tripping,2 min
202310260CGY,STL,12.23,Robert Bortuzzo,borturo01,Unsportsmanlike Conduct,2 min
202310260CGY,STL,12.23,Robert Bortuzzo,borturo01,Fighting,5 min
202310260CGY,CGY,12.23,A.J. Greer,greeraj01,Roughing,2 min
202310260CGY,CGY,12.23,A.J. Greer,greeraj01,Fighting,5 min
202310260CGY,CGY,22.5,Yegor Sharangovich,sharaye01,Tripping,2 min
202310260CGY,CGY,28.2,Ilya Solovyov,solovil01,Cross Checking,2 min
202310260CGY,STL,36.27,Bench,,Too Many Men on the Ice,2 min
202310260CGY,CGY,36.6,MacKenzie Weegar,weegama01,Interference,2 min
202310260CGY,CGY,48.38,Dennis Gilbert,gilbede01,Roughing,2 min
202310260CGY,STL,48.38,Torey Krug,krugto01,Roughing,2 min
202310260CGY,CGY,52.4,Blake Coleman,colembl01,Tripping,2 min
202311010CGY,DAL,7.17,Esa Lindell,lindees01,Hooking,2 min
202311010CGY,CGY,9.02,Connor Zary,zaryco01,Cross Checking,2 min
202311010CGY,DAL,18.03,Wyatt Johnston,johnswy01,Delay of Game,2 min
202311010CGY,CGY,36.03,Andrew Mangiapane,mangian01,Holding,2 min
202311010CGY,DAL,41.18,Jani Hakanpää,hakanja01,Tripping,2 min
202311010CGY,DAL,46.53,Jason Robertson,roberja01,Cross Checking,2 min
202311010CGY,DAL,55.17,Craig Smith,smithcr01,Slashing,2 min
202311070CGY,NSH,7.68,Jeremy Lauzon,lauzoje01,Interference,2 min
202311070CGY,CGY,18.78,Nikita Zadorov,zadorni01,Elbowing,2 min
202311070CGY,NSH,29.5,Roman Josi,josiro01,High Sticking,2 min
202311070CGY,NSH,36.38,Kiefer Sherwood,sherwki01,Tripping,2 min
202311070CGY,CGY,47.43,Adam Ružička,ruzicad01,Tripping,2 min
202311160CGY,VAN,7.08,Quinn Hughes,hughequ01,Tripping,2 min
202311160CGY,CGY,7.77,Adam Ružička,ruzicad01,Tripping,2 min
202311160CGY,VAN,38.35,Filip Hronek,hronefi01,Roughing,2 min
202311160CGY,CGY,38.35,Martin Pospisil,pospima01,Roughing,2 min
202311160CGY,CGY,39.78,Blake Coleman,colembl01,Interference,2 min
202311160CGY,VAN,39.78,Quinn Hughes,hughequ01,Slashing,2 min
202311160CGY,CGY,50.5,Martin Pospisil,pospima01,Interference,2 min
202311160CGY,VAN,51.18,Conor Garland,garlaco01,Tripping,2 min
202311160CGY,CGY,59.65,A.J. Greer,greeraj01,Roughing,2 min
202311180CGY,NYI,4.42,Pierre Engvall,engvapi01,Interference,2 min
202311180CGY,CGY,23.87,Nazem Kadri,kadrina01,Hooking,2 min
202311180CGY,NYI,27.9,Ryan Pulock,pulocry01,Holding,2 min
202311180CGY,CGY,28.02,Jonathan Huberdeau,huberjo01,High Sticking,2 min
202311180CGY,NYI,37.7,Adam Pelech,pelecad01,Tripping,2 min
202311180CGY,CGY,38.48,Noah Hanifin,hanifno01,Slashing,2 min
202311270CGY,VEG,2.58,William Carrier,carriwi01,Interference,2 min
202311270CGY,CGY,13.38,Andrew Mangiapane,mangian01,Hooking,2 min
202311270CGY,CGY,15.08,Connor Zary,zaryco01,Delay of Game,2 min
202311270CGY,CGY,18.72,MacKenzie Weegar,weegama01,Hooking,2 min
202311270CGY,VEG,20.95,Nicolas Hague,hagueni01,High Sticking,2 min
202311270CGY,VEG,59.08,Nicolas Roy,royni01,Tripping,2 min
202311300CGY,DAL,1.37,Jamie Benn,bennja01,Interference,2 min
202311300CGY,CGY,41.82,Chris Tanev,tanevch01,Interference on breakaway,Penalty Shot (Mason Marchment - Goal)
202311300CGY,DAL,51.85,Sam Steel,steelsa01,Slashing,2 min
202312020CGY,VAN,10.45,Andrei Kuzmenko,kuzmean01,Slashing,2 min
202312020CGY,CGY,15.18,Martin Pospisil,pospima01,Holding,2 min
202312020CGY,VAN,20,Dakota Joshua,joshuda01,Hooking,2 min
202312020CGY,CGY,24.02,Chris Tanev,tanevch01,Holding,2 min
202312020CGY,CGY,25,Blake Coleman,colembl01,Cross Checking,2 min
202312020CGY,VAN,32.33,Filip Hronek,hronefi01,Interference,2 min
202312020CGY,CGY,37.4,MacKenzie Weegar,weegama01,Slashing,2 min
202312020CGY,VAN,44.53,J.T. Miller,millejt01,Roughing,2 min
202312020CGY,VAN,59,Noah Juulsen,juulsno01,Delay of Game,2 min
202312050CGY,MIN,16.33,Brock Faber,faberbr01,Slashing,2 min
202312050CGY,CGY,16.85,Yegor Sharangovich,sharaye01,Tripping,2 min
202312050CGY,MIN,22.42,Marcus Foligno,foligma01,Fighting,5 min
202312050CGY,CGY,22.42,A.J. Greer,greeraj01,Fighting,5 min
202312050CGY,CGY,27.3,Blake Coleman,colembl01,Cross Checking,2 min
202312050CGY,CGY,32.68,Rasmus Andersson,anderra01,Slashing,2 min
202312050CGY,MIN,35.57,Jacob Middleton,middlja01,Delay of Game,2 min
202312050CGY,MIN,43.15,Marcus Johansson,johanma03,Tripping,2 min
202312050CGY,MIN,49.57,Marco Rossi,rossima01,Interference,2 min
202312050CGY,CGY,49.57,Connor Zary,zaryco01,Holding,2 min
202312070CGY,CAR,6.55,Brendan Lemieux,lemiebr01,Tripping,2 min
202312070CGY,CAR,9.67,Bench,,Too Many Men on the Ice,2 min
202312070CGY,CAR,27.68,Pyotr Kochetkov,kochepy01,Interference,2 min
202312070CGY,CGY,50,Noah Hanifin,hanifno01,Tripping,2 min
202312090CGY,CGY,17.73,Rasmus Andersson,anderra01,Interference,2 min
202312090CGY,CGY,32.52,Bench,,Delay of Game,2 min
202312160CGY,TBL,3.62,Michael Eyssimont,eyssimi01,Tripping,2 min
202312160CGY,CGY,44.78,Dennis Gilbert,gilbede01,Fighting,5 min
202312160CGY,TBL,44.78,Tanner Jeannot,jeannta01,Fighting,5 min
202312160CGY,CGY,45.42,Rasmus Andersson,anderra01,Cross Checking,2 min
202312160CGY,TBL,46.77,Nicklaus Perbix,perbini01,High Sticking,2 min
202312160CGY,CGY,46.77,Connor Zary,zaryco01,Tripping,2 min
202312180CGY,CGY,1.38,Andrew Mangiapane,mangian01,Interference,2 min
202312180CGY,FLA,4.27,Niko Mikkola,mikkoni01,High Sticking,2 min
202312180CGY,FLA,16.85,Nick Cousins,cousini01,Slashing,2 min
202312180CGY,CGY,17.5,Rasmus Andersson,anderra01,Interference,2 min
202312180CGY,FLA,26.47,Steven Lorentz,lorenst01,Hooking,2 min
202312180CGY,FLA,40.67,Sam Bennett,bennesa01,Hooking,2 min
202312180CGY,CGY,43.12,Nick DeSimone,desimni01,Interference,2 min
202312180CGY,FLA,49.03,Aaron Ekblad,ekblaaa01,Slashing,2 min
202312180CGY,CGY,51.25,Blake Coleman,colembl01,Holding,2 min
202312180CGY,CGY,57.78,Mikael Backlund,backlmi01,Delay of Game,2 min
202312270CGY,SEA,8.03,Brian Dumoulin,dumoubr01,Delay of Game,2 min
202312270CGY,CGY,8.52,Mikael Backlund,backlmi01,Holding,2 min
202312270CGY,CGY,17.72,Dennis Gilbert,gilbede01,Slashing,2 min
202312270CGY,SEA,31.03,William Borgen,borgewi01,Hooking,2 min
202312270CGY,SEA,32.87,Jared McCann,mccanja01,Tripping,2 min
202312270CGY,SEA,41.83,Brandon Tanev,tanevbr01,Holding,2 min
202312310CGY,CGY,5.12,Andrew Mangiapane,mangian01,Tripping,2 min
202312310CGY,CGY,21.83,Martin Pospisil,pospima01,Boarding,2 min
202312310CGY,PHI,22.8,Yegor Zamula,zamulye01,Holding,2 min
202312310CGY,CGY,29.6,Blake Coleman,colembl01,High Sticking,2 min
202312310CGY,PHI,52.9,Samuel Ersson,erssosa01,Delay of Game,2 min
202312310CGY,CGY,54.32,MacKenzie Weegar,weegama01,Tripping,2 min
202401090CGY,OTT,12.93,Mathieu Joseph,josepma01,Tripping,2 min
202401090CGY,CGY,14.98,Jonathan Huberdeau,huberjo01,High Sticking,2 min
202401090CGY,CGY,31.4,Martin Pospisil,pospima01,Interference,2 min
202401090CGY,CGY,34.5,Andrew Mangiapane,mangian01,Interference,2 min
202401090CGY,OTT,38.28,Joshua Norris,norrijo01,Delay of Game,2 min
202401160CGY,CGY,3.85,Elias Lindholm,lindhel01,Tripping,2 min
202401160CGY,ARI,11.75,Alexander Kerfoot,kerfoal01,Delay of Game,2 min
202401160CGY,ARI,16.47,Michael Kesselring,kessemi01,Cross Checking,2 min
202401160CGY,ARI,16.47,Michael Kesselring,kessemi01,Roughing,2 min
202401160CGY,CGY,16.47,Jordan Oesterle,oestejo01,Roughing,2 min
202401160CGY,CGY,21.05,Rasmus Andersson,anderra01,Hooking,2 min
202401160CGY,ARI,25.3,Troy Stecher,stechtr01,Interference,2 min
202401160CGY,ARI,31.88,Liam O'Brien,obrieli01,Tripping,2 min
202401160CGY,CGY,44.38,Noah Hanifin,hanifno01,Tripping,2 min
202401160CGY,ARI,63.05,Bench,,Too Many Men on the Ice,2 min
202401180CGY,TOR,0.93,William Nylander,nylanwi01,High Sticking,2 min
202401180CGY,TOR,15.18,Morgan Rielly,riellmo01,Tripping,2 min
202401180CGY,TOR,25.87,Simon Benoit,benoisi01,Unsportsmanlike Conduct,2 min
202401180CGY,CGY,25.87,A.J. Greer,greeraj01,Unsportsmanlike Conduct,2 min
202401180CGY,CGY,27.33,Noah Hanifin,hanifno01,Tripping,2 min
202401180CGY,TOR,51.28,Timothy Liljegren,liljeti01,Closing Hand on the Puck,2 min
202401180CGY,CGY,58.93,Elias Lindholm,lindhel01,Slashing,2 min
202401200CGY,CGY,11.4,Adam Ružička,ruzicad01,Interference,2 min
202401200CGY,EDM,11.73,Zach Hyman,hymanza01,Interference,2 min
202401200CGY,EDM,34.73,Evander Kane,kaneev01,Interference,2 min
202401200CGY,CGY,38.07,Mikael Backlund,backlmi01,Tripping,2 min
202401200CGY,EDM,48.07,Mattias Janmark,janmama02,Interference,2 min
202401230CGY,CGY,7.05,Cole Schwindt,schwico01,Interference,2 min
202401230CGY,STL,28.62,Oskar Sundqvist,sundqos01,High Sticking,2 min
202401230CGY,STL,37.1,Alexey Toropchenko,toropal01,Slashing,2 min
202401230CGY,STL,52.4,Torey Krug,krugto01,Slashing,2 min
202401250CGY,CBJ,5.35,Damon Severson,severda01,High Sticking,2 min
202401250CGY,CGY,11.15,A.J. Greer,greeraj01,Tripping,2 min
202401250CGY,CGY,17.95,MacKenzie Weegar,weegama01,Hooking,2 min
202401250CGY,CBJ,43.9,Jack Roslovic,rosloja01,Tripping,2 min
202401250CGY,CGY,51.47,Jonathan Huberdeau,huberjo01,Boarding,5 min
202401250CGY,CGY,51.47,Jonathan Huberdeau,huberjo01,Misconduct,10 min
202401270CGY,CGY,13.85,Adam Klapka,klapkad01,Hooking,2 min
202401270CGY,CHI,22.6,Mackenzie Entwistle,entwima01,Slashing,2 min
202401270CGY,CHI,34.13,Colin Blackwell,blackco01,Tripping,2 min
202401270CGY,CGY,36.03,Blake Coleman,colembl01,High Sticking,2 min
202402150CGY,SJS,8.63,Mike Hoffman,hoffmmi02,Slashing,2 min
202402150CGY,SJS,16.95,Ty Emberson,emberty01,Tripping,2 min
202402150CGY,SJS,21.38,Alexander Barabanov,barabal01,Hooking,2 min
202402150CGY,SJS,30.33,Jan Rutta,ruttaja02,High Sticking,2 min
202402150CGY,CGY,30.6,Blake Coleman,colembl01,Hooking,2 min
202402150CGY,CGY,35.57,Blake Coleman,colembl01,High Sticking,2 min
202402150CGY,SJS,39.67,Bench,,Delay of Game,2 min
202402150CGY,CGY,42.17,Walker Duehr,duehrwa01,Tripping,2 min
202402150CGY,SJS,50.57,Luke Kunin,kuninlu01,Roughing,2 min
202402150CGY,CGY,50.57,Martin Pospisil,pospima01,Roughing,2 min
202402150CGY,CGY,60,Blake Coleman,colembl01,Roughing,2 min
202402170CGY,CGY,14.88,Connor Zary,zaryco01,High Sticking,2 min
202402170CGY,CGY,18.22,Martin Pospisil,pospima01,Roughing,2 min
202402170CGY,DET,18.22,Michael Rasmussen,rasmumi01,Roughing,2 min
202402170CGY,DET,20.77,Ben Chiarot,chiarbe01,Boarding,2 min
202402170CGY,CGY,24.18,Brayden Pachal,pachabr01,Roughing,2 min
202402170CGY,DET,24.18,Joe Veleno,velenjo01,Roughing,2 min
202402170CGY,CGY,24.88,Martin Pospisil,pospima01,Tripping,2 min
202402170CGY,DET,32.93,Joe Veleno,velenjo01,Hooking,2 min
202402170CGY,CGY,38.47,Andrei Kuzmenko,kuzmean01,Tripping,2 min
202402170CGY,CGY,38.67,Mikael Backlund,backlmi01,Roughing,2 min
202402170CGY,DET,38.67,Robby Fabbri,fabbrro01,Roughing,2 min
202402170CGY,DET,38.67,Robby Fabbri,fabbrro01,Roughing,2 min
202402170CGY,CGY,44.73,Martin Pospisil,pospima01,Unsportsmanlike Conduct,2 min
202402170CGY,CGY,48.97,Connor Zary,zaryco01,Tripping,2 min
202402170CGY,DET,50.5,Moritz Seider,seidemo01,Hooking,2 min
202402170CGY,DET,50.68,Joe Veleno,velenjo01,Holding,2 min
202402190CGY,CGY,5.43,Rasmus Andersson,anderra01,Hooking,2 min
202402190CGY,CGY,9.87,Oliver Kylington,kylinol01,Tripping,2 min
202402190CGY,WPG,14.57,Gabriel Vilardi,vilarga01,Hooking,2 min
