Game ID,Period,Time,Team,Player,Player_ID,Penalty,PIM
202403140CBJ,3rd Period,4,OTT,Brady Tkachuk,tkachbr01,Hooking,2 min
,1st OT Period,,,,,,
202403140CBJ,1st OT Period,3,CBJ,Alexandre Texier,texieal01,Tripping,2 min
,1st Period,,,,,,
202403160CBJ,1st Period,2.43,CBJ,Jake Christiansen,chrisja01,Cross Checking,2 min
202403160CBJ,1st Period,5.57,SJS,Kevin Labanc,labanke01,Interference,2 min
202403160CBJ,1st Period,19.62,CBJ,Jake Bean,beanja01,Delay of Game,2 min
,3rd Period,,,,,,
202403160CBJ,3rd Period,9,CBJ,Kirill Marchenko,marchki01,Tripping,2 min
202403160CBJ,3rd Period,20,SJS,Kevin Labanc,labanke01,Cross Checking,2 min
,1st Period,,,,,,
202403170CBJ,1st Period,5.48,WPG,Tyler Toffoli,toffoty01,Hooking,2 min
202403170CBJ,1st Period,10.78,CBJ,Trey Fix-Wolansky,fixwotr01,Tripping,2 min
,3rd Period,,,,,,
202403170CBJ,3rd Period,11.23,CBJ,Erik Gudbranson,gudbrer01,Roughing,2 min
202403170CBJ,3rd Period,11.23,WPG,Mark Scheifele,scheima01,Roughing,2 min
202403170CBJ,3rd Period,11.93,WPG,Mason Appleton,applema01,Holding,2 min
,1st Period,,,,,,
202403300CBJ,1st Period,6.78,CBJ,Dmitri Voronkov,vorondi01,Hooking,2 min
202403300CBJ,1st Period,7.78,PIT,Bench,#N/A,Delay of Game,2 min
202403300CBJ,1st Period,10.63,PIT,Reilly Smith,smithre01,High Sticking,2 min
,2nd Period,,,,,,
202403300CBJ,2nd Period,2.68,PIT,Pierre-Olivier Joseph,joseppi01,Tripping,2 min
202403300CBJ,2nd Period,14.17,PIT,Sidney Crosby,crosbsi01,Tripping,2 min
,3rd Period,,,,,,
202403300CBJ,3rd Period,4.98,CBJ,Cole Sillinger,sillico01,Slashing,2 min
,1st Period,,,,,,
202404010CBJ,1st Period,16.47,COL,Samuel Girard,girarsa01,Holding,2 min
202404010CBJ,1st Period,17.75,CBJ,Zach Werenski,werenza01,Tripping,2 min
,2nd Period,,,,,,
202404010CBJ,2nd Period,3.47,COL,Chris Wagner,wagnech01,Tripping,2 min
202404010CBJ,2nd Period,15.12,CBJ,Cole Sillinger,sillico01,Holding,2 min
,3rd Period,,,,,,
202404010CBJ,3rd Period,1.55,CBJ,Bench,#N/A,Too Many Men on the Ice,2 min
202404010CBJ,3rd Period,6.5,CBJ,Johnny Gaudreau,gaudrjo01,High Sticking,2 min
,1st Period,,,,,,
202404040CBJ,1st Period,5.97,CBJ,Justin Danforth,danfoju01,Hooking,2 min
202404040CBJ,1st Period,8.33,NYI,Brock Nelson,nelsobr01,Slashing,2 min
,2nd Period,,,,,,
202404040CBJ,2nd Period,11.58,CBJ,Jake Bean,beanja01,Holding,2 min
,3rd Period,,,,,,
202404040CBJ,3rd Period,10.65,CBJ,Damon Severson,severda01,Hooking,2 min
,1st Period,,,,,,
202404060CBJ,1st Period,1.97,CBJ,Nick Blankenburg,blankni01,High Sticking,4 min
,2nd Period,,,,,,
202404060CBJ,2nd Period,3.35,PHI,Scott Laughton,laughsc01,Elbowing,2 min
,3rd Period,,,,,,
202404060CBJ,3rd Period,7.28,PHI,Samuel Ersson,erssosa01,Tripping,2 min
202404060CBJ,3rd Period,9.42,PHI,Travis Konecny,konectr01,Hooking,2 min
,1st Period,,,,,,
202404160CBJ,1st Period,1.42,CBJ,Bench,#N/A,Too Many Men on the Ice,2 min
202404160CBJ,1st Period,13.12,CAR,Jordan Martinook,martijo01,High Sticking,2 min
,2nd Period,,,,,,
202404160CBJ,2nd Period,1.27,CBJ,Erik Gudbranson,gudbrer01,Cross Checking,2 min
202404160CBJ,2nd Period,6.35,CAR,Jalen Chatfield,chatfja01,Tripping,2 min
202404160CBJ,2nd Period,9.75,CBJ,David Jiříček,jiricda01,Holding,2 min
,3rd Period,,,,,,
202404160CBJ,3rd Period,2.93,CBJ,Cole Sillinger,sillico01,Tripping,2 min
202404160CBJ,3rd Period,16.32,CBJ,Damon Severson,severda01,Tripping,2 min
,1st Period,,,,,,
202310110CGY,1st Period,3.33,CGY,Mikael Backlund,backlmi01,Holding,2 min
202310110CGY,1st Period,8.88,WPG,Dylan Samberg,sambedy01,Interference,2 min
202310110CGY,1st Period,11.05,WPG,Josh Morrissey,morrijo04,Delay of Game,2 min
,2nd Period,,,,,,
202310110CGY,2nd Period,0.83,CGY,Mikael Backlund,backlmi01,Tripping,2 min
202310110CGY,2nd Period,6.32,WPG,Cole Perfetti,perfeco01,Hooking,2 min
202310110CGY,2nd Period,12.58,CGY,Dillon Dubé,dubedi01,Cross Checking,2 min
202310110CGY,2nd Period,18.3,CGY,Andrew Mangiapane,mangian01,Hooking,2 min
,1st Period,,,,,,
202310240CGY,1st Period,0.87,NYR,Bench,#N/A,Too Many Men on the Ice,2 min
202310240CGY,1st Period,6.1,CGY,Matthew Coronato,coronma01,Holding,2 min
202310240CGY,1st Period,8.62,NYR,Vincent Trocheck,trochvi01,Slashing,2 min
202310240CGY,1st Period,12.3,CGY,Nikita Zadorov,zadorni01,Holding,2 min
202310240CGY,1st Period,15.37,NYR,Vincent Trocheck,trochvi01,Slashing,2 min
202310240CGY,1st Period,15.78,CGY,MacKenzie Weegar,weegama01,Tripping,2 min
202310240CGY,1st Period,19.58,NYR,William Cuylle,cuyllwi01,Boarding,2 min
,3rd Period,,,,,,
202310240CGY,3rd Period,18.4,CGY,Chris Tanev,tanevch01,Interference,2 min
202310240CGY,3rd Period,18.97,CGY,Blake Coleman,colembl01,Hooking,2 min
,1st Period,,,,,,
202310260CGY,1st Period,10.18,STL,Justin Faulk,faulkju01,Tripping,2 min
202310260CGY,1st Period,12.23,STL,Robert Bortuzzo,borturo01,Unsportsmanlike Conduct,2 min
202310260CGY,1st Period,12.23,STL,Robert Bortuzzo,borturo01,Fighting,5 min
202310260CGY,1st Period,12.23,CGY,A.J. Greer,greeraj01,Roughing,2 min
202310260CGY,1st Period,12.23,CGY,A.J. Greer,greeraj01,Fighting,5 min
,2nd Period,,,,,,
202310260CGY,2nd Period,2.5,CGY,Yegor Sharangovich,sharaye01,Tripping,2 min
202310260CGY,2nd Period,8.2,CGY,Ilya Solovyov,solovil01,Cross Checking,2 min
202310260CGY,2nd Period,16.27,STL,Bench,#N/A,Too Many Men on the Ice,2 min
202310260CGY,2nd Period,16.6,CGY,MacKenzie Weegar,weegama01,Interference,2 min
,3rd Period,,,,,,
202310260CGY,3rd Period,8.38,CGY,Dennis Gilbert,gilbede01,Roughing,2 min
202310260CGY,3rd Period,8.38,STL,Torey Krug,krugto01,Roughing,2 min
202310260CGY,3rd Period,12.4,CGY,Blake Coleman,colembl01,Tripping,2 min
,1st Period,,,,,,
202311010CGY,1st Period,7.17,DAL,Esa Lindell,lindees01,Hooking,2 min
202311010CGY,1st Period,9.02,CGY,Connor Zary,zaryco01,Cross Checking,2 min
202311010CGY,1st Period,18.03,DAL,Wyatt Johnston,johnswy01,Delay of Game,2 min
,2nd Period,,,,,,
202311010CGY,2nd Period,16.03,CGY,Andrew Mangiapane,mangian01,Holding,2 min
,3rd Period,,,,,,
202311010CGY,3rd Period,1.18,DAL,Jani Hakanpää,hakanja01,Tripping,2 min
202311010CGY,3rd Period,6.53,DAL,Jason Robertson,roberja01,Cross Checking,2 min
202311010CGY,3rd Period,15.17,DAL,Craig Smith,smithcr01,Slashing,2 min
,1st Period,,,,,,
202311070CGY,1st Period,7.68,NSH,Jeremy Lauzon,lauzoje01,Interference,2 min
202311070CGY,1st Period,18.78,CGY,Nikita Zadorov,zadorni01,Elbowing,2 min
,2nd Period,,,,,,
202311070CGY,2nd Period,9.5,NSH,Roman Josi,josiro01,High Sticking,2 min
202311070CGY,2nd Period,16.38,NSH,Kiefer Sherwood,sherwki01,Tripping,2 min
,3rd Period,,,,,,
202311070CGY,3rd Period,7.43,CGY,Adam Ružička,ruzicad01,Tripping,2 min
,1st Period,,,,,,
202311160CGY,1st Period,7.08,VAN,Quinn Hughes,hughequ01,Tripping,2 min
202311160CGY,1st Period,7.77,CGY,Adam Ružička,ruzicad01,Tripping,2 min
,2nd Period,,,,,,
202311160CGY,2nd Period,18.35,VAN,Filip Hronek,hronefi01,Roughing,2 min
202311160CGY,2nd Period,18.35,CGY,Martin Pospisil,pospima01,Roughing,2 min
202311160CGY,2nd Period,19.78,CGY,Blake Coleman,colembl01,Interference,2 min
202311160CGY,2nd Period,19.78,VAN,Quinn Hughes,hughequ01,Slashing,2 min
,3rd Period,,,,,,
202311160CGY,3rd Period,10.5,CGY,Martin Pospisil,pospima01,Interference,2 min
202311160CGY,3rd Period,11.18,VAN,Conor Garland,garlaco01,Tripping,2 min
202311160CGY,3rd Period,19.65,CGY,A.J. Greer,greeraj01,Roughing,2 min
,1st Period,,,,,,
202311180CGY,1st Period,4.42,NYI,Pierre Engvall,engvapi01,Interference,2 min
,2nd Period,,,,,,
202311180CGY,2nd Period,3.87,CGY,Nazem Kadri,kadrina01,Hooking,2 min
202311180CGY,2nd Period,7.9,NYI,Ryan Pulock,pulocry01,Holding,2 min
202311180CGY,2nd Period,8.02,CGY,Jonathan Huberdeau,huberjo01,High Sticking,2 min
202311180CGY,2nd Period,17.7,NYI,Adam Pelech,pelecad01,Tripping,2 min
202311180CGY,2nd Period,18.48,CGY,Noah Hanifin,hanifno01,Slashing,2 min
,1st Period,,,,,,
202311270CGY,1st Period,2.58,VEG,William Carrier,carriwi01,Interference,2 min
202311270CGY,1st Period,13.38,CGY,Andrew Mangiapane,mangian01,Hooking,2 min
202311270CGY,1st Period,15.08,CGY,Connor Zary,zaryco01,Delay of Game,2 min
202311270CGY,1st Period,18.72,CGY,MacKenzie Weegar,weegama01,Hooking,2 min
,2nd Period,,,,,,
202311270CGY,2nd Period,0.95,VEG,Nicolas Hague,hagueni01,High Sticking,2 min
,3rd Period,,,,,,
202311270CGY,3rd Period,19.08,VEG,Nicolas Roy,royni01,Tripping,2 min
,1st Period,,,,,,
202311300CGY,1st Period,1.37,DAL,Jamie Benn,bennja01,Interference,2 min
,3rd Period,,,,,,
202311300CGY,3rd Period,1.82,CGY,Chris Tanev,tanevch01,Interference on breakaway,Penalty Shot (Mason Marchment - Goal)
202311300CGY,3rd Period,11.85,DAL,Sam Steel,steelsa01,Slashing,2 min
,1st Period,,,,,,
202312020CGY,1st Period,10.45,VAN,Andrei Kuzmenko,kuzmean01,Slashing,2 min
202312020CGY,1st Period,15.18,CGY,Martin Pospisil,pospima01,Holding,2 min
202312020CGY,1st Period,20,VAN,Dakota Joshua,joshuda01,Hooking,2 min
,2nd Period,,,,,,
202312020CGY,2nd Period,4.02,CGY,Chris Tanev,tanevch01,Holding,2 min
202312020CGY,2nd Period,5,CGY,Blake Coleman,colembl01,Cross Checking,2 min
202312020CGY,2nd Period,12.33,VAN,Filip Hronek,hronefi01,Interference,2 min
202312020CGY,2nd Period,17.4,CGY,MacKenzie Weegar,weegama01,Slashing,2 min
,3rd Period,,,,,,
202312020CGY,3rd Period,4.53,VAN,J.T. Miller,millejt01,Roughing,2 min
202312020CGY,3rd Period,19,VAN,Noah Juulsen,juulsno01,Delay of Game,2 min
,1st Period,,,,,,
202312050CGY,1st Period,16.33,MIN,Brock Faber,faberbr01,Slashing,2 min
202312050CGY,1st Period,16.85,CGY,Yegor Sharangovich,sharaye01,Tripping,2 min
,2nd Period,,,,,,
202312050CGY,2nd Period,2.42,MIN,Marcus Foligno,foligma01,Fighting,5 min
202312050CGY,2nd Period,2.42,CGY,A.J. Greer,greeraj01,Fighting,5 min
202312050CGY,2nd Period,7.3,CGY,Blake Coleman,colembl01,Cross Checking,2 min
202312050CGY,2nd Period,12.68,CGY,Rasmus Andersson,anderra01,Slashing,2 min
202312050CGY,2nd Period,15.57,MIN,Jacob Middleton,middlja01,Delay of Game,2 min
,3rd Period,,,,,,
202312050CGY,3rd Period,3.15,MIN,Marcus Johansson,johanma03,Tripping,2 min
202312050CGY,3rd Period,9.57,MIN,Marco Rossi,rossima01,Interference,2 min
202312050CGY,3rd Period,9.57,CGY,Connor Zary,zaryco01,Holding,2 min
,1st Period,,,,,,
202312070CGY,1st Period,6.55,CAR,Brendan Lemieux,lemiebr01,Tripping,2 min
202312070CGY,1st Period,9.67,CAR,Bench,#N/A,Too Many Men on the Ice,2 min
,2nd Period,,,,,,
202312070CGY,2nd Period,7.68,CAR,Pyotr Kochetkov,kochepy01,Interference,2 min
,3rd Period,,,,,,
202312070CGY,3rd Period,10,CGY,Noah Hanifin,hanifno01,Tripping,2 min
,1st Period,,,,,,
202312090CGY,1st Period,17.73,CGY,Rasmus Andersson,anderra01,Interference,2 min
,2nd Period,,,,,,
202312090CGY,2nd Period,12.52,CGY,Bench,#N/A,Delay of Game,2 min
,1st Period,,,,,,
202312160CGY,1st Period,3.62,TBL,Michael Eyssimont,eyssimi01,Tripping,2 min
,3rd Period,,,,,,
202312160CGY,3rd Period,4.78,CGY,Dennis Gilbert,gilbede01,Fighting,5 min
202312160CGY,3rd Period,4.78,TBL,Tanner Jeannot,jeannta01,Fighting,5 min
202312160CGY,3rd Period,5.42,CGY,Rasmus Andersson,anderra01,Cross Checking,2 min
202312160CGY,3rd Period,6.77,TBL,Nicklaus Perbix,perbini01,High Sticking,2 min
202312160CGY,3rd Period,6.77,CGY,Connor Zary,zaryco01,Tripping,2 min
,1st Period,,,,,,
202312180CGY,1st Period,1.38,CGY,Andrew Mangiapane,mangian01,Interference,2 min
202312180CGY,1st Period,4.27,FLA,Niko Mikkola,mikkoni01,High Sticking,2 min
202312180CGY,1st Period,16.85,FLA,Nick Cousins,cousini01,Slashing,2 min
202312180CGY,1st Period,17.5,CGY,Rasmus Andersson,anderra01,Interference,2 min
,2nd Period,,,,,,
202312180CGY,2nd Period,6.47,FLA,Steven Lorentz,lorenst01,Hooking,2 min
,3rd Period,,,,,,
202312180CGY,3rd Period,0.67,FLA,Sam Bennett,bennesa01,Hooking,2 min
202312180CGY,3rd Period,3.12,CGY,Nick DeSimone,desimni01,Interference,2 min
202312180CGY,3rd Period,9.03,FLA,Aaron Ekblad,ekblaaa01,Slashing,2 min
202312180CGY,3rd Period,11.25,CGY,Blake Coleman,colembl01,Holding,2 min
202312180CGY,3rd Period,17.78,CGY,Mikael Backlund,backlmi01,Delay of Game,2 min
,1st Period,,,,,,
202312270CGY,1st Period,8.03,SEA,Brian Dumoulin,dumoubr01,Delay of Game,2 min
202312270CGY,1st Period,8.52,CGY,Mikael Backlund,backlmi01,Holding,2 min
202312270CGY,1st Period,17.72,CGY,Dennis Gilbert,gilbede01,Slashing,2 min
,2nd Period,,,,,,
202312270CGY,2nd Period,11.03,SEA,William Borgen,borgewi01,Hooking,2 min
202312270CGY,2nd Period,12.87,SEA,Jared McCann,mccanja01,Tripping,2 min
,3rd Period,,,,,,
202312270CGY,3rd Period,1.83,SEA,Brandon Tanev,tanevbr01,Holding,2 min
,1st Period,,,,,,
202312310CGY,1st Period,5.12,CGY,Andrew Mangiapane,mangian01,Tripping,2 min
,2nd Period,,,,,,
202312310CGY,2nd Period,1.83,CGY,Martin Pospisil,pospima01,Boarding,2 min
202312310CGY,2nd Period,2.8,PHI,Yegor Zamula,zamulye01,Holding,2 min
202312310CGY,2nd Period,9.6,CGY,Blake Coleman,colembl01,High Sticking,2 min
,3rd Period,,,,,,
202312310CGY,3rd Period,12.9,PHI,Samuel Ersson,erssosa01,Delay of Game,2 min
202312310CGY,3rd Period,14.32,CGY,MacKenzie Weegar,weegama01,Tripping,2 min
,1st Period,,,,,,
202401090CGY,1st Period,12.93,OTT,Mathieu Joseph,josepma01,Tripping,2 min
202401090CGY,1st Period,14.98,CGY,Jonathan Huberdeau,huberjo01,High Sticking,2 min
,2nd Period,,,,,,
202401090CGY,2nd Period,11.4,CGY,Martin Pospisil,pospima01,Interference,2 min
202401090CGY,2nd Period,14.5,CGY,Andrew Mangiapane,mangian01,Interference,2 min
202401090CGY,2nd Period,18.28,OTT,Joshua Norris,norrijo01,Delay of Game,2 min
,1st Period,,,,,,
202401160CGY,1st Period,3.85,CGY,Elias Lindholm,lindhel01,Tripping,2 min
202401160CGY,1st Period,11.75,ARI,Alexander Kerfoot,kerfoal01,Delay of Game,2 min
202401160CGY,1st Period,16.47,ARI,Michael Kesselring,kessemi01,Cross Checking,2 min
202401160CGY,1st Period,16.47,ARI,Michael Kesselring,kessemi01,Roughing,2 min
202401160CGY,1st Period,16.47,CGY,Jordan Oesterle,oestejo01,Roughing,2 min
,2nd Period,,,,,,
202401160CGY,2nd Period,1.05,CGY,Rasmus Andersson,anderra01,Hooking,2 min
202401160CGY,2nd Period,5.3,ARI,Troy Stecher,stechtr01,Interference,2 min
202401160CGY,2nd Period,11.88,ARI,Liam O'Brien,obrieli01,Tripping,2 min
,3rd Period,,,,,,
202401160CGY,3rd Period,4.38,CGY,Noah Hanifin,hanifno01,Tripping,2 min
,1st OT Period,,,,,,
202401160CGY,1st OT Period,3.05,ARI,Bench,#N/A,Too Many Men on the Ice,2 min
,1st Period,,,,,,
202401180CGY,1st Period,0.93,TOR,William Nylander,nylanwi01,High Sticking,2 min
202401180CGY,1st Period,15.18,TOR,Morgan Rielly,riellmo01,Tripping,2 min
,2nd Period,,,,,,
202401180CGY,2nd Period,5.87,TOR,Simon Benoit,benoisi01,Unsportsmanlike Conduct,2 min
202401180CGY,2nd Period,5.87,CGY,A.J. Greer,greeraj01,Unsportsmanlike Conduct,2 min
202401180CGY,2nd Period,7.33,CGY,Noah Hanifin,hanifno01,Tripping,2 min
,3rd Period,,,,,,
202401180CGY,3rd Period,11.28,TOR,Timothy Liljegren,liljeti01,Closing Hand on the Puck,2 min
202401180CGY,3rd Period,18.93,CGY,Elias Lindholm,lindhel01,Slashing,2 min
,1st Period,,,,,,
202401200CGY,1st Period,11.4,CGY,Adam Ružička,ruzicad01,Interference,2 min
202401200CGY,1st Period,11.73,EDM,Zach Hyman,hymanza01,Interference,2 min
,2nd Period,,,,,,
202401200CGY,2nd Period,14.73,EDM,Evander Kane,kaneev01,Interference,2 min
202401200CGY,2nd Period,18.07,CGY,Mikael Backlund,backlmi01,Tripping,2 min
,3rd Period,,,,,,
202401200CGY,3rd Period,8.07,EDM,Mattias Janmark,janmama02,Interference,2 min
,1st Period,,,,,,
202401230CGY,1st Period,7.05,CGY,Cole Schwindt,schwico01,Interference,2 min
,2nd Period,,,,,,
202401230CGY,2nd Period,8.62,STL,Oskar Sundqvist,sundqos01,High Sticking,2 min
202401230CGY,2nd Period,17.1,STL,Alexey Toropchenko,toropal01,Slashing,2 min
,3rd Period,,,,,,
202401230CGY,3rd Period,12.4,STL,Torey Krug,krugto01,Slashing,2 min
,1st Period,,,,,,
202401250CGY,1st Period,5.35,CBJ,Damon Severson,severda01,High Sticking,2 min
202401250CGY,1st Period,11.15,CGY,A.J. Greer,greeraj01,Tripping,2 min
202401250CGY,1st Period,17.95,CGY,MacKenzie Weegar,weegama01,Hooking,2 min
,3rd Period,,,,,,
202401250CGY,3rd Period,3.9,CBJ,Jack Roslovic,rosloja01,Tripping,2 min
202401250CGY,3rd Period,11.47,CGY,Jonathan Huberdeau,huberjo01,Boarding,5 min
202401250CGY,3rd Period,11.47,CGY,Jonathan Huberdeau,huberjo01,Misconduct,10 min
,1st Period,,,,,,
202401270CGY,1st Period,13.85,CGY,Adam Klapka,klapkad01,Hooking,2 min
,2nd Period,,,,,,
202401270CGY,2nd Period,2.6,CHI,Mackenzie Entwistle,entwima01,Slashing,2 min
202401270CGY,2nd Period,14.13,CHI,Colin Blackwell,blackco01,Tripping,2 min
202401270CGY,2nd Period,16.03,CGY,Blake Coleman,colembl01,High Sticking,2 min
,1st Period,,,,,,
202402150CGY,1st Period,8.63,SJS,Mike Hoffman,hoffmmi02,Slashing,2 min
202402150CGY,1st Period,16.95,SJS,Ty Emberson,emberty01,Tripping,2 min
,2nd Period,,,,,,
202402150CGY,2nd Period,1.38,SJS,Alexander Barabanov,barabal01,Hooking,2 min
202402150CGY,2nd Period,10.33,SJS,Jan Rutta,ruttaja02,High Sticking,2 min
202402150CGY,2nd Period,10.6,CGY,Blake Coleman,colembl01,Hooking,2 min
202402150CGY,2nd Period,15.57,CGY,Blake Coleman,colembl01,High Sticking,2 min
202402150CGY,2nd Period,19.67,SJS,Bench,#N/A,Delay of Game,2 min
,3rd Period,,,,,,
202402150CGY,3rd Period,2.17,CGY,Walker Duehr,duehrwa01,Tripping,2 min
202402150CGY,3rd Period,10.57,SJS,Luke Kunin,kuninlu01,Roughing,2 min
202402150CGY,3rd Period,10.57,CGY,Martin Pospisil,pospima01,Roughing,2 min
202402150CGY,3rd Period,20,CGY,Blake Coleman,colembl01,Roughing,2 min
,1st Period,,,,,,
202402170CGY,1st Period,14.88,CGY,Connor Zary,zaryco01,High Sticking,2 min
202402170CGY,1st Period,18.22,CGY,Martin Pospisil,pospima01,Roughing,2 min
202402170CGY,1st Period,18.22,DET,Michael Rasmussen,rasmumi01,Roughing,2 min
,2nd Period,,,,,,
202402170CGY,2nd Period,0.77,DET,Ben Chiarot,chiarbe01,Boarding,2 min
202402170CGY,2nd Period,4.18,CGY,Brayden Pachal,pachabr01,Roughing,2 min
202402170CGY,2nd Period,4.18,DET,Joe Veleno,velenjo01,Roughing,2 min
202402170CGY,2nd Period,4.88,CGY,Martin Pospisil,pospima01,Tripping,2 min
202402170CGY,2nd Period,12.93,DET,Joe Veleno,velenjo01,Hooking,2 min
202402170CGY,2nd Period,18.47,CGY,Andrei Kuzmenko,kuzmean01,Tripping,2 min
202402170CGY,2nd Period,18.67,CGY,Mikael Backlund,backlmi01,Roughing,2 min
202402170CGY,2nd Period,18.67,DET,Robby Fabbri,fabbrro01,Roughing,2 min
202402170CGY,2nd Period,18.67,DET,Robby Fabbri,fabbrro01,Roughing,2 min
,3rd Period,,,,,,
202402170CGY,3rd Period,4.73,CGY,Martin Pospisil,pospima01,Unsportsmanlike Conduct,2 min
202402170CGY,3rd Period,8.97,CGY,Connor Zary,zaryco01,Tripping,2 min
202402170CGY,3rd Period,10.5,DET,Moritz Seider,seidemo01,Hooking,2 min
202402170CGY,3rd Period,10.68,DET,Joe Veleno,velenjo01,Holding,2 min
,1st Period,,,,,,
202402190CGY,1st Period,5.43,CGY,Rasmus Andersson,anderra01,Hooking,2 min
202402190CGY,1st Period,9.87,CGY,Oliver Kylington,kylinol01,Tripping,2 min
202402190CGY,1st Period,14.57,WPG,Gabriel Vilardi,vilarga01,Hooking,2 min
,2nd Period,,,,,,
202402190CGY,2nd Period,4.5,WPG,Sean Monahan,monahse01,Slashing,2 min
,3rd Period,,,,,,
202402190CGY,3rd Period,11.03,CGY,Chris Tanev,tanevch01,Tripping,2 min
,1st Period,,,,,,
202402220CGY,1st Period,7.1,CGY,Martin Pospisil,pospima01,Tripping,2 min
,2nd Period,,,,,,
202402220CGY,2nd Period,11.02,CGY,MacKenzie Weegar,weegama01,Hooking,2 min
202402220CGY,2nd Period,17.77,CGY,Chris Tanev,tanevch01,Hooking,2 min
202402220CGY,2nd Period,18.5,BOS,David Pastrňák,pastrda01,Slashing,2 min
,1st Period,,,,,,
202402270CGY,1st Period,4.98,LAK,Drew Doughty,doughdr01,Slashing,2 min
202402270CGY,1st Period,16,LAK,Jacob Moverare,moverja01,Holding,2 min
,2nd Period,,,,,,
202402270CGY,2nd Period,3.98,CGY,Connor Zary,zaryco01,High Sticking,2 min
202402270CGY,2nd Period,15.37,CGY,Brayden Pachal,pachabr01,Tripping,2 min
,3rd Period,,,,,,
202402270CGY,3rd Period,9.22,LAK,Alex Laferriere,laferal01,Holding,2 min
202402270CGY,3rd Period,16.58,CGY,Brayden Pachal,pachabr01,High Sticking,2 min
,1st Period,,,,,,
202403020CGY,1st Period,3.22,PIT,Rickard Rakell,rakelri01,Tripping,2 min
202403020CGY,1st Period,9.53,CGY,Nazem Kadri,kadrina01,Holding,2 min
202403020CGY,1st Period,18.22,CGY,Jakob Pelletier,pelleja01,Tripping,2 min
,2nd Period,,,,,,
202403020CGY,2nd Period,4.03,PIT,Erik Karlsson,karlser01,Tripping,2 min
202403020CGY,2nd Period,13.57,PIT,Erik Karlsson,karlser01,Tripping,2 min
202403020CGY,2nd Period,13.63,CGY,Martin Pospisil,pospima01,Interference,2 min
,3rd Period,,,,,,
202403020CGY,3rd Period,8.13,CGY,Bench,#N/A,Too Many Men on the Ice,2 min
202403020CGY,3rd Period,9.82,PIT,Emil Bemström,bemstem01,Interference,2 min
202403020CGY,3rd Period,17.02,CGY,Blake Coleman,colembl01,Interference,2 min
202403020CGY,3rd Period,17.13,PIT,Lars Eller,ellerla01,High Sticking,2 min
,1st Period,,,,,,
202403040CGY,1st Period,14.9,SEA,Oliver Bjorkstrand,bjorkol01,Holding,2 min
,2nd Period,,,,,,
202403040CGY,2nd Period,7.23,SEA,Tye Kartye,kartyty01,Roughing,2 min
202403040CGY,2nd Period,7.23,SEA,Tye Kartye,kartyty01,Roughing,2 min
202403040CGY,2nd Period,7.23,CGY,Martin Pospisil,pospima01,Roughing,2 min
,3rd Period,,,,,,
202403040CGY,3rd Period,2.98,CGY,Blake Coleman,colembl01,Roughing,2 min
202403040CGY,3rd Period,4.4,SEA,Matthew Beniers,beniema01,Slashing,2 min
202403040CGY,3rd Period,4.4,CGY,Brayden Pachal,pachabr01,Cross Checking,2 min
202403040CGY,3rd Period,8.15,SEA,Vince Dunn,dunnvi02,Delay of Game,2 min
202403040CGY,3rd Period,10.55,SEA,Jamie Oleksiak,oleksja01,High Sticking,2 min
202403040CGY,3rd Period,13.68,SEA,Matthew Beniers,beniema01,Roughing,2 min
202403040CGY,3rd Period,13.68,CGY,Martin Pospisil,pospima01,Misconduct,10 min
202403040CGY,3rd Period,13.68,CGY,Martin Pospisil,pospima01,Check From Behind,5 min
202403040CGY,3rd Period,13.68,CGY,Brayden Pachal,pachabr01,Roughing,2 min
202403040CGY,3rd Period,14.23,SEA,Eeli Tolvanen,tolvaee01,Hooking,2 min
202403040CGY,3rd Period,16.42,CGY,Blake Coleman,colembl01,Fighting,5 min
202403040CGY,3rd Period,16.42,CGY,Blake Coleman,colembl01,Tripping,2 min
202403040CGY,3rd Period,16.42,SEA,Brandon Tanev,tanevbr01,Slashing,2 min
202403040CGY,3rd Period,16.42,SEA,Brandon Tanev,tanevbr01,Fighting,5 min
202403040CGY,3rd Period,18.75,CGY,Yegor Sharangovich,sharaye01,Tripping,2 min
,1st Period,,,,,,
202403120CGY,1st Period,1.22,CGY,Martin Pospisil,pospima01,Slashing,2 min
202403120CGY,1st Period,3.58,CGY,Nazem Kadri,kadrina01,High Sticking,2 min
202403120CGY,1st Period,16.85,COL,Josh Manson,mansojo01,High Sticking,2 min
,2nd Period,,,,,,
202403120CGY,2nd Period,1.97,CGY,Brayden Pachal,pachabr01,Tripping,2 min
202403120CGY,2nd Period,10.38,CGY,Jonathan Huberdeau,huberjo01,Tripping,2 min
202403120CGY,2nd Period,19.43,COL,Miles Wood,woodmi01,Delay of Game,2 min
,3rd Period,,,,,,
202403120CGY,3rd Period,1.62,COL,Bench,#N/A,Too Many Men on the Ice,2 min
,1st Period,,,,,,
202403140CGY,1st Period,3.5,VEG,Anthony Mantha,manthan01,Hooking,2 min
202403140CGY,1st Period,8.78,CGY,Bench,#N/A,Too Many Men on the Ice,2 min
,2nd Period,,,,,,
202403140CGY,2nd Period,11.58,CGY,Jonathan Huberdeau,huberjo01,Tripping,2 min
