Game_ID,Home Team,Away Team,Period,Time,Team,Player,Player_ID,Penalty,PIM
202312310ANA,ANA,EDM,3rd Period,10:34,EDM,Mattias Janmark,janmama02,Misconduct,10 min
202312310ANA,ANA,EDM,3rd Period,15:49,ANA,Trevor Zegras,zegratr01,Misconduct,10 min
202312310ANA,ANA,EDM,3rd Period,15:49,ANA,Trevor Zegras,zegratr01,Spearing,4 min
202312310ANA,ANA,EDM,3rd Period,15:49,EDM,Leon Draisaitl,draisle01,Misconduct,10 min
202312310ANA,ANA,EDM,3rd Period,15:49,EDM,Leon Draisaitl,draisle01,Roughing,2 min
202312310ANA,ANA,EDM,3rd Period,17:07,EDM,Warren Foegele,foegewa01,Interference,2 min
202312310ANA,ANA,EDM,3rd Period,18:01,ANA,Pavel Mintyukov,mintypa01,Slashing,2 min
202401030ANA,ANA,TOR,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202401030ANA,ANA,TOR,1st Period,3:00,ANA,Jamie Drysdale,drysdja01,Slashing,2 min
202401030ANA,ANA,TOR,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202401030ANA,ANA,TOR,2nd Period,6:37,ANA,Ilya Lyubushkin,lyubuil01,Instigator,2 min
202401030ANA,ANA,TOR,2nd Period,6:37,ANA,Ilya Lyubushkin,lyubuil01,Fighting,5 min
202401030ANA,ANA,TOR,2nd Period,6:37,ANA,Ilya Lyubushkin,lyubuil01,Instigator,10 min
202401030ANA,ANA,TOR,2nd Period,6:37,TOR,Bobby McMann,mcmanbo02,Boarding,5 min
202401030ANA,ANA,TOR,2nd Period,6:37,TOR,Bobby McMann,mcmanbo02,Fighting,5 min
202401030ANA,ANA,TOR,2nd Period,6:37,TOR,Bobby McMann,mcmanbo02,Misconduct,10 min
202401030ANA,ANA,TOR,2nd Period,10:57,ANA,Alex Killorn,killoal01,Roughing,2 min
202401030ANA,ANA,TOR,2nd Period,15:17,ANA,Bench,Bench,Too Many Men on the Ice,2 min
202401030ANA,ANA,TOR,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202401030ANA,ANA,TOR,3rd Period,0:44,TOR,Simon Benoit,benoisi01,High Sticking,2 min
202401030ANA,ANA,TOR,3rd Period,8:05,TOR,Tyler Bertuzzi,bertuty01,Roughing,2 min
202401030ANA,ANA,TOR,3rd Period,8:05,ANA,Frank Vatrano,vatrafr01,Roughing,2 min
202401030ANA,ANA,TOR,3rd Period,9:25,ANA,Max Jones,jonesma03,Slashing,2 min
202401030ANA,ANA,TOR,3rd Period,12:55,ANA,Jamie Drysdale,drysdja01,Cross Checking,2 min
202401050ANA,ANA,WPG,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202401050ANA,ANA,WPG,1st Period,2:26,WPG,Adam Lowry,lowryad01,Tripping,2 min
202401050ANA,ANA,WPG,1st Period,2:26,ANA,Frank Vatrano,vatrafr01,Unsportsmanlike Conduct,2 min
202401050ANA,ANA,WPG,1st Period,10:48,WPG,Mason Appleton,applema01,High Sticking,2 min
202401050ANA,ANA,WPG,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202401050ANA,ANA,WPG,3rd Period,11:13,ANA,Radko Gudas,gudasra01,Holding,2 min
202401050ANA,ANA,WPG,3rd Period,16:42,WPG,Morgan Barron,barromo01,Holding,2 min
202401070ANA,ANA,DET,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202401070ANA,ANA,DET,1st Period,9:26,ANA,Jakob Silfverberg,silfvja01,Interference,2 min
202401070ANA,ANA,DET,1st Period,13:15,ANA,Mason McTavish,mctavma01,Cross Checking,2 min
202401070ANA,ANA,DET,1st Period,20:00,ANA,Radko Gudas,gudasra01,Interference,2 min
202401070ANA,ANA,DET,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202401070ANA,ANA,DET,2nd Period,6:23,DET,Alex DeBrincat,debrial01,Hooking,2 min
202401070ANA,ANA,DET,2nd Period,6:58,DET,J.T. Compher,comphj.01,Delay of Game,2 min
202401070ANA,ANA,DET,2nd Period,11:37,DET,Patrick Kane,kanepa01,Unsportsmanlike Conduct,2 min
202401070ANA,ANA,DET,2nd Period,19:33,DET,Moritz Seider,seidemo01,Holding,2 min
202401070ANA,ANA,DET,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202401070ANA,ANA,DET,3rd Period,7:45,ANA,Frank Vatrano,vatrafr01,Holding,2 min
202401070ANA,ANA,DET,3rd Period,16:03,ANA,Frank Vatrano,vatrafr01,High Sticking,2 min
202401210ANA,ANA,NYR,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202401210ANA,ANA,NYR,1st Period,0:37,NYR,K'Andre Miller,milleka01,High Sticking,2 min
202401210ANA,ANA,NYR,1st Period,5:59,ANA,Cam Fowler,fowleca01,Slashing,2 min
202401210ANA,ANA,NYR,1st Period,7:13,NYR,Vincent Trocheck,trochvi01,Illegal Check to Head,2 min
202401210ANA,ANA,NYR,1st Period,10:33,ANA,Mason McTavish,mctavma01,Holding,2 min
202401210ANA,ANA,NYR,1st Period,17:36,ANA,Urho Vaakanainen,vaakaur01,Hooking,2 min
202401210ANA,ANA,NYR,1st Period,19:09,NYR,Chris Kreider,kreidch01,Cross Checking,2 min
202401210ANA,ANA,NYR,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202401210ANA,ANA,NYR,3rd Period,14:09,ANA,Mason McTavish,mctavma01,Tripping,2 min
202401230ANA,ANA,BUF,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202401230ANA,ANA,BUF,1st Period,16:33,ANA,Cam Fowler,fowleca01,Holding,2 min
202401230ANA,ANA,BUF,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202401230ANA,ANA,BUF,2nd Period,1:53,BUF,Henri Jokiharju,jokihhe01,Tripping,2 min
202401230ANA,ANA,BUF,2nd Period,14:06,BUF,Mattias Samuelsson,samuema02,Tripping,2 min
202401230ANA,ANA,BUF,2nd Period,14:13,ANA,Mason McTavish,mctavma01,Unsportsmanlike Conduct,2 min
202401230ANA,ANA,BUF,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202401230ANA,ANA,BUF,3rd Period,1:38,BUF,Henri Jokiharju,jokihhe01,Slashing,2 min
202401230ANA,ANA,BUF,3rd Period,14:02,ANA,Radko Gudas,gudasra01,Interference,2 min
202401230ANA,ANA,BUF,3rd Period,19:20,ANA,Sam Carrick,carrisa01,Misconduct,10 min
202401230ANA,ANA,BUF,3rd Period,19:20,ANA,Adam Henrique,henriad01,Misconduct,10 min
202401230ANA,ANA,BUF,3rd Period,19:20,BUF,Peyton Krebs,krebspe01,Interference,2 min
202401230ANA,ANA,BUF,3rd Period,19:20,BUF,Peyton Krebs,krebspe01,Roughing,2 min
202401230ANA,ANA,BUF,3rd Period,19:20,BUF,Peyton Krebs,krebspe01,Misconduct,10 min
202401230ANA,ANA,BUF,3rd Period,19:20,ANA,Mason McTavish,mctavma01,Roughing,2 min
202401230ANA,ANA,BUF,3rd Period,19:20,ANA,Mason McTavish,mctavma01,Misconduct,10 min
202401230ANA,ANA,BUF,3rd Period,19:20,BUF,Kyle Okposo,okposky01,Misconduct,10 min
202401310ANA,ANA,SJS,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202401310ANA,ANA,SJS,1st Period,5:44,ANA,Brett Leason,leasobr01,Tripping,2 min
202401310ANA,ANA,SJS,1st Period,11:19,ANA,Ryan Strome,stromry01,High Sticking,2 min
202401310ANA,ANA,SJS,1st Period,14:34,SJS,Calen Addison,addisca01,Slashing,2 min
202401310ANA,ANA,SJS,1st Period,18:47,SJS,Shakir Mukhamadullin,mukhash01,Tripping,2 min
202401310ANA,ANA,SJS,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202401310ANA,ANA,SJS,2nd Period,19:19,ANA,Radko Gudas,gudasra01,Roughing,2 min
202401310ANA,ANA,SJS,2nd Period,19:19,SJS,Luke Kunin,kuninlu01,Roughing,2 min
202401310ANA,ANA,SJS,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202401310ANA,ANA,SJS,3rd Period,5:08,SJS,William Eklund,eklunwi01,Hooking,2 min
202401310ANA,ANA,SJS,3rd Period,13:02,ANA,Ross Johnston,johnsro02,Cross Checking,2 min
202401310ANA,ANA,SJS,3rd Period,13:02,ANA,Ross Johnston,johnsro02,Misconduct,10 min
202401310ANA,ANA,SJS,3rd Period,15:12,SJS,Bench,Bench,Too Many Men on the Ice,2 min
202402090ANA,ANA,EDM,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402090ANA,ANA,EDM,1st Period,7:17,ANA,Jackson LaCombe,lacomja01,Slashing,2 min
202402090ANA,ANA,EDM,1st Period,16:58,EDM,Connor McDavid,mcdavco01,Interference,2 min
202402090ANA,ANA,EDM,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202402090ANA,ANA,EDM,3rd Period,2:40,EDM,Evan Bouchard,bouchev01,High Sticking,2 min
202402090ANA,ANA,EDM,3rd Period,9:03,ANA,Leo Carlsson,carlsle01,Tripping,2 min
202402210ANA,ANA,CBJ,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402210ANA,ANA,CBJ,1st Period,14:33,ANA,Cam Fowler,fowleca01,Cross Checking,2 min
202402210ANA,ANA,CBJ,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202402210ANA,ANA,CBJ,2nd Period,2:52,ANA,Ross Johnston,johnsro02,Fighting,5 min
202402210ANA,ANA,CBJ,2nd Period,2:52,CBJ,Mathieu Olivier,olivima01,Fighting,5 min
202402210ANA,ANA,CBJ,2nd Period,12:51,CBJ,Cole Sillinger,sillico01,Holding,2 min
202402210ANA,ANA,CBJ,2nd Period,17:36,CBJ,Boone Jenner,jennebo01,Tripping,2 min
202402210ANA,ANA,CBJ,2nd Period,18:37,ANA,Ryan Strome,stromry01,Slashing,2 min
202402210ANA,ANA,CBJ,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202402210ANA,ANA,CBJ,3rd Period,5:57,CBJ,Justin Danforth,danfoju01,Unsportsmanlike Conduct,2 min
202402210ANA,ANA,CBJ,3rd Period,5:57,ANA,Radko Gudas,gudasra01,Unsportsmanlike Conduct,2 min
202402210ANA,ANA,CBJ,3rd Period,5:57,CBJ,Mathieu Olivier,olivima01,Unsportsmanlike Conduct,2 min
202402210ANA,ANA,CBJ,3rd Period,5:57,ANA,Frank Vatrano,vatrafr01,Unsportsmanlike Conduct,2 min
202402210ANA,ANA,CBJ,3rd Period,15:19,CBJ,Erik Gudbranson,gudbrer01,Delay of Game,2 min
202402210ANA,ANA,CBJ,3rd Period,17:38,CBJ,Jack Roslovic,rosloja01,High Sticking,2 min
202402250ANA,ANA,NSH,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202402250ANA,ANA,NSH,1st Period,11:15,ANA,Sam Carrick,carrisa01,Tripping,2 min
202402250ANA,ANA,NSH,1st Period,17:57,ANA,Sam Carrick,carrisa01,Fighting,5 min
202402250ANA,ANA,NSH,1st Period,17:57,NSH,Jeremy Lauzon,lauzoje01,Fighting,5 min
202402250ANA,ANA,NSH,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202402250ANA,ANA,NSH,2nd Period,1:23,ANA,Radko Gudas,gudasra01,Tripping,2 min
202402250ANA,ANA,NSH,2nd Period,8:51,NSH,Alexandre Carrier,carrial01,Interference,2 min
202402250ANA,ANA,NSH,2nd Period,13:06,ANA,Radko Gudas,gudasra01,High Sticking,2 min
202402250ANA,ANA,NSH,2nd Period,17:54,ANA,Radko Gudas,gudasra01,Holding,2 min
202402250ANA,ANA,NSH,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202402250ANA,ANA,NSH,3rd Period,0:46,NSH,Kiefer Sherwood,sherwki01,Tripping,2 min
202402250ANA,ANA,NSH,3rd Period,18:41,NSH,Roman Josi,josiro01,Delay of Game,2 min
202403010ANA,ANA,NJD,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403010ANA,ANA,NJD,1st Period,11:14,ANA,Pavel Mintyukov,mintypa01,Slashing,2 min
202403010ANA,ANA,NJD,1st Period,14:41,ANA,Radko Gudas,gudasra01,Fighting,5 min
202403010ANA,ANA,NJD,1st Period,14:41,NJD,Curtis Lazar,lazarcu01,Instigator,2 min
202403010ANA,ANA,NJD,1st Period,14:41,NJD,Curtis Lazar,lazarcu01,Fighting,5 min
202403010ANA,ANA,NJD,1st Period,14:41,NJD,Curtis Lazar,lazarcu01,Instigator,10 min
202403010ANA,ANA,NJD,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202403010ANA,ANA,NJD,2nd Period,6:45,NJD,Brendan Smith,smithbr05,Tripping,2 min
202403010ANA,ANA,NJD,2nd Period,15:12,ANA,Urho Vaakanainen,vaakaur01,Holding,2 min
202403010ANA,ANA,NJD,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202403010ANA,ANA,NJD,3rd Period,10:01,ANA,Gustav Lindström,lindsgu01,Slashing,2 min
202403010ANA,ANA,NJD,3rd Period,15:40,ANA,Gustav Lindström,lindsgu01,Cross Checking,2 min
202403010ANA,ANA,NJD,3rd Period,19:57,ANA,Frank Vatrano,vatrafr01,Interference - Displacing net,Penalty Shot (Jack Hughes - Saved)
202403030ANA,ANA,VAN,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403030ANA,ANA,VAN,1st Period,19:25,ANA,Bench,Bench,Too Many Men on the Ice,2 min
202403030ANA,ANA,VAN,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202403030ANA,ANA,VAN,2nd Period,1:23,ANA,Sam Carrick,carrisa01,Slashing,2 min
202403030ANA,ANA,VAN,2nd Period,11:07,VAN,Noah Juulsen,juulsno01,Holding,2 min
202403060ANA,ANA,OTT,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403060ANA,ANA,OTT,1st Period,5:59,ANA,Glenn Gawdin,gawdigl01,Holding,2 min
202403060ANA,ANA,OTT,1st Period,17:55,ANA,Max Jones,jonesma03,Interference,2 min
202403060ANA,ANA,OTT,1st Period,17:55,OTT,Parker Kelly,kellypa01,Unsportsmanlike Conduct,2 min
202403060ANA,ANA,OTT,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202403060ANA,ANA,OTT,2nd Period,8:15,ANA,Ryan Strome,stromry01,Hooking,2 min
202403060ANA,ANA,OTT,2nd Period,9:26,OTT,Jakob Chychrun,chychja01,Holding,2 min
202403060ANA,ANA,OTT,2nd Period,10:09,ANA,Pavel Mintyukov,mintypa01,Tripping,2 min
202403060ANA,ANA,OTT,2nd Period,17:06,OTT,Brady Tkachuk,tkachbr01,Hooking,2 min
202403060ANA,ANA,OTT,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202403060ANA,ANA,OTT,3rd Period,18:26,OTT,Bench,Bench,Too Many Men on the Ice,2 min
202403060ANA,ANA,OTT,3rd Period,19:19,OTT,Thomas Chabot,chaboth01,Holding,2 min
202403080ANA,ANA,DAL,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403080ANA,ANA,DAL,1st Period,10:07,DAL,Ty Dellandrea,dellaty01,Interference,2 min
202403080ANA,ANA,DAL,1st Period,16:16,ANA,Benoit-Olivier Groulx,groulbe01,Holding,2 min
202403080ANA,ANA,DAL,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202403080ANA,ANA,DAL,2nd Period,4:56,ANA,Radko Gudas,gudasra01,Delay of Game,2 min
202403080ANA,ANA,DAL,2nd Period,11:21,ANA,Gustav Lindström,lindsgu01,Holding,2 min
202403080ANA,ANA,DAL,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202403080ANA,ANA,DAL,3rd Period,3:39,DAL,Chris Tanev,tanevch01,Hooking,2 min
202403080ANA,ANA,DAL,3rd Period,5:17,ANA,Mason McTavish,mctavma01,Tripping,2 min
202403080ANA,ANA,DAL,3rd Period,6:18,ANA,Radko Gudas,gudasra01,Tripping,2 min
202403080ANA,ANA,DAL,3rd Period,7:47,DAL,Ty Dellandrea,dellaty01,Holding Stick,2 min
202403080ANA,ANA,DAL,3rd Period,18:18,DAL,Mason Marchment,marchma01,Tripping,2 min
202403100ANA,ANA,NYI,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403100ANA,ANA,NYI,1st Period,10:04,ANA,Gustav Lindström,lindsgu01,Holding,2 min
202403100ANA,ANA,NYI,1st Period,12:17,ANA,Bench,Bench,0,2 min
202403100ANA,ANA,NYI,1st Period,12:17,ANA,Alex Killorn,killoal01,Hooking,2 min
202403100ANA,ANA,NYI,1st Period,17:08,NYI,Noah Dobson,dobsono01,Hooking,2 min
202403100ANA,ANA,NYI,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202403100ANA,ANA,NYI,2nd Period,1:08,ANA,Jakob Silfverberg,silfvja01,Hooking,2 min
202403100ANA,ANA,NYI,2nd Period,8:08,NYI,Alexander Romanov,romanal01,Holding,2 min
202403100ANA,ANA,NYI,2nd Period,12:39,ANA,Lukáš Dostál,dostalu01,Delay of Game,2 min
202403100ANA,ANA,NYI,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202403100ANA,ANA,NYI,3rd Period,9:27,ANA,Max Jones,jonesma03,Roughing,2 min
202403100ANA,ANA,NYI,3rd Period,9:27,NYI,Alexander Romanov,romanal01,Roughing,2 min
202403190ANA,ANA,MIN,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403190ANA,ANA,MIN,1st Period,10:13,ANA,Alex Killorn,killoal01,Interference,2 min
202403190ANA,ANA,MIN,1st Period,12:36,MIN,Jonas Brodin,brodijo01,Hooking,2 min
202403190ANA,ANA,MIN,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202403190ANA,ANA,MIN,2nd Period,2:22,ANA,Jakob Silfverberg,silfvja01,Slashing,2 min
202403190ANA,ANA,MIN,2nd Period,7:12,MIN,Mats Zuccarello,zuccama01,Interference,2 min
202403190ANA,ANA,MIN,2nd Period,10:26,ANA,Urho Vaakanainen,vaakaur01,Hooking,2 min
202403190ANA,ANA,MIN,2nd Period,13:06,MIN,Marcus Johansson,johanma03,Interference,2 min
202403190ANA,ANA,MIN,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202403190ANA,ANA,MIN,3rd Period,2:06,ANA,Gustav Lindström,lindsgu01,Slashing,2 min
202403190ANA,ANA,MIN,3rd Period,9:37,ANA,Mason McTavish,mctavma01,Holding,2 min
202403210ANA,ANA,CHI,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403210ANA,ANA,CHI,1st Period,10:23,ANA,Ross Johnston,johnsro02,Fighting,5 min
202403210ANA,ANA,CHI,1st Period,10:23,CHI,Jarred Tinordi,tinorja01,Fighting,5 min
202403210ANA,ANA,CHI,1st Period,15:32,ANA,Ryan Strome,stromry01,Cross Checking,2 min
202403210ANA,ANA,CHI,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202403210ANA,ANA,CHI,2nd Period,3:36,CHI,Landon Slaggert,slaggla01,Holding,2 min
202403210ANA,ANA,CHI,2nd Period,10:09,CHI,Nikita Zaitsev,zaitsni01,Interference,2 min
202403210ANA,ANA,CHI,2nd Period,15:13,ANA,Pavel Mintyukov,mintypa01,Unsportsmanlike Conduct,2 min
202403210ANA,ANA,CHI,2nd Period,15:13,CHI,Landon Slaggert,slaggla01,Tripping,2 min
202403210ANA,ANA,CHI,2nd Period,16:17,CHI,Connor Bedard,bedarco01,Hooking,2 min
202403210ANA,ANA,CHI,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202403210ANA,ANA,CHI,3rd Period,0:15,ANA,Ryan Strome,stromry01,Fighting,5 min
202403210ANA,ANA,CHI,3rd Period,0:15,CHI,Alex Vlasic,vlasial01,Fighting,5 min
202403210ANA,ANA,CHI,3rd Period,8:58,CHI,Connor Bedard,bedarco01,High Sticking,2 min
202403210ANA,ANA,CHI,3rd Period,9:37,CHI,Nick Foligno,foligni01,Slashing,2 min
202403240ANA,ANA,TBL,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202403240ANA,ANA,TBL,1st Period,15:59,ANA,Alex Killorn,killoal01,Boarding,2 min
202403240ANA,ANA,TBL,1st Period,16:49,TBL,Darren Raddysh,raddyda01,Holding,2 min
202403240ANA,ANA,TBL,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202403240ANA,ANA,TBL,2nd Period,3:58,TBL,Brandon Hagel,hagelbr01,Holding Stick,2 min
202403240ANA,ANA,TBL,2nd Period,4:57,TBL,Tyler Motte,mottety01,Tripping,2 min
202403240ANA,ANA,TBL,2nd Period,9:20,ANA,Ben Meyers,meyerbe01,Cross Checking,2 min
202403240ANA,ANA,TBL,2nd Period,13:14,ANA,Frank Vatrano,vatrafr01,Roughing,2 min
202403240ANA,ANA,TBL,2nd Period,17:53,TBL,Mathew Dumba,dumbama01,Tripping,2 min
202404050ANA,ANA,SEA,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202404050ANA,ANA,SEA,1st Period,4:07,ANA,Ross Johnston,johnsro02,Slashing,2 min
202404050ANA,ANA,SEA,1st Period,10:12,SEA,Eeli Tolvanen,tolvaee01,Interference,2 min
202404050ANA,ANA,SEA,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202404050ANA,ANA,SEA,2nd Period,10:13,ANA,Gustav Lindström,lindsgu01,High Sticking,2 min
202404050ANA,ANA,SEA,2nd Period,11:52,ANA,Radko Gudas,gudasra01,Tripping,2 min
202404050ANA,ANA,SEA,2nd Period,12:44,ANA,Cam Fowler,fowleca01,Cross Checking,2 min
202404050ANA,ANA,SEA,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202404050ANA,ANA,SEA,3rd Period,17:28,ANA,Cam Fowler,fowleca01,Hooking,2 min
202404050ANA,ANA,SEA,3rd Period,18:51,SEA,Oliver Bjorkstrand,bjorkol01,Tripping,2 min
202404050ANA,ANA,SEA,3rd Period,18:51,ANA,Gustav Lindström,lindsgu01,Illegal Check to Head,2 min
202404070ANA,ANA,STL,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202404070ANA,ANA,STL,1st Period,5:36,STL,Matthew Kessel,kessema01,Tripping,2 min
202404070ANA,ANA,STL,1st Period,19:57,ANA,Ryan Strome,stromry01,Boarding,2 min
202404070ANA,ANA,STL,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202404070ANA,ANA,STL,2nd Period,13:07,STL,Jordan Binnington,binnijo01,Roughing,2 min
202404070ANA,ANA,STL,2nd Period,13:07,ANA,Ross Johnston,johnsro02,High Sticking,2 min
202404070ANA,ANA,STL,2nd Period,13:07,ANA,Ross Johnston,johnsro02,High Sticking,2 min
202404070ANA,ANA,STL,2nd Period,19:01,STL,Tyler Tucker,tuckety01,Holding Stick,2 min
202404070ANA,ANA,STL,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202404070ANA,ANA,STL,3rd Period,1:51,ANA,Frank Vatrano,vatrafr01,Interference,2 min
202404090ANA,ANA,LAK,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202404090ANA,ANA,LAK,1st Period,9:25,ANA,Troy Terry,terrytr01,Tripping,2 min
202404090ANA,ANA,LAK,1st Period,19:44,LAK,Trevor Moore,mooretr01,Hooking,2 min
202404090ANA,ANA,LAK,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202404090ANA,ANA,LAK,3rd Period,2:23,LAK,Anže Kopitar,kopitan01,Interference,2 min
202404090ANA,ANA,LAK,3rd Period,10:20,LAK,Viktor Arvidsson,arvidvi01,Interference,2 min
202404090ANA,ANA,LAK,3rd Period,16:21,ANA,Lukáš Dostál,dostalu01,Tripping,2 min
202404120ANA,ANA,CGY,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202404120ANA,ANA,CGY,1st Period,4:55,CGY,Jonathan Huberdeau,huberjo01,Hooking,2 min
202404120ANA,ANA,CGY,1st Period,10:08,CGY,Brayden Pachal,pachabr01,Tripping,2 min
202404120ANA,ANA,CGY,1st Period,10:23,ANA,Jakob Silfverberg,silfvja01,Hooking,2 min
202404120ANA,ANA,CGY,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202404120ANA,ANA,CGY,2nd Period,5:04,ANA,Benoit-Olivier Groulx,groulbe01,Slashing,2 min
202404120ANA,ANA,CGY,2nd Period,5:43,ANA,Bench,Bench,Delay of Game,2 min
202404120ANA,ANA,CGY,2nd Period,12:31,ANA,Isac Lundeström,lundeis01,High Sticking,2 min
202404120ANA,ANA,CGY,2nd Period,14:09,CGY,Rasmus Andersson,anderra01,Roughing,2 min
202404120ANA,ANA,CGY,2nd Period,14:09,ANA,Alex Killorn,killoal01,Cross Checking,2 min
202404120ANA,ANA,CGY,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202404120ANA,ANA,CGY,3rd Period,13:58,ANA,Radko Gudas,gudasra01,High Sticking,2 min
202310210ARI,ARI,ANA,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period,1st Period
202310210ARI,ARI,ANA,1st Period,15:09,ANA,Radko Gudas,gudasra01,Interference,2 min
202310210ARI,ARI,ANA,1st Period,17:32,ANA,Leo Carlsson,carlsle01,Interference,2 min
202310210ARI,ARI,ANA,1st Period,19:19,ARI,Michael Carcone,carcomi01,Slashing,2 min
202310210ARI,ARI,ANA,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period,2nd Period
202310210ARI,ARI,ANA,2nd Period,3:29,ANA,Adam Henrique,henriad01,Roughing,2 min
202310210ARI,ARI,ANA,2nd Period,3:29,ARI,Jason Zucker,zuckeja01,Roughing,2 min
202310210ARI,ARI,ANA,2nd Period,5:19,ANA,Frank Vatrano,vatrafr01,Hooking,2 min
202310210ARI,ARI,ANA,2nd Period,8:00,ANA,Ross Johnston,johnsro02,Fighting,5 min
202310210ARI,ARI,ANA,2nd Period,8:00,ARI,Liam O'Brien,obrieli01,Fighting,5 min
202310210ARI,ARI,ANA,2nd Period,16:22,ARI,Clayton Keller,kellecl01,Roughing,2 min
202310210ARI,ARI,ANA,2nd Period,19:23,ANA,Frank Vatrano,vatrafr01,Tripping,2 min
202310210ARI,ARI,ANA,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period,3rd Period
202310210ARI,ARI,ANA,3rd Period,1:43,ANA,Mason McTavish,mctavma01,Elbowing,2 min
202310210ARI,ARI,ANA,3rd Period,6:06,ARI,Lawson Crouse,crousla01,Illegal Equipment,2 min
202310210ARI,ARI,ANA,3rd Period,16:44,ARI,Travis Dermott,dermotr01,Unsportsmanlike Conduct,2 min
