Game_ID,Date,Team,Location,Opp,Result,Scorer,Scorer_ID,Assist1,Assist1_ID,Assist2,Assist2_ID,Goalie,Goalie_ID username,Per.,Time
202311110SEA,11/11/2023,EDM,@,SEA,W,Dylan Holloway,hollody01,Ryan McLeod,mcleory01,Cody Ceci,cecico01,Philipp Grubauer,grubaph01,1,19.7
202311130SEA,11/13/2023,COL,@,SEA,W,Mikko Rantanen,rantami01,Nathan MacKinnon,mackina01,Devon Toews,toewsde01,Joey Daccord,daccojo01,2,12.08
202311130SEA,11/13/2023,COL,@,SEA,W,Ross Colton,coltoro01,Tomáš Tatar,tatarto01,Devon Toews,toewsde01,Joey Daccord,daccojo01,2,14.2
202311130SEA,11/13/2023,COL,@,SEA,W,Cale Makar,makarca01,Tomáš Tatar,tatarto01,Caleb Jones,jonesca01,Joey Daccord,daccojo01,3,4.23
202311130SEA,11/13/2023,COL,@,SEA,W,Jonathan Drouin,drouijo01,Nathan MacKinnon,mackina01,Mikko Rantanen,rantami01,Joey Daccord,daccojo01,3,9.15
202311130SEA,11/13/2023,COL,@,SEA,W,Valeri Nichushkin,nichuva01,Cale Makar,makarca01,Nathan MacKinnon,mackina01,Joey Daccord,daccojo01,3,16.72
202311150EDM,11/15/2023,EDM,vs,SEA,W,Connor McDavid,mcdavco01,Leon Draisaitl,draisle01,Evan Bouchard,bouchev01,Joey Daccord,daccojo01,2,5.35
202311150EDM,11/15/2023,EDM,vs,SEA,W,Evander Kane,kaneev01,Evan Bouchard,bouchev01,Mattias Ekholm,ekholma01,Joey Daccord,daccojo01,3,13.47
202311150EDM,11/15/2023,EDM,vs,SEA,W,Evander Kane,kaneev01,Leon Draisaitl,draisle01,Ryan Nugent-Hopkins,nugenry01,Joey Daccord,daccojo01,3,19.23
202311150EDM,11/15/2023,EDM,vs,SEA,W,Evander Kane,kaneev01,Zach Hyman,hymanza01,Evan Bouchard,bouchev01,Joey Daccord,daccojo01,OT,2.95
202311160SEA,11/16/2023,NYI,@,SEA,L,Anders Lee,leean01,Bo Horvat,horvabo01,Brock Nelson,nelsobr01,Philipp Grubauer,grubaph01,1,3.77
202311160SEA,11/16/2023,NYI,@,SEA,L,Casey Cizikas,cizikca01,Mathew Barzal,barzama01,Ryan Pulock,pulocry01,Philipp Grubauer,grubaph01,2,14.42
202311160SEA,11/16/2023,NYI,@,SEA,L,Noah Dobson,dobsono01,Mathew Barzal,barzama01,Kyle Palmieri,palmiky01,Philipp Grubauer,grubaph01,3,1.8
202311180VAN,11/18/2023,VAN,vs,SEA,L,J.T. Miller,millejt01,Tyler Myers,myersty01,Phillip Di Giuseppe,digiuph01,Philipp Grubauer,grubaph01,1,5.57
202311180VAN,11/18/2023,VAN,vs,SEA,L,Quinn Hughes,hughequ01,Filip Hronek,hronefi01,Elias Pettersson,petteel01,Philipp Grubauer,grubaph01,2,15.8
202311180VAN,11/18/2023,VAN,vs,SEA,L,Nils Höglander,hoglani01,Tyler Myers,myersty01,Ilya Mikheyev,mikheil01,Philipp Grubauer,grubaph01,3,19.82
202311200SEA,11/20/2023,CGY,@,SEA,W,Elias Lindholm,lindhel01,Rasmus Andersson,anderra01,MacKenzie Weegar,weegama01,Philipp Grubauer,grubaph01,1,1.27
202311200SEA,11/20/2023,CGY,@,SEA,W,Jonathan Huberdeau,huberjo01,Rasmus Andersson,anderra01,Nazem Kadri,kadrina01,Philipp Grubauer,grubaph01,1,11.67
202311200SEA,11/20/2023,CGY,@,SEA,W,Andrew Mangiapane,mangian01,Noah Hanifin,hanifno01,Chris Tanev,tanevch01,Joey Daccord,daccojo01,3,15.88
202311200SEA,11/20/2023,CGY,@,SEA,W,Rasmus Andersson,anderra01,Mikael Backlund,backlmi01,Jonathan Huberdeau,huberjo01,Joey Daccord,daccojo01,OT,3.47
202311220SEA,11/22/2023,SJS,@,SEA,L,Mike Hoffman,hoffmmi02,Nikita Okhotyuk,okhotni01,Kyle Burroughs,burroky01,Joey Daccord,daccojo01,3,15.53
202311240SEA,11/24/2023,VAN,@,SEA,W,Teddy Blueger,bluegte01,-,,--,--,Joey Daccord,daccojo01,1,5.08
202311240SEA,11/24/2023,VAN,@,SEA,W,Dakota Joshua,joshuda01,Conor Garland,garlaco01,Nils Åman,amanni01,Joey Daccord,daccojo01,2,12.12
202311240SEA,11/24/2023,VAN,@,SEA,W,Sam Lafferty,laffesa01,Filip Hronek,hronefi01,Quinn Hughes,hughequ01,Joey Daccord,daccojo01,3,9.72
202311240SEA,11/24/2023,VAN,@,SEA,W,Nils Höglander,hoglani01,Nils Åman,amanni01,--,--,Joey Daccord,daccojo01,3,12.63
202311240SEA,11/24/2023,VAN,@,SEA,W,Ilya Mikheyev,mikheil01,Conor Garland,garlaco01,Tyler Myers,myersty01,Joey Daccord,daccojo01,3,17.5
202311280CHI,11/28/2023,CHI,vs,SEA,W,Boris Katchouk,katchbo01,Ryan Donato,donatry01,Seth Jones,jonesse01,Philipp Grubauer,grubaph01,1,8.9
202311280CHI,11/28/2023,CHI,vs,SEA,W,Jason Dickinson,dickija01,Isaak Phillips,phillis01,Joey Anderson,anderjo08,Philipp Grubauer,grubaph01,1,10.38
202311280CHI,11/28/2023,CHI,vs,SEA,W,Tyler Johnson,johnsty01,Taylor Raddysh,raddyta01,Lukas Reichel,reichlu01,Philipp Grubauer,grubaph01,2,4.37
202311280CHI,11/28/2023,CHI,vs,SEA,W,MacKenzie Entwistle,entwima01,Joey Anderson,anderjo08,--,--,Philipp Grubauer,grubaph01,2,10.72
202311300TOR,11/30/2023,TOR,vs,SEA,W,Mitch Marner,marnemi01,William Nylander,nylanwi01,Auston Matthews,matthau01,Philipp Grubauer,grubaph01,1,6.57
202311300TOR,11/30/2023,TOR,vs,SEA,W,Mitch Marner,marnemi01,Auston Matthews,matthau01,Conor Timmins,timmico01,Philipp Grubauer,grubaph01,2,0.35
202311300TOR,11/30/2023,TOR,vs,SEA,W,Mitch Marner,marnemi01,Jake McCabe,mccabja01,--,--,Philipp Grubauer,grubaph01,2,16.02
202312020OTT,12/2/2023,OTT,vs,SEA,W,Mathieu Joseph,josepma01,-,,--,--,Joey Daccord,daccojo01,1,17.35
202312020OTT,12/2/2023,OTT,vs,SEA,W,Drake Batherson,bathedr01,Tim Stützle,stuetti02,Vladimir Tarasenko,tarasvl01,Joey Daccord,daccojo01,2,13.62
202312040MTL,12/4/2023,MTL,vs,SEA,W,Sean Monahan,monahse01,Josh Anderson,anderjo05,Jake Evans,evansja02,Philipp Grubauer,grubaph01,1,4.05
202312040MTL,12/4/2023,MTL,vs,SEA,W,Tanner Pearson,pearsta01,Brendan Gallagher,gallabr01,Christian Dvorak,dvorach01,Philipp Grubauer,grubaph01,2,3.2
202312040MTL,12/4/2023,MTL,vs,SEA,W,Sean Monahan,monahse01,Nick Suzuki,suzukni01,Cole Caufield,caufico01,Philipp Grubauer,grubaph01,2,6.97
202312040MTL,12/4/2023,MTL,vs,SEA,W,Josh Anderson,anderjo05,-,,--,--,EN,--,3,19.47
202312070SEA,12/7/2023,NJD,@,SEA,W,Ondřej Palát,palaton01,John Marino,marinjo01,Nico Hischier,hischni01,Philipp Grubauer,grubaph01,1,17.23
202312070SEA,12/7/2023,NJD,@,SEA,W,Simon Nemec,nemecsi01,Jesper Bratt,brattje01,Jonas Siegenthaler,siegejo01,Philipp Grubauer,grubaph01,2,9.13
202312090SEA,12/9/2023,TBL,@,SEA,W,Anthony Cirelli,cirelan01,Nicklaus Perbix,perbini01,Tanner Jeannot,jeannta01,Philipp Grubauer,grubaph01,1,9.47
202312090SEA,12/9/2023,TBL,@,SEA,W,Nikita Kucherov,kucheni01,Brayden Point,pointbr01,Brandon Hagel,hagelbr01,Philipp Grubauer,grubaph01,1,19.27
202312090SEA,12/9/2023,TBL,@,SEA,W,Nick Paul,paulni01,Anthony Cirelli,cirelan01,Nikita Kucherov,kucheni01,Joey Daccord,daccojo01,3,7.15
202312090SEA,12/9/2023,TBL,@,SEA,W,Nikita Kucherov,kucheni01,Brandon Hagel,hagelbr01,Darren Raddysh,raddyda01,Joey Daccord,daccojo01,OT,3.2
202312100SEA,12/10/2023,MIN,@,SEA,W,Matt Boldy,boldyma01,Kirill Kaprizov,kapriki01,--,--,Joey Daccord,daccojo01,1,7.23
202312100SEA,12/10/2023,MIN,@,SEA,W,Marco Rossi,rossima01,Mats Zuccarello,zuccama01,--,--,Joey Daccord,daccojo01,3,12.57
202312100SEA,12/10/2023,MIN,@,SEA,W,Joel Eriksson Ek,eriksjo02,Ryan Hartman,hartmry01,--,--,EN,--,3,19.93
202312140SEA,12/14/2023,CHI,@,SEA,L,Taylor Raddysh,raddyta01,Anthony Beauvillier,beauvan01,--,--,Joey Daccord,daccojo01,2,3.05
202312160SEA,12/16/2023,LAK,@,SEA,W,Trevor Moore,mooretr01,Phillip Danault,danauph01,Kevin Fiala,fialake01,Joey Daccord,daccojo01,1,13.53
202312160SEA,12/16/2023,LAK,@,SEA,W,Anže Kopitar,kopitan01,Quinton Byfield,byfiequ01,Adrian Kempe,kempead01,Joey Daccord,daccojo01,2,17.27
202312180DAL,12/18/2023,DAL,vs,SEA,W,Matt Duchene,duchema01,Tyler Seguin,seguity01,Mason Marchment,marchma01,Joey Daccord,daccojo01,1,1.23
202312180DAL,12/18/2023,DAL,vs,SEA,W,Jason Robertson,roberja01,Joe Pavelski,paveljo01,Roope Hintz,hintzro01,Joey Daccord,daccojo01,1,10.33
202312180DAL,12/18/2023,DAL,vs,SEA,W,Matt Duchene,duchema01,Joe Pavelski,paveljo01,Evgenii Dadonov,dadonev01,Joey Daccord,daccojo01,2,6.33
202312180DAL,12/18/2023,DAL,vs,SEA,W,Thomas Harley,harleth01,Matt Duchene,duchema01,Jamie Benn,bennja01,Joey Daccord,daccojo01,OT,2.27
202312200LAK,12/20/2023,LAK,vs,SEA,L,Blake Lizotte,lizotbl01,-,,--,--,Joey Daccord,daccojo01,3,8
202312230ANA,12/23/2023,ANA,vs,SEA,L,Frank Vatrano,vatrafr01,-,,--,--,Joey Daccord,daccojo01,2,6.3
202312230ANA,12/23/2023,ANA,vs,SEA,L,Trevor Zegras,zegratr01,Pavel Mintyukov,mintypa01,Troy Terry,terrytr01,Joey Daccord,daccojo01,3,14.02
202312270CGY,12/27/2023,CGY,vs,SEA,L,Nazem Kadri,kadrina01,Yegor Sharangovich,sharaye01,--,--,Chris Driedger,driedch01,1,8.15
202312290SEA,12/29/2023,PHI,@,SEA,L,Travis Konecny,konectr01,Scott Laughton,laughsc01,Travis Sanheim,sanhetr01,Joey Daccord,daccojo01,1,16.35
202401040SEA,1/4/2024,OTT,@,SEA,L,Parker Kelly,kellypa01,Dominik Kubalík,kubaldo01,Thomas Chabot,chaboth01,Joey Daccord,daccojo01,3,12.33
202401090BUF,1/9/2024,BUF,vs,SEA,L,Jeff Skinner,skinnje01,Casey Mittelstadt,mitteca01,Alex Tuch,tuchal01,Joey Daccord,daccojo01,1,4.95
202401090BUF,1/9/2024,BUF,vs,SEA,L,Alex Tuch,tuchal01,Jeff Skinner,skinnje01,Casey Mittelstadt,mitteca01,Joey Daccord,daccojo01,2,0.83
202401110WSH,1/11/2024,WSH,vs,SEA,L,Max Pacioretty,pacioma01,Alex Ovechkin,ovechal01,Trevor van Riemsdyk,vanritr01,Joey Daccord,daccojo01,2,5.78
202401130CBJ,1/13/2024,CBJ,vs,SEA,L,Ivan Provorov,provoiv01,Adam Fantilli,fantiad01,--,--,Joey Daccord,daccojo01,1,1.68
202401130CBJ,1/13/2024,CBJ,vs,SEA,L,Ivan Provorov,provoiv01,Kirill Marchenko,marchki01,Andrew Peeke,peekean01,Joey Daccord,daccojo01,1,12.17
202401130CBJ,1/13/2024,CBJ,vs,SEA,L,Kirill Marchenko,marchki01,Adam Boqvist,boqviad01,Johnny Gaudreau,gaudrjo01,Joey Daccord,daccojo01,2,4.72
202401130CBJ,1/13/2024,CBJ,vs,SEA,L,Emil Bemström,bemstem01,Kent Johnson,johnske01,Andrew Peeke,peekean01,Joey Daccord,daccojo01,3,12.48
202401150PIT,1/15/2024,PIT,vs,SEA,W,Drew O'Connor,oconndr01,Bryan Rust,rustbr01,Evgeni Malkin,malkiev01,Joey Daccord,daccojo01,2,0.82
202401150PIT,1/15/2024,PIT,vs,SEA,W,Sidney Crosby,crosbsi01,Kris Letang,letankr01,Rickard Rakell,rakelri01,Joey Daccord,daccojo01,2,3.53
202401150PIT,1/15/2024,PIT,vs,SEA,W,Sidney Crosby,crosbsi01,Rickard Rakell,rakelri01,Erik Karlsson,karlser01,EN,--,3,17.65
202401160NYR,1/16/2024,NYR,vs,SEA,W,Vincent Trocheck,trochvi01,Artemi Panarin,panarar01,Adam Fox,foxad01,Chris Driedger,driedch01,1,8.37
202401160NYR,1/16/2024,NYR,vs,SEA,W,Erik Gustafsson,gustaer02,-,,--,--,Chris Driedger,driedch01,1,11.15
202401160NYR,1/16/2024,NYR,vs,SEA,W,Blake Wheeler,wheelbl01,Jonny Brodzinski,brodzjo01,Braden Schneider,schnebr01,Chris Driedger,driedch01,2,12.53
202401160NYR,1/16/2024,NYR,vs,SEA,W,Kaapo Kakko,kakkoka01,Mika Zibanejad,zibanmi01,Chris Kreider,kreidch01,Chris Driedger,driedch01,2,17.02
202401160NYR,1/16/2024,NYR,vs,SEA,W,Blake Wheeler,wheelbl01,Mika Zibanejad,zibanmi01,Adam Fox,foxad01,EN,--,3,17.37
202401180EDM,1/18/2024,EDM,vs,SEA,W,Warren Foegele,foegewa01,Leon Draisaitl,draisle01,Evander Kane,kaneev01,Joey Daccord,daccojo01,2,0.62
202401180EDM,1/18/2024,EDM,vs,SEA,W,Leon Draisaitl,draisle01,Zach Hyman,hymanza01,Ryan Nugent-Hopkins,nugenry01,Joey Daccord,daccojo01,2,4.63
202401180EDM,1/18/2024,EDM,vs,SEA,W,Warren Foegele,foegewa01,Leon Draisaitl,draisle01,Evander Kane,kaneev01,Joey Daccord,daccojo01,2,7.63
202401180EDM,1/18/2024,EDM,vs,SEA,W,Zach Hyman,hymanza01,Connor McDavid,mcdavco01,Leon Draisaitl,draisle01,Joey Daccord,daccojo01,3,17.37
202401210SEA,1/21/2024,TOR,@,SEA,W,Auston Matthews,matthau01,Mitch Marner,marnemi01,--,--,Joey Daccord,daccojo01,1,7.1
202401210SEA,1/21/2024,TOR,@,SEA,W,Nicholas Robertson,roberni01,Max Domi,domima01,Tyler Bertuzzi,bertuty01,Joey Daccord,daccojo01,2,2.85
202401210SEA,1/21/2024,TOR,@,SEA,W,Jake McCabe,mccabja01,-,,--,--,EN,--,3,19.65
202401240SEA,1/24/2024,CHI,@,SEA,L,Joey Anderson,anderjo08,Seth Jones,jonesse01,Jason Dickinson,dickija01,Joey Daccord,daccojo01,1,17.33
202401240SEA,1/24/2024,CHI,@,SEA,L,Nick Foligno,foligni01,Philipp Kurashev,kurasph01,Seth Jones,jonesse01,Joey Daccord,daccojo01,3,0.65
202401260SEA,1/26/2024,STL,@,SEA,W,Oskar Sundqvist,sundqos01,Brayden Schenn,schenbr01,Torey Krug,krugto01,Joey Daccord,daccojo01,1,7.65
202401260SEA,1/26/2024,STL,@,SEA,W,Robert Thomas,thomaro01,Scott Perunovich,perunsc01,Pavel Buchnevich,buchnpa01,Joey Daccord,daccojo01,2,15.02
202401260SEA,1/26/2024,STL,@,SEA,W,Pavel Buchnevich,buchnpa01,Robert Thomas,thomaro01,--,--,Joey Daccord,daccojo01,3,1.45
202401260SEA,1/26/2024,STL,@,SEA,W,Pavel Buchnevich,buchnpa01,Brayden Schenn,schenbr01,--,--,Joey Daccord,daccojo01,OT,3.52
202401280SEA,1/28/2024,CBJ,@,SEA,L,Yegor Chinakhov,chinaye01,Damon Severson,severda01,Johnny Gaudreau,gaudrjo01,Joey Daccord,daccojo01,3,7.2
202401280SEA,1/28/2024,CBJ,@,SEA,L,Yegor Chinakhov,chinaye01,-,,--,--,Joey Daccord,daccojo01,3,15.97
202401300SJS,1/30/2024,SJS,vs,SEA,W,Marc-Édouard Vlasic,vlasima01,Ty Emberson,emberty01,William Eklund,eklunwi01,Joey Daccord,daccojo01,3,7.45
202401300SJS,1/30/2024,SJS,vs,SEA,W,Jan Rutta,ruttaja02,William Eklund,eklunwi01,--,--,EN,--,3,19.65
202402100PHI,2/10/2024,PHI,vs,SEA,W,Scott Laughton,laughsc01,Cameron York,yorkca01,Morgan Frost,frostmo01,Joey Daccord,daccojo01,1,4.6
202402100PHI,2/10/2024,PHI,vs,SEA,W,Ryan Poehling,poehlry01,Garnet Hathaway,hathaga01,Nick Seeler,seeleni01,Joey Daccord,daccojo01,1,18.23
202402100PHI,2/10/2024,PHI,vs,SEA,W,Sean Couturier,coutuse01,Travis Sanheim,sanhetr01,Travis Konecny,konectr01,Joey Daccord,daccojo01,3,5.5
202402120NJD,2/12/2024,NJD,vs,SEA,W,Tyler Toffoli,toffoty01,Nico Hischier,hischni01,Jack Hughes,hugheja03,Joey Daccord,daccojo01,1,13.6
202402120NJD,2/12/2024,NJD,vs,SEA,W,Jack Hughes,hugheja03,Erik Haula,haulaer01,--,--,Joey Daccord,daccojo01,2,0.8
202402120NJD,2/12/2024,NJD,vs,SEA,W,Dawson Mercer,merceda01,Timo Meier,meierti01,Santeri Hatakka,hataksa01,Joey Daccord,daccojo01,2,4.9
202402130NYI,2/13/2024,NYI,vs,SEA,L,Kyle Palmieri,palmiky01,Mathew Barzal,barzama01,Noah Dobson,dobsono01,Philipp Grubauer,grubaph01,2,14.62
202402150BOS,2/15/2024,BOS,vs,SEA,L,David Pastrňák,pastrda01,Pavel Zacha,zachapa01,Charlie McAvoy,mcavoch01,Joey Daccord,daccojo01,1,4.9
202402190SEA,2/19/2024,DET,@,SEA,W,Moritz Seider,seidemo01,Patrick Kane,kanepa01,Alex DeBrincat,debrial01,Joey Daccord,daccojo01,1,13.5
202402190SEA,2/19/2024,DET,@,SEA,W,Lucas Raymond,raymolu01,J.T. Compher,comphj.01,Jeff Petry,petryje01,Joey Daccord,daccojo01,2,7.3
202402190SEA,2/19/2024,DET,@,SEA,W,Daniel Sprong,spronda01,Christian Fischer,fischch01,--,--,Joey Daccord,daccojo01,2,15.97
202402190SEA,2/19/2024,DET,@,SEA,W,Ben Chiarot,chiarbe01,Dylan Larkin,larkidy01,Lucas Raymond,raymolu01,Joey Daccord,daccojo01,OT,1.12
202402220SEA,2/22/2024,VAN,@,SEA,L,J.T. Miller,millejt01,Tyler Myers,myersty01,Brock Boeser,boesebr01,Philipp Grubauer,grubaph01,1,4.57
202402220SEA,2/22/2024,VAN,@,SEA,L,Sam Lafferty,laffesa01,Pius Suter,suterpi01,Teddy Blueger,bluegte01,Philipp Grubauer,grubaph01,2,4.95
202402240SEA,2/24/2024,MIN,@,SEA,W,Marcus Johansson,johanma03,Mats Zuccarello,zuccama01,Jacob Middleton,middlja01,Joey Daccord,daccojo01,1,4.98
202402240SEA,2/24/2024,MIN,@,SEA,W,Kirill Kaprizov,kapriki01,Mats Zuccarello,zuccama01,Ryan Hartman,hartmry01,Joey Daccord,daccojo01,1,13.53
202402240SEA,2/24/2024,MIN,@,SEA,W,Matt Boldy,boldyma01,Kirill Kaprizov,kapriki01,Mats Zuccarello,zuccama01,Joey Daccord,daccojo01,2,1.15
202402240SEA,2/24/2024,MIN,@,SEA,W,Kirill Kaprizov,kapriki01,Joel Eriksson Ek,eriksjo02,Brock Faber,faberbr01,Joey Daccord,daccojo01,2,2.23
202402240SEA,2/24/2024,MIN,@,SEA,W,Dakota Mermis,mermida01,Mats Zuccarello,zuccama01,Connor Dewar,dewarco01,Philipp Grubauer,grubaph01,2,6.97
202402260SEA,2/26/2024,BOS,@,SEA,L,David Pastrňák,pastrda01,Kevin Shattenkirk,shattke01,Jesper Boqvist,boqvije01,Philipp Grubauer,grubaph01,1,5.88
202402260SEA,2/26/2024,BOS,@,SEA,L,David Pastrňák,pastrda01,Pavel Zacha,zachapa01,Charlie McAvoy,mcavoch01,Philipp Grubauer,grubaph01,2,17.13
202402260SEA,2/26/2024,BOS,@,SEA,L,Charlie Coyle,coylech01,David Pastrňák,pastrda01,Brad Marchand,marchbr03,Philipp Grubauer,grubaph01,3,17.13
202403020SEA,3/2/2024,EDM,@,SEA,W,Leon Draisaitl,draisle01,Connor McDavid,mcdavco01,--,--,Philipp Grubauer,grubaph01,2,10.2
202403020SEA,3/2/2024,EDM,@,SEA,W,Brett Kulak,kulakbr01,Ryan Nugent-Hopkins,nugenry01,Leon Draisaitl,draisle01,Philipp Grubauer,grubaph01,3,8.03
202403040CGY,3/4/2024,CGY,vs,SEA,L,Andrei Kuzmenko,kuzmean01,Nazem Kadri,kadrina01,Jonathan Huberdeau,huberjo01,Philipp Grubauer,grubaph01,2,7.83
202403040CGY,3/4/2024,CGY,vs,SEA,L,Andrei Kuzmenko,kuzmean01,Rasmus Andersson,anderra01,Nazem Kadri,kadrina01,Philipp Grubauer,grubaph01,3,7.77
202403050WPG,3/5/2024,WPG,vs,SEA,L,Kyle Connor,connoky01,Mark Scheifele,scheima01,Vladislav Namestnikov,namesvl01,Joey Daccord,daccojo01,2,8.12
202403050WPG,3/5/2024,WPG,vs,SEA,L,Adam Lowry,lowryad01,Mason Appleton,applema01,Dylan Samberg,sambedy01,Joey Daccord,daccojo01,2,19.85
202403050WPG,3/5/2024,WPG,vs,SEA,L,Nino Niederreiter,niedeni01,Mason Appleton,applema01,Adam Lowry,lowryad01,Joey Daccord,daccojo01,3,1.28
202403080SEA,3/8/2024,WPG,@,SEA,W,Mark Scheifele,scheima01,Vladislav Namestnikov,namesvl01,Josh Morrissey,morrijo04,Joey Daccord,daccojo01,3,7.25
202403080SEA,3/8/2024,WPG,@,SEA,W,Adam Lowry,lowryad01,Nino Niederreiter,niedeni01,Mason Appleton,applema01,Joey Daccord,daccojo01,3,11.47
202403080SEA,3/8/2024,WPG,@,SEA,W,Nikolaj Ehlers,ehlerni01,Sean Monahan,monahse01,Alex Iafallo,iafalal01,EN,--,3,19.17
202403120SEA,3/12/2024,VEG,@,SEA,W,Jonathan Marchessault,audymjo01,Ivan Barbashev,barbaiv01,Jack Eichel,eicheja01,Philipp Grubauer,grubaph01,2,6.6
202403120SEA,3/12/2024,VEG,@,SEA,W,Pavel Dorofeyev,dorofpa01,William Karlsson,karlswi01,--,--,Philipp Grubauer,grubaph01,2,15
202403120SEA,3/12/2024,VEG,@,SEA,W,William Karlsson,karlswi01,Brayden McNabb,mcnabbr01,Shea Theodore,theodsh01,Philipp Grubauer,grubaph01,3,12.38
202403120SEA,3/12/2024,VEG,@,SEA,W,Jonathan Marchessault,audymjo01,Chandler Stephenson,stephch02,Jack Eichel,eicheja01,Philipp Grubauer,grubaph01,3,19.72
202403120SEA,3/12/2024,VEG,@,SEA,W,Jack Eichel,eicheja01,Alex Pietrangelo,pietral01,--,--,Philipp Grubauer,grubaph01,OT,3.02
202403140SEA,3/14/2024,WSH,@,SEA,W,T.J. Oshie,oshietj01,-,,--,--,Joey Daccord,daccojo01,2,14.33
202403140SEA,3/14/2024,WSH,@,SEA,W,Connor McMichael,mcmicco01,-,,--,--,Joey Daccord,daccojo01,3,11.6
202403160SEA,3/16/2024,NSH,@,SEA,W,Thomas Novak,novakth01,Ryan McDonagh,mcdonry01,Mark Jankowski,jankoma01,Philipp Grubauer,grubaph01,1,15.6
202403160SEA,3/16/2024,NSH,@,SEA,W,Roman Josi,josiro01,Filip Forsberg,forsbfi01,Gustav Nyquist,nyquigu01,Philipp Grubauer,grubaph01,3,3.98
202403160SEA,3/16/2024,NSH,@,SEA,W,Roman Josi,josiro01,Ryan McDonagh,mcdonry01,Mark Jankowski,jankoma01,Philipp Grubauer,grubaph01,3,9.05
202403160SEA,3/16/2024,NSH,@,SEA,W,Filip Forsberg,forsbfi01,-,,--,--,EN,--,3,18.67
202403180SEA,3/18/2024,BUF,@,SEA,W,Tage Thompson,thompta01,Zemgus Girgensons,girgeze01,Alex Tuch,tuchal01,Joey Daccord,daccojo01,1,0.82
202403180SEA,3/18/2024,BUF,@,SEA,W,Jeff Skinner,skinnje01,Peyton Krebs,krebspe01,--,--,Joey Daccord,daccojo01,1,3.93
202403180SEA,3/18/2024,BUF,@,SEA,W,Alex Tuch,tuchal01,Tage Thompson,thompta01,Zemgus Girgensons,girgeze01,Joey Daccord,daccojo01,1,5.68
202403180SEA,3/18/2024,BUF,@,SEA,W,Owen Power,powerow01,Dylan Cozens,cozendy01,John-Jason Peterka,peterjo01,Philipp Grubauer,grubaph01,2,10.6
202403180SEA,3/18/2024,BUF,@,SEA,W,Jeff Skinner,skinnje01,-,,--,--,Philipp Grubauer,grubaph01,2,11.3
202403180SEA,3/18/2024,BUF,@,SEA,W,Jeff Skinner,skinnje01,Jordan Greenway,greenjo02,Jacob Bryson,brysoja01,Philipp Grubauer,grubaph01,3,18.02
202403210VEG,3/21/2024,VEG,vs,SEA,W,Jack Eichel,eicheja01,Jonathan Marchessault,audymjo01,Brayden McNabb,mcnabbr01,Philipp Grubauer,grubaph01,1,8.23
202403210VEG,3/21/2024,VEG,vs,SEA,W,Keegan Kolesar,koleske01,Brett Howden,howdebr01,Nicolas Roy,royni01,Philipp Grubauer,grubaph01,3,18.67
202403210VEG,3/21/2024,VEG,vs,SEA,W,Chandler Stephenson,stephch02,Brayden McNabb,mcnabbr01,--,--,EN,--,3,19.8
202403220ARI,3/22/2024,ARI,vs,SEA,W,Clayton Keller,kellecl01,Nick Bjugstad,bjugsni01,Nick Schmaltz,schmani01,Joey Daccord,daccojo01,3,18.87
202403220ARI,3/22/2024,ARI,vs,SEA,W,Dylan Guenther,guentdy01,Logan Cooley,coolelo01,--,--,Joey Daccord,daccojo01,OT,4.2
202403240SEA,3/24/2024,MTL,@,SEA,W,Kaiden Guhle,guhleka01,Cole Caufield,caufico01,Nick Suzuki,suzukni01,Philipp Grubauer,grubaph01,1,4.3
202403240SEA,3/24/2024,MTL,@,SEA,W,Alex Newhook,newhoal01,Kaiden Guhle,guhleka01,Michael Pezzetta,pezzemi01,Philipp Grubauer,grubaph01,1,6.37
202403240SEA,3/24/2024,MTL,@,SEA,W,Nick Suzuki,suzukni01,Jordan Harris,harrijo01,Juraj Slafkovsky,slafkju01,Philipp Grubauer,grubaph01,1,17.55
202403240SEA,3/24/2024,MTL,@,SEA,W,Alex Newhook,newhoal01,Brendan Gallagher,gallabr01,Kaiden Guhle,guhleka01,Philipp Grubauer,grubaph01,1,18
202403240SEA,3/24/2024,MTL,@,SEA,W,Mike Matheson,mathemi01,-,,--,--,Joey Daccord,daccojo01,2,13.27
202403280SEA,3/28/2024,ANA,@,SEA,L,Isac Lundeström,lundeis01,Jakob Silfverberg,silfvja01,Urho Vaakanainen,vaakaur01,Philipp Grubauer,grubaph01,3,2.13
202403280SEA,3/28/2024,ANA,@,SEA,L,Jakob Silfverberg,silfvja01,-,,--,--,Philipp Grubauer,grubaph01,3,2.87
202403300SEA,3/30/2024,DAL,@,SEA,W,Wyatt Johnston,johnswy01,Nils Lundkvist,lundkni01,Logan Stankoven,stanklo01,Joey Daccord,daccojo01,2,18.2
202403300SEA,3/30/2024,DAL,@,SEA,W,Joe Pavelski,paveljo01,-,,--,--,Joey Daccord,daccojo01,3,0.47
202403300SEA,3/30/2024,DAL,@,SEA,W,Roope Hintz,hintzro01,Wyatt Johnston,johnswy01,Esa Lindell,lindees01,EN,--,3,18.72
202404010SJS,4/1/2024,SJS,vs,SEA,L,Fabian Zetterlund,zettefa01,Mikael Granlund,granlmi01,William Eklund,eklunwi01,Philipp Grubauer,grubaph01,1,14.32
