Game_ID,Home Team,Away Team,Goalie,Goalie_ID,Team,DEC,GA,SA,SV,SV%,SO,PIM,Goalie TOI
202403260COL,COL,MTL,Justus Annunen,annunju01,COL,L,2,27,25,0.926,0,0,59:19:00
202403280COL,COL,NYR,Igor Shesterkin,shestig01,NYR,W,2,40,38,0.95,0,0,64:51:00
202403280COL,COL,NYR,Alexandar Georgiev,georgal01,COL,O,2,25,23,0.92,0,0,65:00:00
202403300COL,COL,NSH,Kevin Lankinen,lankike01,NSH,L,6,41,35,0.854,0,0,59:31:00
202403300COL,COL,NSH,Empty Net,--,NSH,--,1,1,0,0,0,0,0
202403300COL,COL,NSH,Alexandar Georgiev,georgal01,COL,--,4,13,9,0.692,0,2,20:44
202403300COL,COL,NSH,Justus Annunen,annunju01,COL,W,0,22,22,1,0,0,39:00:00
202404070COL,COL,DAL,Jake Oettinger,oettija01,DAL,W,4,38,34,0.895,0,0,60:00:00
202404070COL,COL,DAL,Alexandar Georgiev,georgal01,COL,L,6,36,30,0.833,0,0,56:45:00
202404070COL,COL,DAL,Empty Net,--,COL,--,1,1,0,0,0,0,0
202404090COL,COL,MIN,Filip Gustavsson,gustafi01,MIN,L,5,32,27,0.844,0,0,59:05:00
202404090COL,COL,MIN,Alexandar Georgiev,georgal01,COL,W,2,22,20,0.909,0,0,60:00:00
202404130COL,COL,WPG,Connor Hellebuyck,helleco01,WPG,W,0,30,30,1,1,0,60:00:00
202404130COL,COL,WPG,Alexandar Georgiev,georgal01,COL,L,4,15,11,0.733,0,0,15:17
202404130COL,COL,WPG,Justus Annunen,annunju01,COL,--,3,11,8,0.727,0,0,44:43:00
202404180COL,COL,EDM,Stuart Skinner,skinnst01,EDM,L,4,13,9,0.692,0,0,20:00
202404180COL,COL,EDM,Calvin Pickard,pickaca01,EDM,--,1,14,13,0.929,0,0,40:00:00
202404180COL,COL,EDM,Justus Annunen,annunju01,COL,W,1,26,25,0.962,0,0,60:00:00
202310120DAL,DAL,STL,Jordan Binnington,binnijo01,STL,O,1,34,33,0.971,0,0,64:50:00
202310120DAL,DAL,STL,Jake Oettinger,oettija01,DAL,W,1,24,23,0.958,0,0,65:00:00
202310210DAL,DAL,PHI,Samuel Ersson,erssosa01,PHI,O,5,25,20,0.8,0,0,62:13:00
202310210DAL,DAL,PHI,Scott Wedgewood,wedgesc01,DAL,W,4,40,36,0.9,0,0,62:13:00
202310260DAL,DAL,TOR,Joseph Woll,wolljo01,TOR,W,1,32,31,0.969,0,0,59:56:00
202310260DAL,DAL,TOR,Scott Wedgewood,wedgesc01,DAL,L,3,23,20,0.87,0,0,56:23:00
202310260DAL,DAL,TOR,Empty Net,--,DAL,--,1,1,0,0,0,0,0
202310300DAL,DAL,CBJ,Elvis Merzļikins,merzlel01,CBJ,L,4,32,28,0.875,0,0,57:13:00
202310300DAL,DAL,CBJ,Empty Net,--,CBJ,--,1,1,0,0,0,0,0
202310300DAL,DAL,CBJ,Jake Oettinger,oettija01,DAL,W,3,25,22,0.88,0,0,59:34:00
202311060DAL,DAL,BOS,Jeremy Swayman,swaymje01,BOS,W,2,37,35,0.946,0,0,59:31:00
202311060DAL,DAL,BOS,Jake Oettinger,oettija01,DAL,L,3,29,26,0.897,0,0,57:30:00
202311140DAL,DAL,ARI,Karel Vejmelka,vejmeka01,ARI,O,4,36,32,0.889,0,0,60:42:00
202311140DAL,DAL,ARI,Jake Oettinger,oettija01,DAL,W,3,26,23,0.885,0,0,60:42:00
202311180DAL,DAL,COL,Alexandar Georgiev,georgal01,COL,W,3,28,25,0.893,0,0,60:00:00
202311180DAL,DAL,COL,Jake Oettinger,oettija01,DAL,L,5,37,32,0.865,0,0,57:24:00
202311180DAL,DAL,COL,Empty Net,--,DAL,--,1,1,0,0,0,0,0
202311200DAL,DAL,NYR,Igor Shesterkin,shestig01,NYR,L,4,34,30,0.882,0,0,58:57:00
202311200DAL,DAL,NYR,Empty Net,--,NYR,--,2,2,0,0,0,0,0
202311200DAL,DAL,NYR,Scott Wedgewood,wedgesc01,DAL,W,3,33,30,0.909,0,0,59:48:00
202311220DAL,DAL,VEG,Adin Hill,hillad01,VEG,W,1,32,31,0.969,0,0,61:57:00
202311220DAL,DAL,VEG,Jake Oettinger,oettija01,DAL,O,2,26,24,0.923,0,0,61:57:00
202311240DAL,DAL,CGY,Jacob Markström,marksja02,CGY,W,4,28,24,0.857,0,0,60:00:00
202311240DAL,DAL,CGY,Jake Oettinger,oettija01,DAL,L,6,26,20,0.769,0,0,58:18:00
202311240DAL,DAL,CGY,Empty Net,--,DAL,--,1,1,0,0,0,0,0
202312020DAL,DAL,TBL,Andrei Vasilevskiy,vasilan02,TBL,L,6,25,19,0.76,0,0,40:00:00
202312020DAL,DAL,TBL,Jonas Johansson,johanjo03,TBL,--,2,9,7,0.778,0,0,20:00
202312020DAL,DAL,TBL,Jake Oettinger,oettija01,DAL,W,1,33,32,0.97,0,0,60:00:00
202312090DAL,DAL,VEG,Logan Thompson,thomplo01,VEG,W,1,20,19,0.95,0,0,59:21:00
202312090DAL,DAL,VEG,Jake Oettinger,oettija01,DAL,L,6,27,21,0.778,0,0,60:00:00
202312110DAL,DAL,DET,James Reimer,reimeja01,DET,L,5,34,29,0.853,0,0,58:09:00
202312110DAL,DAL,DET,Empty Net,--,DET,--,1,1,0,0,0,0,0
202312110DAL,DAL,DET,Jake Oettinger,oettija01,DAL,W,3,30,27,0.9,0,0,59:45:00
202312150DAL,DAL,OTT,Anton Forsberg,forsban01,OTT,L,5,24,19,0.792,0,0,58:33:00
202312150DAL,DAL,OTT,Jake Oettinger,oettija01,DAL,--,2,2,0,0,0,0,8:03
202312150DAL,DAL,OTT,Scott Wedgewood,wedgesc01,DAL,W,2,27,25,0.926,0,0,51:57:00
202312180DAL,DAL,SEA,Joey Daccord,daccojo01,SEA,O,4,28,24,0.857,0,0,61:30:00
202312180DAL,DAL,SEA,Scott Wedgewood,wedgesc01,DAL,W,3,38,35,0.921,0,0,61:05:00
202312210DAL,DAL,VAN,Thatcher Demko,demkoth01,VAN,O,4,36,32,0.889,0,0,64:50:00
202312210DAL,DAL,VAN,Scott Wedgewood,wedgesc01,DAL,W,3,20,17,0.85,0,0,64:50:00
202312290DAL,DAL,CHI,Petr Mrázek,mrazepe01,CHI,O,5,35,30,0.857,0,0,64:52:00
202312290DAL,DAL,CHI,Scott Wedgewood,wedgesc01,DAL,W,4,29,25,0.862,0,0,64:52:00
202312310DAL,DAL,CHI,Petr Mrázek,mrazepe01,CHI,L,6,31,25,0.806,0,0,44:46:00
202312310DAL,DAL,CHI,Arvid Söderblom,soderar01,CHI,--,2,10,8,0.8,0,0,15:14
202312310DAL,DAL,CHI,Scott Wedgewood,wedgesc01,DAL,W,1,24,23,0.958,0,0,60:00:00
202401020DAL,DAL,MTL,Sam Montembeault,montesa01,MTL,W,3,33,30,0.909,0,0,60:00:00
202401020DAL,DAL,MTL,Scott Wedgewood,wedgesc01,DAL,L,4,18,14,0.778,0,0,53:58:00
202401040DAL,DAL,COL,Alexandar Georgiev,georgal01,COL,W,4,32,28,0.875,0,0,62:17:00
202401040DAL,DAL,COL,Scott Wedgewood,wedgesc01,DAL,O,5,34,29,0.853,0,0,63:40:00
202401060DAL,DAL,NSH,Kevin Lankinen,lankike01,NSH,W,3,29,26,0.897,0,0,60:00:00
202401060DAL,DAL,NSH,Scott Wedgewood,wedgesc01,DAL,L,4,22,18,0.818,0,0,58:01:00
202401100DAL,DAL,MIN,Jesper Wallstedt,wallsje01,MIN,L,7,34,27,0.794,0,0,60:00:00
202401100DAL,DAL,MIN,Scott Wedgewood,wedgesc01,DAL,W,2,23,21,0.913,0,0,58:33:00
202401120DAL,DAL,NSH,Kevin Lankinen,lankike01,NSH,W,3,22,19,0.864,0,0,60:00:00
202401120DAL,DAL,NSH,Jake Oettinger,oettija01,DAL,L,4,36,32,0.889,0,0,58:26:00
202401120DAL,DAL,NSH,Empty Net,--,DAL,--,2,2,0,0,0,0,0
202401160DAL,DAL,LAK,Cam Talbot,talboca01,LAK,L,5,28,23,0.821,0,0,59:51:00
202401160DAL,DAL,LAK,Jake Oettinger,oettija01,DAL,W,1,32,31,0.969,0,0,60:00:00
202401250DAL,DAL,ANA,John Gibson,gibsojo02,ANA,O,4,44,40,0.909,0,0,60:38:00
202401250DAL,DAL,ANA,Jake Oettinger,oettija01,DAL,W,3,21,18,0.857,0,0,60:38:00
202401270DAL,DAL,WSH,Charlie Lindgren,lindgch01,WSH,O,5,35,30,0.857,0,0,62:01:00
202401270DAL,DAL,WSH,Jake Oettinger,oettija01,DAL,W,4,28,24,0.857,0,0,63:14:00
202402130DAL,DAL,CAR,Pyotr Kochetkov,kochepy01,CAR,L,3,22,19,0.864,0,0,57:36:00
202402130DAL,DAL,CAR,Empty Net,--,CAR,--,1,1,0,0,0,0,0
202402130DAL,DAL,CAR,Jake Oettinger,oettija01,DAL,W,2,34,32,0.941,0,0,60:00:00
202402170DAL,DAL,EDM,Calvin Pickard,pickaca01,EDM,W,3,27,24,0.889,0,0,60:10:00
202402170DAL,DAL,EDM,Jake Oettinger,oettija01,DAL,O,4,24,20,0.833,0,0,60:30:00
202402260DAL,DAL,NYI,Ilya Sorokin,sorokil01,NYI,W,2,32,30,0.938,0,0,62:54:00
202402260DAL,DAL,NYI,Scott Wedgewood,wedgesc01,DAL,O,3,28,25,0.893,0,0,62:54:00
202402290DAL,DAL,WPG,Connor Hellebuyck,helleco01,WPG,L,3,35,32,0.914,0,0,58:38:00
202402290DAL,DAL,WPG,Empty Net,--,WPG,--,1,1,0,0,0,0,0
202402290DAL,DAL,WPG,Jake Oettinger,oettija01,DAL,W,1,26,25,0.962,0,0,60:00:00
202403020DAL,DAL,SJS,Magnus Chrona,chronma01,SJS,O,2,38,36,0.947,0,0,64:56:00
202403020DAL,DAL,SJS,Jake Oettinger,oettija01,DAL,W,2,23,21,0.913,0,0,64:55:00
202403120DAL,DAL,FLA,Sergei Bobrovsky,bobrose01,FLA,W,3,30,27,0.9,0,0,60:00:00
202403120DAL,DAL,FLA,Jake Oettinger,oettija01,DAL,L,4,30,26,0.867,0,0,57:19:00
202403140DAL,DAL,NJD,Jake Allen,allenja01,NJD,W,2,37,35,0.946,0,0,60:00:00
202403140DAL,DAL,NJD,Jake Oettinger,oettija01,DAL,L,4,10,6,0.6,0,0,23:52
202403140DAL,DAL,NJD,Scott Wedgewood,wedgesc01,DAL,--,2,10,8,0.8,0,0,36:08:00
202403160DAL,DAL,LAK,David Rittich,rittida01,LAK,L,4,29,25,0.862,0,0,60:00:00
202403160DAL,DAL,LAK,Scott Wedgewood,wedgesc01,DAL,W,1,28,27,0.964,0,0,59:42:00
202403200DAL,DAL,ARI,Connor Ingram,ingraco01,ARI,L,5,33,28,0.848,0,0,60:00:00
202403200DAL,DAL,ARI,Jake Oettinger,oettija01,DAL,W,2,25,23,0.92,0,0,59:35:00
202403220DAL,DAL,PIT,Tristan Jarry,jarrytr01,PIT,L,4,20,16,0.8,0,0,44:37:00
202403220DAL,DAL,PIT,Alex Nedeljkovic,nedelal01,PIT,--,0,3,3,1,0,0,12:55
202403220DAL,DAL,PIT,Jake Oettinger,oettija01,DAL,W,2,22,20,0.909,0,0,59:55:00
202404030DAL,DAL,EDM,Calvin Pickard,pickaca01,EDM,L,5,32,27,0.844,0,0,59:49:00
202404030DAL,DAL,EDM,Jake Oettinger,oettija01,DAL,W,0,35,35,1,1,0,59:25:00
202404090DAL,DAL,BUF,Ukko-Pekka Luukkonen,luukkuk01,BUF,L,3,24,21,0.875,0,0,58:02:00
202404090DAL,DAL,BUF,Jake Oettinger,oettija01,DAL,W,2,21,19,0.905,0,0,60:00:00
202404110DAL,DAL,WPG,Laurent Brossoit,brossla01,WPG,W,0,24,24,1,1,0,60:00:00
202404110DAL,DAL,WPG,Jake Oettinger,oettija01,DAL,L,2,23,21,0.913,0,0,58:54:00
202404110DAL,DAL,WPG,Empty Net,--,DAL,--,1,1,0,0,0,0,0
202404130DAL,DAL,SEA,Philipp Grubauer,grubaph01,SEA,L,3,30,27,0.9,0,0,58:51:00
202404130DAL,DAL,SEA,Jake Oettinger,oettija01,DAL,W,1,27,26,0.963,0,0,59:50:00
202404170DAL,DAL,STL,Jordan Binnington,binnijo01,STL,O,1,37,36,0.973,0,0,65:00:00
202404170DAL,DAL,STL,Jake Oettinger,oettija01,DAL,W,1,26,25,0.962,0,0,65:00:00
202310140DET,DET,TBL,Jonas Johansson,johanjo03,TBL,L,5,41,36,0.878,0,0,57:30:00
202310140DET,DET,TBL,Empty Net,--,TBL,--,1,1,0,0,0,0,0
202310140DET,DET,TBL,Ville Husso,hussovi01,DET,W,4,25,21,0.84,0,0,60:00:00
202310180DET,DET,PIT,Tristan Jarry,jarrytr01,PIT,L,4,27,23,0.852,0,0,59:25:00
202310180DET,DET,PIT,Empty Net,--,PIT,--,2,2,0,0,0,0,0
202310180DET,DET,PIT,Ville Husso,hussovi01,DET,W,3,33,30,0.909,0,0,60:00:00
202310220DET,DET,CGY,Daniel Vladař,vladada01,CGY,L,6,30,24,0.8,0,0,59:51:00
202310220DET,DET,CGY,James Reimer,reimeja01,DET,W,2,31,29,0.935,0,2,60:00:00
202310240DET,DET,SEA,Joey Daccord,daccojo01,SEA,W,4,27,23,0.852,0,0,64:36:00
202310240DET,DET,SEA,Ville Husso,hussovi01,DET,O,5,38,33,0.868,0,0,64:55:00
202310260DET,DET,WPG,Connor Hellebuyck,helleco01,WPG,W,1,36,35,0.972,0,0,60:00:00
202310260DET,DET,WPG,James Reimer,reimeja01,DET,L,3,28,25,0.893,0,0,58:50:00
202310260DET,DET,WPG,Empty Net,--,DET,--,1,1,0,0,0,0,0
202311020DET,DET,FLA,Sergei Bobrovsky,bobrose01,FLA,W,0,22,22,1,1,0,59:49:00
202311020DET,DET,FLA,James Reimer,reimeja01,DET,L,1,26,25,0.962,0,0,58:04:00
202311020DET,DET,FLA,Empty Net,--,DET,--,1,1,0,0,0,0,0
202311040DET,DET,BOS,Linus Ullmark,ullmali01,BOS,L,5,40,35,0.875,0,0,59:48:00
202311040DET,DET,BOS,Ville Husso,hussovi01,DET,W,4,30,26,0.867,0,0,59:57:00
202311090DET,DET,MTL,Cayden Primeau,primeca01,MTL,W,2,29,27,0.931,0,0,64:16:00
202311090DET,DET,MTL,James Reimer,reimeja01,DET,O,3,27,24,0.889,0,2,63:20:00
202311110DET,DET,CBJ,Spencer Martin,martisp01,CBJ,L,5,28,23,0.821,0,0,57:59:00
202311110DET,DET,CBJ,Ville Husso,hussovi01,DET,W,4,22,18,0.818,0,0,60:00:00
202311170DET,DET,TOR,Ilya Samsonov,samsoil01,TOR,W,2,29,27,0.931,0,0,59:56:00
202311170DET,DET,TOR,Alex Lyon,lyonal01,DET,L,3,29,26,0.897,0,0,58:28:00
202311220DET,DET,NJD,Vítek Vaněček,vanecvi01,NJD,L,4,28,24,0.857,0,0,59:31:00
202311220DET,DET,NJD,Alex Lyon,lyonal01,DET,W,0,16,16,1,1,0,59:32:00
202311260DET,DET,MIN,Filip Gustavsson,gustafi01,MIN,L,3,22,19,0.864,0,0,58:30:00
202311260DET,DET,MIN,Empty Net,--,MIN,--,1,1,0,0,0,0,0
202311260DET,DET,MIN,Alex Lyon,lyonal01,DET,W,1,38,37,0.974,0,0,60:00:00
202311300DET,DET,CHI,Petr Mrázek,mrazepe01,CHI,L,5,29,24,0.828,0,0,59:42:00
202311300DET,DET,CHI,Alex Lyon,lyonal01,DET,W,1,35,34,0.971,0,0,60:00:00
202312070DET,DET,SJS,Mackenzie Blackwood,blackma01,SJS,--,4,20,16,0.8,0,0,33:40:00
202312070DET,DET,SJS,Kaapo Kähkönen,kahkoka01,SJS,W,1,11,10,0.909,0,0,25:32:00
202312070DET,DET,SJS,Ville Husso,hussovi01,DET,O,6,36,30,0.833,0,0,60:37:00
202312090DET,DET,OTT,Joonas Korpisalo,korpijo01,OTT,W,1,31,30,0.968,0,0,60:00:00
202312090DET,DET,OTT,Alex Lyon,lyonal01,DET,L,4,25,21,0.84,0,0,40:00:00
202312090DET,DET,OTT,James Reimer,reimeja01,DET,--,0,11,11,1,0,0,19:22
202312090DET,DET,OTT,Empty Net,--,DET,--,1,1,0,0,0,0,0
202312140DET,DET,CAR,Pyotr Kochetkov,kochepy01,CAR,W,1,26,25,0.962,0,0,60:00:00
202312140DET,DET,CAR,Ville Husso,hussovi01,DET,L,2,39,37,0.949,0,0,58:52:00
202312180DET,DET,ANA,Lukáš Dostál,dostalu01,ANA,W,3,32,29,0.906,0,2,60:00:00
202312180DET,DET,ANA,Ville Husso,hussovi01,DET,--,2,8,6,0.75,0,0,17:23
202312180DET,DET,ANA,James Reimer,reimeja01,DET,L,2,14,12,0.857,0,0,39:59:00
202312220DET,DET,PHI,Carter Hart,hartca01,PHI,O,6,37,31,0.838,0,0,65:00:00
202312220DET,DET,PHI,James Reimer,reimeja01,DET,W,6,43,37,0.86,0,0,65:00:00
202312290DET,DET,NSH,Juuse Saros,sarosju01,NSH,O,5,23,18,0.783,0,0,62:13:00
202312290DET,DET,NSH,Alex Lyon,lyonal01,DET,W,4,37,33,0.892,0,0,62:13:00
202312310DET,DET,BOS,Jeremy Swayman,swaymje01,BOS,W,3,30,27,0.9,0,0,60:00:00
202312310DET,DET,BOS,Alex Lyon,lyonal01,DET,L,3,22,19,0.864,0,0,57:48:00
202312310DET,DET,BOS,Empty Net,--,DET,--,2,2,0,0,0,0,0
202401110DET,DET,EDM,Calvin Pickard,pickaca01,EDM,W,2,18,16,0.889,0,0,61:20:00
202401110DET,DET,EDM,Alex Lyon,lyonal01,DET,O,3,47,44,0.936,0,0,61:20:00
202401130DET,DET,LAK,Cam Talbot,talboca01,LAK,L,5,27,22,0.815,0,0,39:54:00
202401130DET,DET,LAK,David Rittich,rittida01,LAK,--,0,3,3,1,0,0,16:27
202401130DET,DET,LAK,Alex Lyon,lyonal01,DET,W,3,36,33,0.917,0,0,59:53:00
202401210DET,DET,TBL,Andrei Vasilevskiy,vasilan02,TBL,L,2,35,33,0.943,0,0,55:45:00
202401210DET,DET,TBL,Alex Lyon,lyonal01,DET,W,1,28,27,0.964,0,0,60:00:00
202401230DET,DET,DAL,Jake Oettinger,oettija01,DAL,W,4,34,30,0.882,0,0,60:00:00
202401230DET,DET,DAL,Alex Lyon,lyonal01,DET,L,5,32,27,0.844,0,0,40:00:00
202401230DET,DET,DAL,James Reimer,reimeja01,DET,--,0,6,6,1,0,0,17:38
202401250DET,DET,PHI,Samuel Ersson,erssosa01,PHI,L,3,17,14,0.824,0,0,60:00:00
202401250DET,DET,PHI,Alex Lyon,lyonal01,DET,W,0,30,30,1,1,0,59:34:00
202401270DET,DET,VEG,Logan Thompson,thomplo01,VEG,L,4,28,24,0.857,0,0,58:28:00
202401270DET,DET,VEG,Empty Net,--,VEG,--,1,1,0,0,0,0,0
202401270DET,DET,VEG,Alex Lyon,lyonal01,DET,W,2,30,28,0.933,0,2,59:44:00
202401310DET,DET,OTT,Joonas Korpisalo,korpijo01,OTT,W,2,25,23,0.92,0,0,62:05:00
202401310DET,DET,OTT,Alex Lyon,lyonal01,DET,O,3,25,22,0.88,0,0,62:05:00
202402100DET,DET,VAN,Casey DeSmith,desmica01,VAN,O,4,28,24,0.857,0,0,60:18:00
202402100DET,DET,VAN,Alex Lyon,lyonal01,DET,W,3,31,28,0.903,0,0,60:23:00
202402220DET,DET,COL,Justus Annunen,annunju01,COL,O,2,30,28,0.933,0,0,63:42:00
202402220DET,DET,COL,Alex Lyon,lyonal01,DET,W,1,31,30,0.968,0,0,63:42:00
202402240DET,DET,STL,Jordan Binnington,binnijo01,STL,L,4,14,10,0.714,0,2,19:52
202402240DET,DET,STL,Joel Hofer,hoferjo01,STL,--,2,20,18,0.9,0,0,40:00:00
202402240DET,DET,STL,Alex Lyon,lyonal01,DET,W,1,23,22,0.957,0,0,59:56:00
202402270DET,DET,WSH,Charlie Lindgren,lindgch01,WSH,L,8,31,23,0.742,0,0,59:47:00
202402270DET,DET,WSH,Alex Lyon,lyonal01,DET,W,3,21,18,0.857,0,0,59:06:00
202402290DET,DET,NYI,Ilya Sorokin,sorokil01,NYI,W,3,25,22,0.88,0,0,60:00:00
202402290DET,DET,NYI,Alex Lyon,lyonal01,DET,L,4,26,22,0.846,0,0,58:58:00
202402290DET,DET,NYI,Empty Net,--,DET,--,1,1,0,0,0,0,0
202403020DET,DET,FLA,Sergei Bobrovsky,bobrose01,FLA,W,0,21,21,1,1,0,59:37:00
202403020DET,DET,FLA,Alex Lyon,lyonal01,DET,L,4,37,33,0.892,0,0,60:00:00
202403140DET,DET,ARI,Connor Ingram,ingraco01,ARI,W,1,29,28,0.966,0,0,60:00:00
202403140DET,DET,ARI,Alex Lyon,lyonal01,DET,L,3,26,23,0.885,0,0,59:29:00
202403140DET,DET,ARI,Empty Net,--,DET,--,1,1,0,0,0,0,0
202403160DET,DET,BUF,Ukko-Pekka Luukkonen,luukkuk01,BUF,L,3,25,22,0.88,0,0,57:13:00
202403160DET,DET,BUF,Empty Net,--,BUF,--,1,1,0,0,0,0,0
202403160DET,DET,BUF,James Reimer,reimeja01,DET,W,1,26,25,0.962,0,0,59:32:00
202403190DET,DET,CBJ,Daniil Tarasov,tarasda02,CBJ,O,4,26,22,0.846,0,0,60:48:00
202403190DET,DET,CBJ,James Reimer,reimeja01,DET,W,3,35,32,0.914,0,0,59:33:00
202403210DET,DET,NYI,Ilya Sorokin,sorokil01,NYI,L,5,23,18,0.783,0,0,58:34:00
202403210DET,DET,NYI,Empty Net,--,NYI,--,1,1,0,0,0,0,0
202403210DET,DET,NYI,James Reimer,reimeja01,DET,W,3,36,33,0.917,0,0,60:00:00
202404050DET,DET,NYR,Jonathan Quick,quickjo01,NYR,W,3,34,31,0.912,0,0,59:37:00
202404050DET,DET,NYR,Alex Lyon,lyonal01,DET,L,4,38,34,0.895,0,0,57:28:00
202404070DET,DET,BUF,Ukko-Pekka Luukkonen,luukkuk01,BUF,L,3,24,21,0.875,0,0,56:56:00
202404070DET,DET,BUF,Alex Lyon,lyonal01,DET,W,1,38,37,0.974,0,0,60:00:00
202404090DET,DET,WSH,Charlie Lindgren,lindgch01,WSH,W,1,43,42,0.977,0,0,60:00:00
202404090DET,DET,WSH,Alex Lyon,lyonal01,DET,L,2,23,21,0.913,0,0,56:39:00
202404150DET,DET,MTL,Sam Montembeault,montesa01,MTL,O,5,35,30,0.857,0,0,64:35:00
202404150DET,DET,MTL,Alex Lyon,lyonal01,DET,W,4,21,17,0.81,0,0,63:32:00
202310140EDM,EDM,VAN,Casey DeSmith,desmica01,VAN,W,3,40,37,0.925,0,0,60:00:00
202310140EDM,EDM,VAN,Stuart Skinner,skinnst01,EDM,L,4,16,12,0.75,0,0,57:38:00
202310210EDM,EDM,WPG,Connor Hellebuyck,helleco01,WPG,W,2,40,38,0.95,0,0,63:53:00
202310210EDM,EDM,WPG,Stuart Skinner,skinnst01,EDM,O,3,27,24,0.889,0,0,63:44:00
202310260EDM,EDM,NYR,Jonathan Quick,quickjo01,NYR,W,0,29,29,1,1,0,59:45:00
202310260EDM,EDM,NYR,Stuart Skinner,skinnst01,EDM,L,3,32,29,0.906,0,0,60:00:00
202310290EDM,EDM,CGY,Jacob Markström,marksja02,CGY,L,4,32,28,0.875,0,0,58:03:00
202310290EDM,EDM,CGY,Empty Net,--,CGY,--,1,1,0,0,0,0,0
202310290EDM,EDM,CGY,Stuart Skinner,skinnst01,EDM,W,2,26,24,0.923,0,0,59:45:00
202311020EDM,EDM,DAL,Scott Wedgewood,wedgesc01,DAL,W,3,49,46,0.939,0,0,59:56:00
202311020EDM,EDM,DAL,Stuart Skinner,skinnst01,EDM,L,4,27,23,0.852,0,0,57:50:00
202311040EDM,EDM,NSH,Kevin Lankinen,lankike01,NSH,W,2,35,33,0.943,0,0,60:00:00
202311040EDM,EDM,NSH,Jack Campbell,campbja01,EDM,L,5,34,29,0.853,0,0,60:00:00
202311130EDM,EDM,NYI,Ilya Sorokin,sorokil01,NYI,L,3,31,28,0.903,0,0,59:48:00
202311130EDM,EDM,NYI,Empty Net,--,NYI,--,1,1,0,0,0,0,0
202311130EDM,EDM,NYI,Stuart Skinner,skinnst01,EDM,W,1,33,32,0.97,0,0,60:00:00
202311150EDM,EDM,SEA,Joey Daccord,daccojo01,SEA,O,4,31,27,0.871,0,0,62:18:00
202311150EDM,EDM,SEA,Stuart Skinner,skinnst01,EDM,W,3,35,32,0.914,0,0,61:45:00
202311260EDM,EDM,ANA,Lukáš Dostál,dostalu01,ANA,L,6,16,10,0.625,0,0,27:20:00
202311260EDM,EDM,ANA,John Gibson,gibsojo02,ANA,--,2,10,8,0.8,0,0,32:40:00
202311260EDM,EDM,ANA,Stuart Skinner,skinnst01,EDM,W,2,23,21,0.913,0,0,58:39:00
202311280EDM,EDM,VEG,Logan Thompson,thomplo01,VEG,O,4,34,30,0.882,0,0,65:00:00
202311280EDM,EDM,VEG,Stuart Skinner,skinnst01,EDM,W,4,27,23,0.852,0,0,65:00:00
202312060EDM,EDM,CAR,Pyotr Kochetkov,kochepy01,CAR,L,3,6,3,0.5,0,0,5:46
202312060EDM,EDM,CAR,Antti Raanta,raantan01,CAR,--,3,28,25,0.893,0,0,54:14:00
202312060EDM,EDM,CAR,Stuart Skinner,skinnst01,EDM,W,1,39,38,0.974,0,0,60:00:00
202312080EDM,EDM,MIN,Marc-André Fleury,fleurma01,MIN,L,4,40,36,0.9,0,0,58:13:00
202312080EDM,EDM,MIN,Stuart Skinner,skinnst01,EDM,W,3,20,17,0.85,0,0,60:00:00
202312100EDM,EDM,NJD,Akira Schmid,schmiak01,NJD,L,3,29,26,0.897,0,0,59:03:00
202312100EDM,EDM,NJD,Empty Net,--,NJD,--,1,1,0,0,0,0,0
202312100EDM,EDM,NJD,Calvin Pickard,pickaca01,EDM,W,1,26,25,0.962,0,0,58:46:00
202312120EDM,EDM,CHI,Petr Mrázek,mrazepe01,CHI,L,4,29,25,0.862,0,0,60:00:00
202312120EDM,EDM,CHI,Stuart Skinner,skinnst01,EDM,W,1,23,22,0.957,0,0,60:00:00
202312140EDM,EDM,TBL,Andrei Vasilevskiy,vasilan02,TBL,W,4,57,53,0.93,0,0,60:00:00
202312140EDM,EDM,TBL,Stuart Skinner,skinnst01,EDM,L,5,22,17,0.773,0,0,55:51:00
202312140EDM,EDM,TBL,Empty Net,--,EDM,--,2,2,0,0,0,0,0
202312160EDM,EDM,FLA,Sergei Bobrovsky,bobrose01,FLA,W,1,39,38,0.974,0,0,59:51:00
202312160EDM,EDM,FLA,Calvin Pickard,pickaca01,EDM,L,5,39,34,0.872,0,0,59:54:00
202401020EDM,EDM,PHI,Carter Hart,hartca01,PHI,L,5,36,31,0.861,0,0,60:00:00
202401020EDM,EDM,PHI,Stuart Skinner,skinnst01,EDM,W,2,37,35,0.946,0,0,59:07:00
202401060EDM,EDM,OTT,Anton Forsberg,forsban01,OTT,L,3,46,43,0.935,0,0,58:02:00
202401060EDM,EDM,OTT,Stuart Skinner,skinnst01,EDM,W,1,30,29,0.967,0,0,60:00:00
202401160EDM,EDM,TOR,Martin Jones,jonesma02,TOR,L,3,31,28,0.903,0,0,58:17:00
202401160EDM,EDM,TOR,Empty Net,--,TOR,--,1,1,0,0,0,0,0
202401160EDM,EDM,TOR,Stuart Skinner,skinnst01,EDM,W,2,27,25,0.926,0,0,59:42:00
202401180EDM,EDM,SEA,Joey Daccord,daccojo01,SEA,L,4,36,32,0.889,0,0,59:27:00
202401180EDM,EDM,SEA,Stuart Skinner,skinnst01,EDM,W,2,27,25,0.926,0,0,60:00:00
