Season,Date,Game_ID,Player,Player_ID,Team,Location,Opp,Result,GA,SA,SV,SV%,TOI
2023-24,12/21/2023,202312210FLA,Sergei Bobrovsky,bobrose01,FLA,vs,STL,L,3,23,20,87.00%,59.50
2023-24,12/23/2023,202312230FLA,Sergei Bobrovsky,bobrose01,FLA,vs,VEG,W,2,25,23,92.00%,60.00
2023-24,12/27/2023,202312270TBL,Sergei Bobrovsky,bobrose01,FLA,@,TBL,W,2,29,27,93.00%,60.00
2023-24,12/29/2023,202312290FLA,Sergei Bobrovsky,bobrose01,FLA,vs,NYR,W,3,34,31,91.00%,60.00
2023-24,1/2/2024,202401020ARI,Sergei Bobrovsky,bobrose01,FLA,@,ARI,W,1,22,21,96.00%,59.90
2023-24,1/4/2024,202401040VEG,Sergei Bobrovsky,bobrose01,FLA,@,VEG,W,1,27,26,96.00%,59.95
2023-24,1/6/2024,202401060COL,Sergei Bobrovsky,bobrose01,FLA,@,COL,W,4,26,22,85.00%,59.70
2023-24,1/11/2024,202401110FLA,Sergei Bobrovsky,bobrose01,FLA,vs,LAK,W,2,33,31,94.00%,64.77
2023-24,1/13/2024,202401130FLA,Sergei Bobrovsky,bobrose01,FLA,vs,NJD,L,3,21,18,86.00%,57.20
2023-24,1/17/2024,202401170FLA,Sergei Bobrovsky,bobrose01,FLA,vs,DET,L-OT,3,29,26,90.00%,60.92
2023-24,1/19/2024,202401190FLA,Sergei Bobrovsky,bobrose01,FLA,vs,MIN,L,4,15,11,73.00%,30.53
2023-24,1/24/2024,202401240FLA,Sergei Bobrovsky,bobrose01,FLA,vs,ARI,W,2,33,31,94.00%,60.00
2023-24,1/26/2024,202401260PIT,Sergei Bobrovsky,bobrose01,FLA,@,PIT,W,2,37,35,95.00%,65.00
2023-24,2/8/2024,202402080FLA,Sergei Bobrovsky,bobrose01,FLA,vs,WSH,W,2,23,21,91.00%,60.00
2023-24,2/10/2024,202402100FLA,Sergei Bobrovsky,bobrose01,FLA,vs,COL,W,0,34,34,100.00%,59.52
2023-24,2/14/2024,202402140PIT,Sergei Bobrovsky,bobrose01,FLA,@,PIT,W,2,27,25,93.00%,60.00
2023-24,2/17/2024,202402170TBL,Sergei Bobrovsky,bobrose01,FLA,@,TBL,W,2,30,28,93.00%,60.00
2023-24,2/20/2024,202402200FLA,Sergei Bobrovsky,bobrose01,FLA,vs,OTT,W,2,30,28,93.00%,61.60
2023-24,2/22/2024,202402220CAR,Sergei Bobrovsky,bobrose01,FLA,@,CAR,L,1,29,28,97.00%,59.68
2023-24,2/27/2024,202402270FLA,Sergei Bobrovsky,bobrose01,FLA,vs,BUF,W,2,30,28,93.00%,59.63
2023-24,3/2/2024,202403020DET,Sergei Bobrovsky,bobrose01,FLA,@,DET,W,0,21,21,100.00%,59.62
2023-24,3/4/2024,202403040NYR,Sergei Bobrovsky,bobrose01,FLA,@,NYR,W,2,28,26,93.00%,60.00
2023-24,3/7/2024,202403070FLA,Sergei Bobrovsky,bobrose01,FLA,vs,PHI,L,2,26,24,92.00%,59.63
2023-24,3/12/2024,202403120DAL,Sergei Bobrovsky,bobrose01,FLA,@,DAL,W,3,30,27,90.00%,60.00
2023-24,3/14/2024,202403140CAR,Sergei Bobrovsky,bobrose01,FLA,@,CAR,L,3,34,31,91.00%,59.30
2023-24,3/16/2024,202403160FLA,Sergei Bobrovsky,bobrose01,FLA,vs,TBL,L,4,15,11,73.00%,57.15
2023-24,3/21/2024,202403210FLA,Sergei Bobrovsky,bobrose01,FLA,vs,NSH,L,3,37,34,92.00%,59.57
2023-24,3/23/2024,202403230NYR,Sergei Bobrovsky,bobrose01,FLA,@,NYR,L-SO,3,37,34,92.00%,65.00
2023-24,3/26/2024,202403260FLA,Sergei Bobrovsky,bobrose01,FLA,vs,BOS,L,4,21,17,81.00%,57.75
2023-24,3/30/2024,202403300FLA,Sergei Bobrovsky,bobrose01,FLA,vs,DET,W,2,22,20,91.00%,65.00
2023-24,4/1/2024,202404010TOR,Sergei Bobrovsky,bobrose01,FLA,@,TOR,L,5,16,11,69.00%,40.00
2023-24,4/4/2024,202404040OTT,Sergei Bobrovsky,bobrose01,FLA,@,OTT,W,0,30,30,100.00%,60.00
2023-24,4/6/2024,202404060BOS,Sergei Bobrovsky,bobrose01,FLA,@,BOS,L-OT,3,29,26,90.00%,62.08
2023-24,4/11/2024,202404110FLA,Sergei Bobrovsky,bobrose01,FLA,vs,CBJ,W,0,25,25,100.00%,60.00
2023-24,4/13/2024,202404130FLA,Sergei Bobrovsky,bobrose01,FLA,vs,BUF,W,2,29,27,93.00%,63.97
2023-24,10/19/2023,202310190WPG,Laurent Brossoit,brossla01,WPG,vs,VEG,L,4,26,22,85.00%,59.40
2023-24,10/28/2023,202310280MTL,Laurent Brossoit,brossla01,WPG,@,MTL,L-SO,3,29,26,90.00%,65.00
2023-24,11/9/2023,202311090WPG,Laurent Brossoit,brossla01,WPG,vs,NSH,W,3,23,20,87.00%,60.00
2023-24,11/18/2023,202311180WPG,Laurent Brossoit,brossla01,WPG,vs,ARI,W,2,18,16,89.00%,60.00
2023-24,11/26/2023,202311260NSH,Laurent Brossoit,brossla01,WPG,@,NSH,L,3,26,23,89.00%,58.48
2023-24,12/4/2023,202312040WPG,Laurent Brossoit,brossla01,WPG,vs,CAR,W,1,43,42,98.00%,60.00
2023-24,12/12/2023,202312120SJS,Laurent Brossoit,brossla01,WPG,@,SJS,L,2,32,30,94.00%,57.97
2023-24,12/20/2023,202312200WPG,Laurent Brossoit,brossla01,WPG,vs,DET,W,2,28,26,93.00%,60.00
2023-24,12/31/2023,202312310MIN,Laurent Brossoit,brossla01,WPG,@,MIN,W,2,26,24,92.00%,59.67
2023-24,1/5/2024,202401050ANA,Laurent Brossoit,brossla01,WPG,@,ANA,W,1,38,37,97.00%,60.00
2023-24,1/11/2024,202401110WPG,Laurent Brossoit,brossla01,WPG,vs,CHI,W,1,21,20,95.00%,59.20
2023-24,1/24/2024,202401240TOR,Laurent Brossoit,brossla01,WPG,@,TOR,L-OT,1,30,29,97.00%,64.22
2023-24,2/8/2024,202402080PHI,Laurent Brossoit,brossla01,WPG,@,PHI,L,4,21,17,81.00%,59.50
2023-24,2/20/2024,202402200WPG,Laurent Brossoit,brossla01,WPG,vs,MIN,W,3,39,36,92.00%,59.75
2023-24,2/27/2024,202402270WPG,Laurent Brossoit,brossla01,WPG,vs,STL,W,2,38,36,95.00%,60.00
2023-24,3/3/2024,202403030BUF,Laurent Brossoit,brossla01,WPG,@,BUF,W,2,19,17,90.00%,59.82
2023-24,3/8/2024,202403080SEA,Laurent Brossoit,brossla01,WPG,@,SEA,W,0,17,17,100.00%,60.00
2023-24,3/15/2024,202403150WPG,Laurent Brossoit,brossla01,WPG,vs,ANA,W,0,21,21,100.00%,60.00
2023-24,3/21/2024,202403210NJD,Laurent Brossoit,brossla01,WPG,@,NJD,L,3,40,37,93.00%,57.22
2023-24,3/23/2024,202403230NYI,Laurent Brossoit,brossla01,WPG,@,NYI,L,1,13,12,92.00%,30.82
2023-24,4/1/2024,202404010WPG,Laurent Brossoit,brossla01,WPG,vs,LAK,W,3,28,25,89.00%,60.00
2023-24,4/11/2024,202404110DAL,Laurent Brossoit,brossla01,WPG,@,DAL,W,0,24,24,100.00%,60.00
2023-24,4/18/2024,202404180WPG,Laurent Brossoit,brossla01,WPG,vs,VAN,W,2,20,18,90.00%,60.00
2023-24,10/11/2023,202310110VAN,Jack Campbell,campbja01,EDM,@,VAN,L,4,16,12,75.00%,27.50
2023-24,10/17/2023,202310170NSH,Jack Campbell,campbja01,EDM,@,NSH,W,1,44,43,98.00%,60.00
2023-24,10/19/2023,202310190PHI,Jack Campbell,campbja01,EDM,@,PHI,L,4,32,28,88.00%,60.00
2023-24,10/24/2023,202310240MIN,Jack Campbell,campbja01,EDM,@,MIN,L,6,31,25,81.00%,59.28
2023-24,11/4/2023,202311040EDM,Jack Campbell,campbja01,EDM,vs,NSH,L,5,34,29,85.00%,60.00
2023-24,11/4/2023,202311040SJS,Magnus Chrona,chronma01,SJS,vs,PIT,L,4,17,13,77.00%,30.50
2023-24,12/28/2023,202312280SJS,Magnus Chrona,chronma01,SJS,vs,EDM,L,4,12,8,67.00%,20.00
2023-24,3/2/2024,202403020DAL,Magnus Chrona,chronma01,SJS,@,DAL,L-SO,2,38,36,95.00%,64.93
2023-24,3/7/2024,202403070SJS,Magnus Chrona,chronma01,SJS,vs,NYI,L,7,33,26,79.00%,60.00
2023-24,3/9/2024,202403090SJS,Magnus Chrona,chronma01,SJS,vs,OTT,W,1,32,31,97.00%,59.92
2023-24,3/12/2024,202403120PHI,Magnus Chrona,chronma01,SJS,@,PHI,L,3,41,38,93.00%,57.50
2023-24,3/14/2024,202403140PIT,Magnus Chrona,chronma01,SJS,@,PIT,L,5,30,25,83.00%,59.55
2023-24,3/16/2024,202403160CBJ,Magnus Chrona,chronma01,SJS,@,CBJ,L,3,19,16,84.00%,58.85
2023-24,3/19/2024,202403190NSH,Magnus Chrona,chronma01,SJS,@,NSH,L,8,40,32,80.00%,60.00
2023-24,10/21/2023,202310210BUF,Eric Comrie,comrier01,BUF,vs,NYI,W,1,25,24,96.00%,60.00
2023-24,10/23/2023,202310230BUF,Eric Comrie,comrier01,BUF,vs,MTL,L,3,27,24,89.00%,56.88
2023-24,10/27/2023,202310270NJD,Eric Comrie,comrier01,BUF,@,NJD,L,2,18,16,89.00%,29.77
2023-24,11/17/2023,202311170WPG,Eric Comrie,comrier01,BUF,@,WPG,L,3,18,15,83.00%,59.33
2023-24,11/25/2023,202311250NJD,Eric Comrie,comrier01,BUF,@,NJD,L,4,17,13,77.00%,20.00
2023-24,12/2/2023,202312020CAR,Eric Comrie,comrier01,BUF,@,CAR,L,6,37,31,84.00%,59.75
2023-24,12/5/2023,202312050BUF,Eric Comrie,comrier01,BUF,vs,DET,L,4,26,22,85.00%,58.30
2023-24,2/15/2024,202402150BUF,Eric Comrie,comrier01,BUF,vs,FLA,L,3,29,26,90.00%,59.08
2023-24,3/7/2024,202403070NSH,Eric Comrie,comrier01,BUF,@,NSH,L,4,24,20,83.00%,56.78
2023-24,4/15/2024,202404150TBL,Eric Comrie,comrier01,BUF,@,TBL,W,2,33,31,94.00%,60.00
2023-24,3/17/2024,202403170CHI,Devin Cooley,coolede01,SJS,@,CHI,L,4,30,26,87.00%,56.88
2023-24,3/23/2024,202403230SJS,Devin Cooley,coolede01,SJS,vs,CHI,L-OT,5,31,26,84.00%,60.08
2023-24,4/6/2024,202404060SJS,Devin Cooley,coolede01,SJS,vs,STL,W,2,36,34,94.00%,63.77
2023-24,4/11/2024,202404110SEA,Devin Cooley,coolede01,SJS,@,SEA,W,1,50,49,98.00%,60.00
2023-24,4/15/2024,202404150EDM,Devin Cooley,coolede01,SJS,@,EDM,L,8,22,14,64.00%,33.82
2023-24,4/18/2024,202404180CGY,Devin Cooley,coolede01,SJS,@,CGY,L,5,23,18,78.00%,26.93
2023-24,10/14/2023,202310140LAK,Pheonix Copley,copleph01,LAK,vs,CAR,L-SO,5,19,14,74.00%,64.40
2023-24,10/24/2023,202310240LAK,Pheonix Copley,copleph01,LAK,vs,ARI,W,3,27,24,89.00%,59.87
2023-24,10/27/2023,202310270ARI,Pheonix Copley,copleph01,LAK,@,ARI,W,3,6,3,50.00%,8.35
2023-24,11/9/2023,202311090LAK,Pheonix Copley,copleph01,LAK,vs,PIT,L-OT,4,20,16,80.00%,63.75
2023-24,11/20/2023,202311200ARI,Pheonix Copley,copleph01,LAK,@,ARI,W,1,31,30,97.00%,59.70
2023-24,11/25/2023,202311250LAK,Pheonix Copley,copleph01,LAK,vs,MTL,W,0,18,18,100.00%,59.67
2023-24,12/5/2023,202312050CBJ,Pheonix Copley,copleph01,LAK,@,CBJ,W,3,29,26,90.00%,60.55
2023-24,12/10/2023,202312100NYR,Pheonix Copley,copleph01,LAK,@,NYR,L,4,27,23,85.00%,60.00
2023-24,10/14/2023,202310140STL,Joey Daccord,daccojo01,SEA,@,STL,L-SO,1,25,24,96.00%,65.00
2023-24,10/19/2023,202310190SEA,Joey Daccord,daccojo01,SEA,vs,CAR,W,4,36,32,89.00%,59.78
2023-24,10/24/2023,202310240DET,Joey Daccord,daccojo01,SEA,@,DET,W,4,27,23,85.00%,64.60
2023-24,10/26/2023,202310260CAR,Joey Daccord,daccojo01,SEA,@,CAR,L-OT,3,45,42,93.00%,64.83
2023-24,10/28/2023,202310280FLA,Joey Daccord,daccojo01,SEA,@,FLA,L,3,37,34,92.00%,58.33
2023-24,11/7/2023,202311070ARI,Joey Daccord,daccojo01,SEA,@,ARI,L-SO,3,27,24,89.00%,65.00
2023-24,11/11/2023,202311110SEA,Joey Daccord,daccojo01,SEA,vs,EDM,L,0,9,9,100.00%,40.00
2023-24,11/13/2023,202311130SEA,Joey Daccord,daccojo01,SEA,vs,COL,L,5,31,26,84.00%,60.00
2023-24,11/15/2023,202311150EDM,Joey Daccord,daccojo01,SEA,@,EDM,L-OT,4,31,27,87.00%,62.30
2023-24,11/20/2023,202311200SEA,Joey Daccord,daccojo01,SEA,vs,CGY,L-OT,2,24,22,92.00%,43.47
2023-24,11/22/2023,202311220SEA,Joey Daccord,daccojo01,SEA,vs,SJS,W,1,14,13,93.00%,60.00
2023-24,11/24/2023,202311240SEA,Joey Daccord,daccojo01,SEA,vs,VAN,L,5,27,22,82.00%,60.00
2023-24,12/2/2023,202312020OTT,Joey Daccord,daccojo01,SEA,@,OTT,L,2,28,26,93.00%,57.28
2023-24,12/9/2023,202312090SEA,Joey Daccord,daccojo01,SEA,vs,TBL,L-OT,2,7,5,71.00%,23.20
2023-24,12/10/2023,202312100SEA,Joey Daccord,daccojo01,SEA,vs,MIN,L,2,25,23,92.00%,57.42
2023-24,12/12/2023,202312120SEA,Joey Daccord,daccojo01,SEA,vs,FLA,W,0,24,24,100.00%,60.00
2023-24,12/14/2023,202312140SEA,Joey Daccord,daccojo01,SEA,vs,CHI,W,1,22,21,96.00%,60.00
2023-24,12/16/2023,202312160SEA,Joey Daccord,daccojo01,SEA,vs,LAK,L-SO,2,38,36,95.00%,65.00
2023-24,12/18/2023,202312180DAL,Joey Daccord,daccojo01,SEA,@,DAL,L-OT,4,28,24,86.00%,61.50
2023-24,12/20/2023,202312200LAK,Joey Daccord,daccojo01,SEA,@,LAK,W,1,43,42,98.00%,59.83
2023-24,12/23/2023,202312230ANA,Joey Daccord,daccojo01,SEA,@,ANA,W,2,34,32,94.00%,60.00
2023-24,12/29/2023,202312290SEA,Joey Daccord,daccojo01,SEA,vs,PHI,W,1,28,27,96.00%,62.22
2023-24,1/1/2024,202401010SEA,Joey Daccord,daccojo01,SEA,vs,VEG,W,0,35,35,100.00%,60.00
2023-24,1/4/2024,202401040SEA,Joey Daccord,daccojo01,SEA,vs,OTT,W,1,33,32,97.00%,60.00
2023-24,1/9/2024,202401090BUF,Joey Daccord,daccojo01,SEA,@,BUF,W,2,38,36,95.00%,59.83
2023-24,1/11/2024,202401110WSH,Joey Daccord,daccojo01,SEA,@,WSH,W,1,26,25,96.00%,60.00
2023-24,1/13/2024,202401130CBJ,Joey Daccord,daccojo01,SEA,@,CBJ,W,4,34,30,88.00%,60.00
2023-24,1/15/2024,202401150PIT,Joey Daccord,daccojo01,SEA,@,PIT,L,2,32,30,94.00%,59.75
2023-24,1/18/2024,202401180EDM,Joey Daccord,daccojo01,SEA,@,EDM,L,4,36,32,89.00%,59.45
2023-24,1/21/2024,202401210SEA,Joey Daccord,daccojo01,SEA,vs,TOR,L,2,25,23,92.00%,59.67
2023-24,1/24/2024,202401240SEA,Joey Daccord,daccojo01,SEA,vs,CHI,W,2,34,32,94.00%,60.00
2023-24,1/26/2024,202401260SEA,Joey Daccord,daccojo01,SEA,vs,STL,L-OT,4,18,14,78.00%,63.05
2023-24,1/28/2024,202401280SEA,Joey Daccord,daccojo01,SEA,vs,CBJ,W,2,32,30,94.00%,60.00
2023-24,1/30/2024,202401300SJS,Joey Daccord,daccojo01,SEA,@,SJS,L,1,21,20,95.00%,58.43
2023-24,2/10/2024,202402100PHI,Joey Daccord,daccojo01,SEA,@,PHI,L,3,38,35,92.00%,58.25
2023-24,2/12/2024,202402120NJD,Joey Daccord,daccojo01,SEA,@,NJD,L,3,37,34,92.00%,58.15
2023-24,2/15/2024,202402150BOS,Joey Daccord,daccojo01,SEA,@,BOS,W,1,37,36,97.00%,59.72
2023-24,2/19/2024,202402190SEA,Joey Daccord,daccojo01,SEA,vs,DET,L-OT,4,32,28,88.00%,60.83
2023-24,2/24/2024,202402240SEA,Joey Daccord,daccojo01,SEA,vs,MIN,L,4,13,9,69.00%,22.15
2023-24,3/5/2024,202403050WPG,Joey Daccord,daccojo01,SEA,@,WPG,W,3,33,30,91.00%,60.00
2023-24,3/8/2024,202403080SEA,Joey Daccord,daccojo01,SEA,vs,WPG,L,2,31,29,94.00%,59.27
2023-24,3/14/2024,202403140SEA,Joey Daccord,daccojo01,SEA,vs,WSH,L,2,23,21,91.00%,58.55
2023-24,3/18/2024,202403180SEA,Joey Daccord,daccojo01,SEA,vs,BUF,L,3,4,1,25.00%,5.68
2023-24,3/22/2024,202403220ARI,Joey Daccord,daccojo01,SEA,@,ARI,L-OT,2,26,24,92.00%,64.20
2023-24,3/24/2024,202403240SEA,Joey Daccord,daccojo01,SEA,vs,MTL,L,1,11,10,91.00%,42.00
2023-24,3/26/2024,202403260SEA,Joey Daccord,daccojo01,SEA,vs,ANA,W,0,12,12,100.00%,60.00
2023-24,3/30/2024,202403300SEA,Joey Daccord,daccojo01,SEA,vs,DAL,L,2,29,27,93.00%,58.47
2023-24,4/11/2024,202404110SEA,Joey Daccord,daccojo01,SEA,vs,SJS,L,3,23,20,87.00%,56.85
2023-24,4/14/2024,202404140STL,Joey Daccord,daccojo01,SEA,@,STL,L,3,27,24,89.00%,58.72
2023-24,4/18/2024,202404180MIN,Joey Daccord,daccojo01,SEA,@,MIN,W,3,24,21,88.00%,60.00
2023-24,12/29/2023,202312290OTT,Nico Daws,dawsni01,NJD,@,OTT,W,2,27,25,93.00%,59.88
2023-24,1/3/2024,202401030WSH,Nico Daws,dawsni01,NJD,@,WSH,W,3,26,23,89.00%,59.35
2023-24,1/6/2024,202401060NJD,Nico Daws,dawsni01,NJD,vs,VAN,L,5,42,37,88.00%,58.78
2023-24,1/13/2024,202401130FLA,Nico Daws,dawsni01,NJD,@,FLA,W,1,36,35,97.00%,60.00
2023-24,1/15/2024,202401150BOS,Nico Daws,dawsni01,NJD,@,BOS,L,2,35,33,94.00%,58.08
2023-24,1/17/2024,202401170NJD,Nico Daws,dawsni01,NJD,vs,MTL,L,3,25,22,88.00%,58.23
2023-24,1/20/2024,202401200NJD,Nico Daws,dawsni01,NJD,vs,DAL,L,6,36,30,83.00%,59.72
2023-24,1/25/2024,202401250CAR,Nico Daws,dawsni01,NJD,@,CAR,L,3,12,9,75.00%,23.20
2023-24,2/12/2024,202402120NJD,Nico Daws,dawsni01,NJD,vs,SEA,W,1,28,27,96.00%,59.73
2023-24,2/13/2024,202402130NSH,Nico Daws,dawsni01,NJD,@,NSH,W,2,32,30,94.00%,60.00
2023-24,2/15/2024,202402150NJD,Nico Daws,dawsni01,NJD,vs,LAK,L,2,29,27,93.00%,58.07
2023-24,2/17/2024,202402170NJD,Nico Daws,dawsni01,NJD,vs,PHI,W,3,48,45,94.00%,60.00
2023-24,2/20/2024,202402200WSH,Nico Daws,dawsni01,NJD,@,WSH,L,6,26,20,77.00%,59.78
2023-24,2/22/2024,202402220NJD,Nico Daws,dawsni01,NJD,vs,NYR,L,5,18,13,72.00%,59.67
2023-24,2/24/2024,202402240NJD,Nico Daws,dawsni01,NJD,vs,MTL,W,3,26,23,89.00%,60.00
2023-24,2/27/2024,202402270SJS,Nico Daws,dawsni01,NJD,@,SJS,W,2,31,29,94.00%,60.00
2023-24,3/1/2024,202403010ANA,Nico Daws,dawsni01,NJD,@,ANA,L,4,14,10,71.00%,39.32
2023-24,3/3/2024,202403030LAK,Nico Daws,dawsni01,NJD,@,LAK,L,4,13,9,69.00%,32.95
2023-24,3/7/2024,202403070NJD,Nico Daws,dawsni01,NJD,vs,STL,W,1,24,23,96.00%,60.00
2023-24,3/9/2024,202403090NJD,Nico Daws,dawsni01,NJD,vs,CAR,L,2,24,22,92.00%,58.92
2023-24,3/16/2024,202403160ARI,Nico Daws,dawsni01,NJD,@,ARI,L,0,16,16,100.00%,38.37
2023-24,10/11/2023,202310110VAN,Thatcher Demko,demkoth01,VAN,vs,EDM,W,1,22,21,96.00%,48.08
2023-24,10/17/2023,202310170PHI,Thatcher Demko,demkoth01,VAN,@,PHI,L,2,42,40,95.00%,57.50
2023-24,10/19/2023,202310190TBL,Thatcher Demko,demkoth01,VAN,@,TBL,L,4,36,32,89.00%,57.73
2023-24,10/24/2023,202310240NSH,Thatcher Demko,demkoth01,VAN,@,NSH,W,2,18,16,89.00%,60.00
2023-24,10/27/2023,202310270VAN,Thatcher Demko,demkoth01,VAN,vs,STL,W,0,22,22,100.00%,60.00
2023-24,10/31/2023,202310310VAN,Thatcher Demko,demkoth01,VAN,vs,NSH,W,2,29,27,93.00%,59.73
2023-24,11/2/2023,202311020SJS,Thatcher Demko,demkoth01,VAN,@,SJS,W,1,31,30,97.00%,60.00
2023-24,11/4/2023,202311040VAN,Thatcher Demko,demkoth01,VAN,vs,DAL,W,0,27,27,100.00%,60.00
2023-24,11/6/2023,202311060VAN,Thatcher Demko,demkoth01,VAN,vs,EDM,W,2,43,41,95.00%,60.00
2023-24,11/11/2023,202311110TOR,Thatcher Demko,demkoth01,VAN,@,TOR,L,5,22,17,77.00%,60.00
2023-24,11/15/2023,202311150VAN,Thatcher Demko,demkoth01,VAN,vs,NYI,W,3,33,30,91.00%,62.52
2023-24,11/18/2023,202311180VAN,Thatcher Demko,demkoth01,VAN,vs,SEA,L,4,26,22,85.00%,57.42
2023-24,11/20/2023,202311200VAN,Thatcher Demko,demkoth01,VAN,vs,SJS,W,1,28,27,96.00%,60.00
2023-24,11/22/2023,202311220COL,Thatcher Demko,demkoth01,VAN,@,COL,L,4,24,20,83.00%,59.42
2023-24,11/24/2023,202311240SEA,Thatcher Demko,demkoth01,VAN,@,SEA,W,1,24,23,96.00%,60.00
2023-24,11/28/2023,202311280VAN,Thatcher Demko,demkoth01,VAN,vs,ANA,W,1,31,30,97.00%,60.00
2023-24,11/30/2023,202311300VAN,Thatcher Demko,demkoth01,VAN,vs,VEG,L,4,44,40,91.00%,60.00
2023-24,12/2/2023,202312020CGY,Thatcher Demko,demkoth01,VAN,@,CGY,W,3,24,21,88.00%,60.00
2023-24,12/5/2023,202312050VAN,Thatcher Demko,demkoth01,VAN,vs,NJD,L,6,32,26,81.00%,59.43
2023-24,12/9/2023,202312090VAN,Thatcher Demko,demkoth01,VAN,vs,CAR,W,3,24,21,88.00%,59.77
2023-24,12/12/2023,202312120VAN,Thatcher Demko,demkoth01,VAN,vs,TBL,W,1,29,28,97.00%,60.00
2023-24,12/14/2023,202312140VAN,Thatcher Demko,demkoth01,VAN,vs,FLA,W,0,36,36,100.00%,60.00
2023-24,12/17/2023,202312170CHI,Thatcher Demko,demkoth01,VAN,@,CHI,W,3,28,25,89.00%,60.00
2023-24,12/21/2023,202312210DAL,Thatcher Demko,demkoth01,VAN,@,DAL,L-OT,4,36,32,89.00%,64.83
2023-24,12/23/2023,202312230VAN,Thatcher Demko,demkoth01,VAN,vs,SJS,W,4,25,21,84.00%,60.00
2023-24,1/2/2024,202401020VAN,Thatcher Demko,demkoth01,VAN,vs,OTT,W,3,38,35,92.00%,60.00
2023-24,1/4/2024,202401040STL,Thatcher Demko,demkoth01,VAN,@,STL,L,2,32,30,94.00%,56.72
2023-24,1/6/2024,202401060NJD,Thatcher Demko,demkoth01,VAN,@,NJD,W,4,25,21,84.00%,60.00
2023-24,1/8/2024,202401080NYR,Thatcher Demko,demkoth01,VAN,@,NYR,W,3,42,39,93.00%,60.00
2023-24,1/11/2024,202401110PIT,Thatcher Demko,demkoth01,VAN,@,PIT,W,3,35,32,91.00%,62.93
2023-24,1/13/2024,202401130BUF,Thatcher Demko,demkoth01,VAN,@,BUF,W,0,26,26,100.00%,60.00
2023-24,1/18/2024,202401180VAN,Thatcher Demko,demkoth01,VAN,vs,ARI,W,1,21,20,95.00%,60.00
2023-24,1/20/2024,202401200VAN,Thatcher Demko,demkoth01,VAN,vs,TOR,W,4,46,42,91.00%,59.37
2023-24,1/22/2024,202401220VAN,Thatcher Demko,demkoth01,VAN,vs,CHI,W,0,31,31,100.00%,59.43
2023-24,1/27/2024,202401270VAN,Thatcher Demko,demkoth01,VAN,vs,CBJ,W,4,29,25,86.00%,63.93
2023-24,2/6/2024,202402060CAR,Thatcher Demko,demkoth01,VAN,@,CAR,W,2,24,22,92.00%,60.00
2023-24,2/8/2024,202402080BOS,Thatcher Demko,demkoth01,VAN,@,BOS,L,4,24,20,83.00%,60.00
2023-24,2/11/2024,202402110WSH,Thatcher Demko,demkoth01,VAN,@,WSH,W,2,33,31,94.00%,64.92
2023-24,2/13/2024,202402130CHI,Thatcher Demko,demkoth01,VAN,@,CHI,W,2,24,22,92.00%,59.63
2023-24,2/15/2024,202402150VAN,Thatcher Demko,demkoth01,VAN,vs,DET,W,1,28,27,96.00%,59.60
2023-24,2/17/2024,202402170VAN,Thatcher Demko,demkoth01,VAN,vs,WPG,L,4,28,24,86.00%,56.65
2023-24,2/20/2024,202402200COL,Thatcher Demko,demkoth01,VAN,@,COL,L,2,26,24,92.00%,59.28
2023-24,2/22/2024,202402220SEA,Thatcher Demko,demkoth01,VAN,@,SEA,L,4,30,26,87.00%,57.87
2023-24,2/24/2024,202402240VAN,Thatcher Demko,demkoth01,VAN,vs,BOS,W,2,25,23,92.00%,60.87
2023-24,2/27/2024,202402270VAN,Thatcher Demko,demkoth01,VAN,vs,PIT,L-OT,4,40,36,90.00%,60.75
2023-24,2/29/2024,202402290VAN,Thatcher Demko,demkoth01,VAN,vs,LAK,L,5,20,15,75.00%,60.00
2023-24,3/5/2024,202403050LAK,Thatcher Demko,demkoth01,VAN,@,LAK,W,1,24,23,96.00%,61.10
2023-24,3/7/2024,202403070VEG,Thatcher Demko,demkoth01,VAN,@,VEG,W,1,28,27,96.00%,60.00
2023-24,3/9/2024,202403090VAN,Thatcher Demko,demkoth01,VAN,vs,WPG,W,0,12,12,100.00%,26.67
2023-24,4/16/2024,202404160VAN,Thatcher Demko,demkoth01,VAN,vs,CGY,W,1,40,39,98.00%,60.00
2023-24,4/18/2024,202404180WPG,Thatcher Demko,demkoth01,VAN,@,WPG,L,3,25,22,88.00%,59.73
2023-24,10/11/2023,202310110VAN,Casey DeSmith,desmica01,VAN,vs,EDM,W,0,5,5,100.00%,11.77
2023-24,10/14/2023,202310140EDM,Casey DeSmith,desmica01,VAN,@,EDM,W,3,40,37,93.00%,60.00
2023-24,10/21/2023,202310210FLA,Casey DeSmith,desmica01,VAN,@,FLA,W,3,36,33,92.00%,60.00
2023-24,10/28/2023,202310280VAN,Casey DeSmith,desmica01,VAN,vs,NYR,L-OT,4,24,20,83.00%,63.80
2023-24,11/9/2023,202311090OTT,Casey DeSmith,desmica01,VAN,@,OTT,W,2,30,28,93.00%,59.38
2023-24,11/12/2023,202311120MTL,Casey DeSmith,desmica01,VAN,@,MTL,W,2,32,30,94.00%,59.55
2023-24,11/16/2023,202311160CGY,Casey DeSmith,desmica01,VAN,@,CGY,L,4,38,34,90.00%,59.27
2023-24,11/25/2023,202311250SJS,Casey DeSmith,desmica01,VAN,@,SJS,L,4,22,18,82.00%,57.15
